gene_id,WGCNA_Module
ENSG00000109971,bisque
ENSG00000072110,ivory
ENSG00000182899,lightsalmon
ENSG00000288920,lightsalmon
ENSG00000108107,darkred
ENSG00000221983,ivory
ENSG00000165119,ivory
ENSG00000227081,blanchedalmond
ENSG00000197061,darksalmon
ENSG00000119335,ivory
ENSG00000212802,lightsalmon
ENSG00000101335,ivory
ENSG00000250321,darkred
ENSG00000167283,darkkhaki
ENSG00000174748,bisque
ENSG00000069275,ivory
ENSG00000198755,linen
ENSG00000249992,lawngreen
ENSG00000129250,antiquewhite
ENSG00000063177,darkolivegreen
ENSG00000088986,ivory
ENSG00000103187,darkolivegreen
ENSG00000198786,ivory
ENSG00000137801,ivory
ENSG00000136810,bisque
ENSG00000034510,cornsilk
ENSG00000142541,darksalmon
ENSG00000226360,ivory
ENSG00000163466,ivory
ENSG00000197746,antiquewhite
ENSG00000163191,darkred
ENSG00000163430,ivory
ENSG00000229117,ivory
ENSG00000185641,lightsalmon
ENSG00000144713,lightsalmon
ENSG00000130255,lightsalmon
ENSG00000088832,ivory
ENSG00000130508,ivory
ENSG00000242299,darkred
ENSG00000198804,ivory
ENSG00000131236,darkred
ENSG00000239559,lightsalmon
ENSG00000116260,ivory
ENSG00000214535,lightsalmon
ENSG00000120708,lightsalmon
ENSG00000150991,ivory
ENSG00000166441,linen
ENSG00000149806,palegreen
ENSG00000184840,ivory
ENSG00000128595,ivory
ENSG00000171863,darksalmon
ENSG00000163682,bisque
ENSG00000139644,blanchedalmond
ENSG00000156467,darksalmon
ENSG00000090621,lightsalmon
ENSG00000142534,darkred
ENSG00000105193,ivory
ENSG00000131711,lightsalmon
ENSG00000130985,lightsalmon
ENSG00000162576,antiquewhite
ENSG00000244398,darksalmon
ENSG00000169567,cornsilk
ENSG00000140264,ivory
ENSG00000074800,ivory
ENSG00000136238,ivory
ENSG00000147065,ivory
ENSG00000163359,ivory
ENSG00000008952,darksalmon
ENSG00000158710,ivory
ENSG00000137818,beige
ENSG00000101608,ivory
ENSG00000228929,darkred
ENSG00000197728,bisque
ENSG00000106153,ivory
ENSG00000165502,darksalmon
ENSG00000149273,ivory
ENSG00000126247,ivory
ENSG00000159674,ivory
ENSG00000162909,lightsalmon
ENSG00000205871,sienna
ENSG00000181019,darkred
ENSG00000293293,ivory
ENSG00000115963,ivory
ENSG00000125534,ivory
ENSG00000116133,ivory
ENSG00000135318,forestgreen
ENSG00000234742,darksalmon
ENSG00000149257,ivory
ENSG00000132432,palegreen
ENSG00000126777,lightsalmon
ENSG00000142173,ivory
ENSG00000187514,ivory
ENSG00000145741,darkred
ENSG00000236824,red
ENSG00000148303,blanchedalmond
ENSG00000168028,darkred
ENSG00000277443,lightsalmon
ENSG00000213280,bisque
ENSG00000110700,bisque
ENSG00000105438,darkkhaki
ENSG00000122641,darkred
ENSG00000159335,lightsalmon
ENSG00000213315,darkred
ENSG00000150093,ivory
ENSG00000137076,ivory
ENSG00000105640,beige
ENSG00000185787,linen
ENSG00000134419,darkred
ENSG00000158417,lightsalmon
ENSG00000163584,bisque
ENSG00000009307,ivory
ENSG00000117724,lightsalmon
ENSG00000240463,lightsalmon
ENSG00000167552,coral
ENSG00000177697,ivory
ENSG00000143761,ivory
ENSG00000137575,darkolivegreen
ENSG00000069849,darksalmon
ENSG00000068697,ivory
ENSG00000136942,bisque
ENSG00000101182,bisque
ENSG00000088247,ivory
ENSG00000114850,darksalmon
ENSG00000226532,ivory
ENSG00000124942,lightsalmon
ENSG00000124795,lightsalmon
ENSG00000251562,ivory
ENSG00000198034,darksalmon
ENSG00000161970,darksalmon
ENSG00000141002,sienna
ENSG00000169908,darksalmon
ENSG00000084234,ivory
ENSG00000139239,lightsalmon
ENSG00000135046,bisque
ENSG00000114353,darkred
ENSG00000151914,lightsalmon
ENSG00000125977,bisque
ENSG00000035403,blanchedalmond
ENSG00000146677,ivory
ENSG00000185896,linen
ENSG00000176788,lightsalmon
ENSG00000166913,darkred
ENSG00000196141,lightsalmon
ENSG00000154518,ivory
ENSG00000110880,forestgreen
ENSG00000115677,ivory
ENSG00000242071,lightsalmon
ENSG00000255302,bisque
ENSG00000057019,blanchedalmond
ENSG00000110651,ivory
ENSG00000089157,beige
ENSG00000140319,ivory
ENSG00000092199,ivory
ENSG00000124172,bisque
ENSG00000110092,ivory
ENSG00000244313,darksalmon
ENSG00000011465,ivory
ENSG00000185551,lightsalmon
ENSG00000100106,darkkhaki
ENSG00000236552,darksalmon
ENSG00000253626,ivory
ENSG00000133226,lightsalmon
ENSG00000113719,ivory
ENSG00000198363,darkred
ENSG00000100316,darksalmon
ENSG00000164587,linen
ENSG00000137970,bisque
ENSG00000008988,blanchedalmond
ENSG00000210049,ivory
ENSG00000167601,cornsilk
ENSG00000078369,lightsalmon
ENSG00000143321,ivory
ENSG00000198668,bisque
ENSG00000185129,ivory
ENSG00000100234,ivory
ENSG00000187109,darkred
ENSG00000136240,ivory
ENSG00000105401,ivory
ENSG00000196262,forestgreen
ENSG00000122566,linen
ENSG00000223551,forestgreen
ENSG00000166598,linen
ENSG00000189403,forestgreen
ENSG00000232573,lightsalmon
ENSG00000167986,beige
ENSG00000198242,ivory
ENSG00000089693,darkred
ENSG00000013297,blanchedalmond
ENSG00000030582,linen
ENSG00000132341,blanchedalmond
ENSG00000183255,darkred
ENSG00000136930,darksalmon
ENSG00000180398,bisque
ENSG00000109180,darkkhaki
ENSG00000185088,ivory
ENSG00000136149,darksalmon
ENSG00000197081,darkkhaki
ENSG00000142089,cornsilk
ENSG00000197102,darkkhaki
ENSG00000071127,ivory
ENSG00000125743,darkred
ENSG00000109861,lightsalmon
ENSG00000117632,ivory
ENSG00000149357,darkolivegreen
ENSG00000170759,antiquewhite
ENSG00000067560,ivory
ENSG00000084623,bisque
ENSG00000110955,ivory
ENSG00000197632,blanchedalmond
ENSG00000124762,ivory
ENSG00000116489,ivory
ENSG00000117395,darksalmon
ENSG00000147649,ivory
ENSG00000168385,ivory
ENSG00000142192,lightsalmon
ENSG00000075415,lightsalmon
ENSG00000102144,ivory
ENSG00000263266,ivory
ENSG00000181163,darkred
ENSG00000225475,lightsalmon
ENSG00000161638,lightsalmon
ENSG00000142864,ivory
ENSG00000079246,blanchedalmond
ENSG00000138778,lightsalmon
ENSG00000197747,darkred
ENSG00000176340,ivory
ENSG00000050165,ivory
ENSG00000013810,ivory
ENSG00000104904,ivory
ENSG00000065308,ivory
ENSG00000162734,ivory
ENSG00000173457,ivory
ENSG00000162244,lightsalmon
ENSG00000182492,ivory
ENSG00000167978,ivory
ENSG00000127184,lightsalmon
ENSG00000196504,lightsalmon
ENSG00000170275,ivory
ENSG00000135486,ivory
ENSG00000173915,darksalmon
ENSG00000089597,linen
ENSG00000111639,bisque
ENSG00000125868,lightsalmon
ENSG00000138674,ivory
ENSG00000115641,darkred
ENSG00000235162,ivory
ENSG00000169213,ivory
ENSG00000185650,ivory
ENSG00000136830,ivory
ENSG00000167522,palegoldenrod
ENSG00000177600,ivory
ENSG00000058272,lightsalmon
ENSG00000198900,lightsalmon
ENSG00000231767,darkkhaki
ENSG00000159228,lightsalmon
ENSG00000105887,ivory
ENSG00000198959,ivory
ENSG00000119705,darksalmon
ENSG00000150347,lightsalmon
ENSG00000164924,blanchedalmond
ENSG00000184007,lightsalmon
ENSG00000011426,ivory
ENSG00000150687,blanchedalmond
ENSG00000196683,coral
ENSG00000122359,ivory
ENSG00000150938,ivory
ENSG00000118181,darkolivegreen
ENSG00000138668,ivory
ENSG00000146731,darkred
ENSG00000112335,ivory
ENSG00000130164,ivory
ENSG00000167863,darksalmon
ENSG00000153071,ivory
ENSG00000100243,ivory
ENSG00000182670,lightsalmon
ENSG00000129116,ivory
ENSG00000084207,cornsilk
ENSG00000145555,darkred
ENSG00000134590,ivory
ENSG00000241685,bisque
ENSG00000125356,darksalmon
ENSG00000147403,forestgreen
ENSG00000231940,lightsalmon
ENSG00000144136,goldenrod
ENSG00000112769,lightsalmon
ENSG00000140416,ivory
ENSG00000157227,ivory
ENSG00000104332,ivory
ENSG00000134294,ivory
ENSG00000105185,darksalmon
ENSG00000008394,ivory
ENSG00000105221,darkkhaki
ENSG00000117592,lightsalmon
ENSG00000155366,ivory
ENSG00000147604,bisque
ENSG00000186468,darksalmon
ENSG00000170540,darkred
ENSG00000229638,lightsalmon
ENSG00000068489,ivory
ENSG00000154734,ivory
ENSG00000172115,bisque
ENSG00000070614,antiquewhite
ENSG00000122565,ivory
ENSG00000213626,ivory
ENSG00000148773,lightsalmon
ENSG00000197043,ivory
ENSG00000143549,ivory
ENSG00000182197,lightsalmon
ENSG00000134013,cornsilk
ENSG00000159377,blanchedalmond
ENSG00000058668,ivory
ENSG00000050405,ivory
ENSG00000054118,lightsalmon
ENSG00000048828,ivory
ENSG00000221823,antiquewhite
ENSG00000117298,ivory
ENSG00000100664,ivory
ENSG00000087245,ivory
ENSG00000118816,ivory
ENSG00000124145,ivory
ENSG00000151366,darkred
ENSG00000159167,blanchedalmond
ENSG00000134363,ivory
ENSG00000122861,ivory
ENSG00000108854,blanchedalmond
ENSG00000113810,lightsalmon
ENSG00000161016,darkred
ENSG00000154380,ivory
ENSG00000130726,ivory
ENSG00000112695,cornsilk
ENSG00000113732,ivory
ENSG00000187498,ivory
ENSG00000119655,ivory
ENSG00000100345,ivory
ENSG00000189067,lightsalmon
ENSG00000165280,lightsalmon
ENSG00000169504,ivory
ENSG00000137710,lightsalmon
ENSG00000157613,ivory
ENSG00000188042,lawngreen
ENSG00000143198,linen
ENSG00000185201,ivory
ENSG00000136295,lawngreen
ENSG00000104979,lightsalmon
ENSG00000114942,darksalmon
ENSG00000170017,ivory
ENSG00000054116,lawngreen
ENSG00000117984,peru
ENSG00000041357,bisque
ENSG00000075618,ivory
ENSG00000139289,ivory
ENSG00000039560,ivory
ENSG00000229119,ivory
ENSG00000066279,ivory
ENSG00000114867,ivory
ENSG00000074695,ivory
ENSG00000134871,ivory
ENSG00000177733,ivory
ENSG00000179010,darksalmon
ENSG00000121067,sienna
ENSG00000142871,linen
ENSG00000148175,lightsalmon
ENSG00000136045,darkred
ENSG00000188643,darkred
ENSG00000138071,ivory
ENSG00000162704,ivory
ENSG00000071054,ivory
ENSG00000142168,lightsalmon
ENSG00000159140,darkkhaki
ENSG00000165629,ivory
ENSG00000166226,darkred
ENSG00000083312,ivory
ENSG00000120913,ivory
ENSG00000236844,lightsalmon
ENSG00000100804,ivory
ENSG00000164919,bisque
ENSG00000175550,lightsalmon
ENSG00000241494,darksalmon
ENSG00000126267,ivory
ENSG00000112655,ivory
ENSG00000111142,lightsalmon
ENSG00000136153,blanchedalmond
ENSG00000173812,forestgreen
ENSG00000035862,beige
ENSG00000144674,lightsalmon
ENSG00000128656,ivory
ENSG00000146674,ivory
ENSG00000189043,ivory
ENSG00000155506,lightsalmon
ENSG00000198355,antiquewhite
ENSG00000163468,ivory
ENSG00000091640,ivory
ENSG00000136542,ivory
ENSG00000168066,ivory
ENSG00000125844,sienna
ENSG00000135926,red
ENSG00000171490,red
ENSG00000155368,darksalmon
ENSG00000067900,lightsalmon
ENSG00000131143,lightsalmon
ENSG00000197879,ivory
ENSG00000146540,ivory
ENSG00000134531,ivory
ENSG00000170919,blanchedalmond
ENSG00000113387,lightsalmon
ENSG00000115875,darkred
ENSG00000123562,ivory
ENSG00000127837,lawngreen
ENSG00000148926,lightsalmon
ENSG00000213442,ivory
ENSG00000099817,peru
ENSG00000139343,bisque
ENSG00000183741,ivory
ENSG00000147133,antiquewhite
ENSG00000175745,ivory
ENSG00000006125,ivory
ENSG00000064393,ivory
ENSG00000175166,ivory
ENSG00000135829,ivory
ENSG00000168374,ivory
ENSG00000152234,darksalmon
ENSG00000113083,ivory
ENSG00000009954,lightsalmon
ENSG00000103275,darkred
ENSG00000105281,cornsilk
ENSG00000117519,ivory
ENSG00000173692,lightsalmon
ENSG00000225972,darksalmon
ENSG00000161203,darkred
ENSG00000152492,lightsalmon
ENSG00000174780,lightsalmon
ENSG00000119681,ivory
ENSG00000108671,linen
ENSG00000283041,darkred
ENSG00000126458,lightsalmon
ENSG00000118523,ivory
ENSG00000144746,ivory
ENSG00000100401,ivory
ENSG00000132475,ivory
ENSG00000091136,lightsalmon
ENSG00000197712,ivory
ENSG00000075785,darkred
ENSG00000143977,darksalmon
ENSG00000115053,ivory
ENSG00000183287,ivory
ENSG00000133816,forestgreen
ENSG00000153317,ivory
ENSG00000182481,blanchedalmond
ENSG00000141526,ivory
ENSG00000173660,bisque
ENSG00000161547,forestgreen
ENSG00000101558,lightsalmon
ENSG00000169607,darkred
ENSG00000133657,blanchedalmond
ENSG00000172380,darkred
ENSG00000093010,darkolivegreen
ENSG00000118680,ivory
ENSG00000149547,ivory
ENSG00000147010,ivory
ENSG00000143545,coral
ENSG00000114302,ivory
ENSG00000134057,bisque
ENSG00000244245,sienna
ENSG00000157916,blanchedalmond
ENSG00000127922,darksalmon
ENSG00000024422,ivory
ENSG00000137309,darkolivegreen
ENSG00000187173,blanchedalmond
ENSG00000105971,lightsalmon
ENSG00000134352,bisque
ENSG00000120742,lightsalmon
ENSG00000129625,bisque
ENSG00000072501,lightsalmon
ENSG00000214548,palegoldenrod
ENSG00000117362,darkkhaki
ENSG00000104388,ivory
ENSG00000011422,honeydew
ENSG00000135862,ivory
ENSG00000132688,ivory
ENSG00000141027,lightsalmon
ENSG00000111775,bisque
ENSG00000129038,ivory
ENSG00000242125,bisque
ENSG00000075213,darkred
ENSG00000159202,ivory
ENSG00000135919,ivory
ENSG00000125952,ivory
ENSG00000128050,ivory
ENSG00000131981,lightsalmon
ENSG00000177700,darkred
ENSG00000145817,red
ENSG00000184076,lightsalmon
ENSG00000068912,lightsalmon
ENSG00000132646,lightsalmon
ENSG00000118900,peru
ENSG00000224877,ivory
ENSG00000125753,darkolivegreen
ENSG00000164040,coral
ENSG00000049656,ivory
ENSG00000122862,ivory
ENSG00000183648,cornsilk
ENSG00000057608,ivory
ENSG00000067167,ivory
ENSG00000133110,ivory
ENSG00000115268,ivory
ENSG00000196396,ivory
ENSG00000141552,bisque
ENSG00000158864,blanchedalmond
ENSG00000233762,peru
ENSG00000145012,ivory
ENSG00000165283,antiquewhite
ENSG00000070814,darksalmon
ENSG00000174437,ivory
ENSG00000164405,lightsalmon
ENSG00000171634,ivory
ENSG00000196611,linen
ENSG00000127920,darkred
ENSG00000113657,darkkhaki
ENSG00000170961,blanchedalmond
ENSG00000182004,bisque
ENSG00000182287,ivory
ENSG00000077380,darkkhaki
ENSG00000169710,ivory
ENSG00000070087,ivory
ENSG00000122545,ivory
ENSG00000167088,ivory
ENSG00000116560,lightsalmon
ENSG00000213585,ivory
ENSG00000146376,sienna
ENSG00000153187,darkolivegreen
ENSG00000290018,blanchedalmond
ENSG00000132963,forestgreen
ENSG00000111669,ivory
ENSG00000144810,lightsalmon
ENSG00000181104,lightsalmon
ENSG00000100632,bisque
ENSG00000104408,darksalmon
ENSG00000113712,ivory
ENSG00000172216,ivory
ENSG00000130309,lawngreen
ENSG00000147274,ivory
ENSG00000112081,ivory
ENSG00000140262,ivory
ENSG00000091436,darkred
ENSG00000230734,lightsalmon
ENSG00000103363,ivory
ENSG00000153006,darksalmon
ENSG00000112977,ivory
ENSG00000168710,ivory
ENSG00000105323,ivory
ENSG00000178741,darkred
ENSG00000172428,red
ENSG00000153904,lightsalmon
ENSG00000145833,darksalmon
ENSG00000163479,lightsalmon
ENSG00000164611,blanchedalmond
ENSG00000228474,palegreen
ENSG00000114354,lightsalmon
ENSG00000136628,ivory
ENSG00000138675,blanchedalmond
ENSG00000106333,ivory
ENSG00000204262,ivory
ENSG00000198258,darkkhaki
ENSG00000100138,darkred
ENSG00000163535,darkred
ENSG00000162407,ivory
ENSG00000099341,lightsalmon
ENSG00000135535,ivory
ENSG00000150459,darkred
ENSG00000145050,darkolivegreen
ENSG00000164292,ivory
ENSG00000135698,peru
ENSG00000163902,blanchedalmond
ENSG00000168393,ivory
ENSG00000198121,lightsalmon
ENSG00000100387,ivory
ENSG00000117411,darksalmon
ENSG00000136156,lightsalmon
ENSG00000138182,lightsalmon
ENSG00000148154,ivory
ENSG00000058262,bisque
ENSG00000167325,cornsilk
ENSG00000038427,ivory
ENSG00000167110,ivory
ENSG00000244509,lightsalmon
ENSG00000152601,ivory
ENSG00000130635,sienna
ENSG00000047410,red
ENSG00000189241,darkred
ENSG00000112658,darkkhaki
ENSG00000173905,darkred
ENSG00000231747,bisque
ENSG00000178988,darksalmon
ENSG00000171867,darkred
ENSG00000167641,lightsalmon
ENSG00000099783,darkolivegreen
ENSG00000106028,darksalmon
ENSG00000115128,ivory
ENSG00000125676,lightsalmon
ENSG00000168785,ivory
ENSG00000102119,ivory
ENSG00000123384,cornsilk
ENSG00000154096,cornsilk
ENSG00000113721,ivory
ENSG00000119392,darkkhaki
ENSG00000125835,ivory
ENSG00000147526,ivory
ENSG00000162733,ivory
ENSG00000165916,lightsalmon
ENSG00000165410,ivory
ENSG00000047849,ivory
ENSG00000087365,ivory
ENSG00000143384,ivory
ENSG00000164754,darkred
ENSG00000170515,ivory
ENSG00000107341,ivory
ENSG00000115758,bisque
ENSG00000169020,lightsalmon
ENSG00000179222,ivory
ENSG00000102882,antiquewhite
ENSG00000168653,darksalmon
ENSG00000198856,blanchedalmond
ENSG00000085224,bisque
ENSG00000123144,forestgreen
ENSG00000141867,beige
ENSG00000164713,ivory
ENSG00000074842,beige
ENSG00000196154,darkolivegreen
ENSG00000198408,ivory
ENSG00000164294,bisque
ENSG00000183087,lightsalmon
ENSG00000060339,lightsalmon
ENSG00000115866,ivory
ENSG00000104852,ivory
ENSG00000107833,ivory
ENSG00000079819,ivory
ENSG00000170855,darkkhaki
ENSG00000109390,bisque
ENSG00000160213,ivory
ENSG00000247627,darksalmon
ENSG00000023734,ivory
ENSG00000117523,lightsalmon
ENSG00000162736,ivory
ENSG00000159176,darkred
ENSG00000233927,palegreen
ENSG00000078674,ivory
ENSG00000135111,ivory
ENSG00000173674,forestgreen
ENSG00000113648,ivory
ENSG00000266944,ivory
ENSG00000110696,ivory
ENSG00000167004,ivory
ENSG00000005893,ivory
ENSG00000008441,lightsalmon
ENSG00000136527,ivory
ENSG00000120129,blanchedalmond
ENSG00000143774,ivory
ENSG00000166681,ivory
ENSG00000177606,ivory
ENSG00000138061,antiquewhite
ENSG00000101333,darkred
ENSG00000134825,ivory
ENSG00000156411,bisque
ENSG00000169813,ivory
ENSG00000197324,lightsalmon
ENSG00000155660,ivory
ENSG00000196923,red
ENSG00000090487,darkolivegreen
ENSG00000137807,forestgreen
ENSG00000158195,ivory
ENSG00000072958,ivory
ENSG00000076043,ivory
ENSG00000134046,antiquewhite
ENSG00000163714,lightsalmon
ENSG00000241468,lightsalmon
ENSG00000103769,ivory
ENSG00000108179,blanchedalmond
ENSG00000175416,ivory
ENSG00000130779,lightsalmon
ENSG00000106263,lightsalmon
ENSG00000134308,lightsalmon
ENSG00000169895,ivory
ENSG00000154277,ivory
ENSG00000183283,ivory
ENSG00000187079,ivory
ENSG00000221869,ivory
ENSG00000203875,blanchedalmond
ENSG00000243147,darkkhaki
ENSG00000090863,ivory
ENSG00000177156,blanchedalmond
ENSG00000070081,lightsalmon
ENSG00000013364,lightsalmon
ENSG00000110917,lightsalmon
ENSG00000113013,darkred
ENSG00000125870,bisque
ENSG00000127603,ivory
ENSG00000070423,darksalmon
ENSG00000133026,ivory
ENSG00000141367,lightsalmon
ENSG00000163513,blanchedalmond
ENSG00000175063,ivory
ENSG00000215301,ivory
ENSG00000100526,bisque
ENSG00000154978,ivory
ENSG00000131116,ivory
ENSG00000116729,blanchedalmond
ENSG00000135316,ivory
ENSG00000154723,lightsalmon
ENSG00000163171,lightsalmon
ENSG00000154582,bisque
ENSG00000105254,ivory
ENSG00000213553,linen
ENSG00000242372,bisque
ENSG00000205339,darkred
ENSG00000205581,bisque
ENSG00000062485,lightsalmon
ENSG00000166595,ivory
ENSG00000222041,antiquewhite
ENSG00000119408,lawngreen
ENSG00000177707,ivory
ENSG00000115541,bisque
ENSG00000170043,ivory
ENSG00000089009,forestgreen
ENSG00000011304,ivory
ENSG00000214748,bisque
ENSG00000147140,ivory
ENSG00000088930,lightsalmon
ENSG00000198682,ivory
ENSG00000113643,ivory
ENSG00000233913,darkred
ENSG00000049245,ivory
ENSG00000108946,ivory
ENSG00000129680,bisque
ENSG00000109332,coral
ENSG00000065518,darkred
ENSG00000146247,lightsalmon
ENSG00000170860,darkred
ENSG00000101150,peru
ENSG00000162889,linen
ENSG00000149100,forestgreen
ENSG00000196576,ivory
ENSG00000197912,ivory
ENSG00000163565,ivory
ENSG00000172053,darkred
ENSG00000174099,ivory
ENSG00000179271,ivory
ENSG00000067248,lightsalmon
ENSG00000076513,ivory
ENSG00000082898,ivory
ENSG00000116288,lightsalmon
ENSG00000168137,ivory
ENSG00000010610,lightsalmon
ENSG00000114251,ivory
ENSG00000152952,ivory
ENSG00000163017,lightsalmon
ENSG00000108654,darkred
ENSG00000175215,beige
ENSG00000090273,lightsalmon
ENSG00000198604,lightsalmon
ENSG00000071626,ivory
ENSG00000078808,ivory
ENSG00000112514,ivory
ENSG00000129245,antiquewhite
ENSG00000185222,sienna
ENSG00000106052,darkred
ENSG00000109881,bisque
ENSG00000107581,ivory
ENSG00000119013,darksalmon
ENSG00000128606,blanchedalmond
ENSG00000148516,ivory
ENSG00000164442,ivory
ENSG00000167468,lightsalmon
ENSG00000225921,bisque
ENSG00000140988,lightsalmon
ENSG00000111186,ivory
ENSG00000134697,darksalmon
ENSG00000148834,ivory
ENSG00000143870,ivory
ENSG00000113407,ivory
ENSG00000138180,ivory
ENSG00000164761,ivory
ENSG00000197256,ivory
ENSG00000139684,bisque
ENSG00000113758,ivory
ENSG00000153113,ivory
ENSG00000100554,blanchedalmond
ENSG00000129351,ivory
ENSG00000171055,ivory
ENSG00000008838,darksalmon
ENSG00000003436,lightsalmon
ENSG00000077097,ivory
ENSG00000138814,ivory
ENSG00000090266,bisque
ENSG00000196776,forestgreen
ENSG00000260260,coral
ENSG00000008282,ivory
ENSG00000165733,darkkhaki
ENSG00000092108,lightsalmon
ENSG00000131100,ivory
ENSG00000143013,lightgreen
ENSG00000180879,lightsalmon
ENSG00000198791,blanchedalmond
ENSG00000049323,ivory
ENSG00000067082,ivory
ENSG00000172270,darkred
ENSG00000042753,ivory
ENSG00000197702,ivory
ENSG00000119326,bisque
ENSG00000166803,ivory
ENSG00000178982,beige
ENSG00000185112,linen
ENSG00000130522,ivory
ENSG00000140575,ivory
ENSG00000182158,ivory
ENSG00000142230,ivory
ENSG00000073792,ivory
ENSG00000075151,beige
ENSG00000111540,ivory
ENSG00000120533,darkred
ENSG00000122952,ivory
ENSG00000167470,ivory
ENSG00000065548,bisque
ENSG00000184743,darkred
ENSG00000104131,palegoldenrod
ENSG00000114125,bisque
ENSG00000167797,ivory
ENSG00000184752,bisque
ENSG00000025800,ivory
ENSG00000143256,blanchedalmond
ENSG00000119185,darkred
ENSG00000106682,darksalmon
ENSG00000114416,ivory
ENSG00000119669,ivory
ENSG00000134884,bisque
ENSG00000161544,ivory
ENSG00000114062,lightsalmon
ENSG00000124767,red
ENSG00000116016,ivory
ENSG00000124831,darkred
ENSG00000166825,blanchedalmond
ENSG00000279483,ivory
ENSG00000108774,ivory
ENSG00000124191,darkkhaki
ENSG00000128591,ivory
ENSG00000219023,darkred
ENSG00000011028,ivory
ENSG00000102024,darkred
ENSG00000189159,forestgreen
ENSG00000008018,ivory
ENSG00000074071,ivory
ENSG00000164096,forestgreen
ENSG00000171530,red
ENSG00000125991,lightsalmon
ENSG00000168264,ivory
ENSG00000228462,lightsalmon
ENSG00000014641,darkred
ENSG00000070961,peru
ENSG00000106105,lightsalmon
ENSG00000148484,ivory
ENSG00000162434,ivory
ENSG00000102317,palegreen
ENSG00000166250,lightsalmon
ENSG00000186432,ivory
ENSG00000115738,blanchedalmond
ENSG00000124486,lightsalmon
ENSG00000164022,bisque
ENSG00000038219,lightsalmon
ENSG00000099250,lightsalmon
ENSG00000110330,blanchedalmond
ENSG00000168092,ivory
ENSG00000065534,ivory
ENSG00000089063,forestgreen
ENSG00000100815,lightsalmon
ENSG00000134153,forestgreen
ENSG00000153250,darkred
ENSG00000214357,ivory
ENSG00000293064,darkred
ENSG00000129562,ivory
ENSG00000025772,ivory
ENSG00000100403,lightsalmon
ENSG00000129083,blanchedalmond
ENSG00000142949,ivory
ENSG00000187735,ivory
ENSG00000198918,bisque
ENSG00000135390,blanchedalmond
ENSG00000196507,ivory
ENSG00000010256,lightsalmon
ENSG00000082781,darkkhaki
