Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes,module,n_genes_input
GO_Biological_Process_2023,Central Nervous System Neuron Development (GO:0021954),0.04080050600585634,0.23829860754145082,0,0,26.93111111111111,86.15426173601124,HSP90AA1,gainsboro,46
GO_Biological_Process_2023,Negative Regulation Of Fatty Acid Biosynthetic Process (GO:0045717),0.044427853833101036,0.24195169046945564,0,0,24.48080808080808,76.23051085786993,UBR4,gainsboro,46
GO_Biological_Process_2023,Regulation Of Neuroblast Proliferation (GO:1902692),0.044427853833101036,0.24195169046945564,0,0,24.48080808080808,76.23051085786993,NF1,gainsboro,46
GO_Biological_Process_2023,Regulation Of Oligodendrocyte Differentiation (GO:0048713),0.044427853833101036,0.24195169046945564,0,0,24.48080808080808,76.23051085786993,NF1,gainsboro,46
GO_Biological_Process_2023,Oligosaccharide-Lipid Intermediate Biosynthetic Process (GO:0006490),0.044427853833101036,0.24195169046945564,0,0,24.48080808080808,76.23051085786993,ALG11,gainsboro,46
GO_Biological_Process_2023,Regulation Of Bone Remodeling (GO:0046850),0.044427853833101036,0.24195169046945564,0,0,24.48080808080808,76.23051085786993,NF1,gainsboro,46
GO_Biological_Process_2023,tRNA 5'-End Processing (GO:0099116),0.04804178189330177,0.2514394558831249,0,0,22.43888888888889,68.11738025442827,PRORP,gainsboro,46
GO_Biological_Process_2023,Antigen Processing And Presentation Of Peptide Antigen Via MHC Class I (GO:0002474),0.04804178189330177,0.2514394558831249,0,0,22.43888888888889,68.11738025442827,CALR,gainsboro,46
GO_Biological_Process_2023,Peripheral Nervous System Development (GO:0007422),0.04804178189330177,0.2514394558831249,0,0,22.43888888888889,68.11738025442827,NF1,gainsboro,46
GO_Biological_Process_2023,DNA Repair-Dependent Chromatin Remodeling (GO:0140861),0.0516423386787786,0.25758503499617463,0,0,20.711111111111112,61.37558473205829,HDGFL2,gainsboro,46
