sample_id,ME_antiquewhite,ME_bisque,ME_blanchedalmond,ME_brown,ME_burlywood,ME_chocolate,ME_coral,ME_darkgrey,ME_darkorange,ME_darkred,ME_darksalmon,ME_dimgrey,ME_firebrick,ME_gainsboro,ME_lightcoral,ME_linen,ME_maroon,ME_moccasin,ME_navajowhite,ME_orange,ME_orangered,ME_papayawhip,ME_peachpuff,ME_peru,ME_red,ME_saddlebrown,ME_sandybrown,ME_seashell,ME_sienna,ME_silver,ME_tan,ME_white
MC1_3,2.7397283063953006,-3.4240355427660862,0.40317619139575417,2.4520381323718325,-3.7732956326622094,-0.11049346900466817,1.6606531941717881,13.88783121236459,-0.27227846287222285,-0.004547672126767916,-2.1555533654372243,-26.038589215574543,1.280542328283734,6.731530688193868,-33.70328483885952,1.772271830130895,2.962306067473677,3.103463585711604,-3.663107991503059,0.9905137866897307,2.8917298444595794,1.4329557037142628,-7.0523538477073435,4.3648527769345975,2.7391436539934224,-10.093564039780544,-6.282805570130263,-5.61885011960031,-6.908463736058855,-11.682571160451081,1.6971805023669604,-6.488551136306495
MD1_1,0.38901990431786737,2.0347225128872943,2.3183086265279162,2.8527334045175787,1.834101861094739,1.4157414312517043,3.6502444067879813,18.52840360994051,1.6381322901800373,-2.7339468664846125,-2.2972237316332054,-17.15647622063799,2.3660655766414203,4.843481543811208,1.963781458373015,-2.2154129038782893,4.415463938532602,0.32003629014538315,-1.6628810880191631,1.4886622488413621,2.725086345419151,1.6537315086524762,2.0477445351170633,-3.4801746826790483,-6.3790563277447285,0.32410233971098734,1.05707381335769,2.9607154244159086,0.6729925215906016,3.8598661728935695,1.8579733895382733,5.451269129136222
MD1_2,0.20545169255763635,0.11606422995643069,1.4957024160558436,0.8498746990492727,0.0866794612844471,2.499582174348638,4.4663932024037205,10.537936385746342,0.040980986488346645,-2.6310470705705447,-1.7264230597020847,-9.025421489307961,3.091193445983602,1.7618869758215276,2.5034524698828995,-0.6386566746903813,2.45740598025566,-0.25698707702612733,-3.8890162621020083,-5.637641109677054,-2.258254628397869,-0.7939158705260934,4.089547638575912,2.876888456739773,-2.99814091187157,1.715826933960934,1.7800890571248253,2.885898359948146,1.462545358654241,1.3476110834201638,-0.5093612041472209,6.870242229104458
MD1_3,3.3001614949268228,1.1439844692015164,-0.22744634375780523,3.668069481600783,-2.678828765302452,-3.261888029860678,2.61910235568756,7.481023225883875,-1.347258146377216,-2.813548498302732,1.2090373988909597,-3.046654867881574,2.802250974707077,2.812573416268934,1.8530839491784916,-1.5601500983178904,4.024574871095113,1.8096800674546831,2.9709681812170414,3.1279331310424348,-0.5736750472558159,0.010694250107474927,-0.10262512964343784,-0.10095090643978068,-4.400595869778605,1.8899252144245047,1.281916755748422,2.474280253974861,1.6118577867646564,5.754605483553023,1.8405427364679439,6.983728278718896
MA100_1,-2.6401604751424923,-1.620888402895914,1.0208787285285963,-28.782935042496522,-1.9041757525643228,-0.4879295019848543,-0.09283505118468668,6.5034448472383835,3.8802061509276724,2.906546481112491,2.5145614219971484,-38.702433930135165,2.2185520074015437,16.019553166837213,-0.19627734287051316,2.808808086948544,3.9555558125113586,-0.021323960776404707,-4.2035144066818235,-1.6387432893146157,1.9131336816788913,-1.2367714579391504,-3.7121715655126786,2.379086321687646,4.284747943291396,2.166303145528514,0.14552090976411997,4.551180635244299,3.605536571084696,-9.389391231275155,-3.609239327620671,-6.389419097812719
MA100_2,3.3888970470768585,-4.746021453845452,2.277229393044941,-0.801237892635143,-2.5588552201571027,-3.2054974442446893,1.1847388175704179,6.589293312392856,-1.4329605743714602,2.6660835482521508,-1.8987847738094668,-11.673704071291496,-1.119443275570002,7.083136178953166,1.3583971898600171,2.8557773284477617,-0.192694058493718,0.48403147870148133,2.21225393989176,0.43541495788443785,1.0028228377845771,0.9671509217427279,0.9098281134997364,2.2639172570593966,4.216460240095641,1.6383961472299944,-10.941903235312584,-3.678661969851201,-0.10294563005751542,-9.770542403572344,-3.6878046957708324,-4.073863658969844
MA100_3,0.3258894878339289,3.1100881336781727,1.5054405560064525,3.9562820120335185,2.375418789915465,0.6458652731411028,-13.438408083787333,6.250224955468357,-4.412767653253658,2.957526825731871,1.6300239552082978,-21.520801382910605,4.561745214550886,12.13696843192819,3.6551656766884917,2.582919756322067,-0.32417416389592396,0.4364263044295974,-3.727469483855362,-2.9721881856479957,2.9388486900971498,1.361627479247139,0.02850510271282043,-9.721149266917424,2.875922343391162,-10.775022454598078,2.360571426992925,-0.601779030500532,-3.4663725250596626,-3.03077630434613,1.3707381085293404,3.8404235574550984
MB100_1,1.5437343081315955,1.882594527202098,0.399644134259056,3.0960842079533752,3.1239217241003696,-0.23189419996605412,0.32720141901411115,6.999386344140714,2.4947331396603496,-0.8545157367140823,1.793374737065671,-10.205301782244224,2.337519138395778,10.849213933277216,3.852330692435431,1.491532033804145,3.1683908637244977,0.9765504242931823,2.2092983832551907,0.6307346660122879,-1.47466106750742,0.5987857952373007,0.23379738513088644,2.8618509118560906,1.5561072031062726,-0.6352371564480432,1.2289898882989065,4.53683716331966,-1.1623530222150207,-1.135366036557985,-3.705121236424823,5.835338510340386
MB100_2,-1.9911926238151187,-2.851215480012668,-3.791518924653272,-2.033872141661292,1.7990682667871787,0.44698638693734455,0.05678657754983598,-12.9146242449054,-0.783944651664942,-0.6447758648103662,-2.5199593427887894,17.27573524446511,-2.851099834592454,-6.709782937754039,0.4337304587228981,-0.1086336917140449,2.6397857799560787,1.8910161025262715,-1.1911347716913339,-1.182264832567234,0.21261140796896605,-0.038446191151190835,2.0284027016521584,-0.18438836916465018,-0.9163916051978275,0.4200498259364962,-5.107007684668258,-0.8238343904402019,0.003308753935652617,3.6610463178736623,0.04315620559167823,-0.768078706795443
MB100_3,-1.8422509220827838,1.608486798452293,-1.5637535526014978,-2.733732197962029,0.2586074502071391,1.7721821355130554,2.520052919209268,-16.01378195889997,1.138325651235634,0.07045754014034385,-0.21605588150417585,21.19918322837523,3.0468795678261067,-5.60146655793494,-0.037652965999022285,1.602051136459795,0.8351445321100782,-1.5902306826429466,2.4671684227589776,2.632363478438362,-1.6586748316699373,-0.1525498849064697,-0.16537988163444434,-1.894088152617085,-0.42114194450603787,1.150076641182007,1.5162603734276339,-3.8211777368734574,2.5736245539491893,10.114039303595336,1.0863587932597374,-2.468128419621498
