Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,module,gene_set
gs_ind_0,Regulation Of Mitochondrial Gene Expression (GO:0062125),2/7,0.6020735192205533,0.9843842258195671,1.2328548644338118,0.6255206197867158,NSUN3;MTG2,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Mitochondrial Membrane Permeability (GO:0046902),3/15,0.8124100412308187,0.9843842258195671,0.7590721806806043,0.15769731339223717,NAIF1;SPG7;BCL2L1,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Mitochondrial Membrane Permeability Involved In Apoptotic Process (GO:1902108),1/5,0.7918550180394399,0.9843842258195671,0.9039194753698337,0.21095398101457175,NAIF1,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Mitochondrial Membrane Potential (GO:0051881),8/31,0.6238608758624282,0.9843842258195671,0.9808468364762082,0.4627908940716668,PID1;LRRK2;BAX;SLC25A36;RTL10;BCL2L1;AKT2;BCO2,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901028),2/12,0.8746016323642631,0.9855550874358908,0.6454178925574806,0.08647746104276616,BOK;ZNF205,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Mitochondrial Translation (GO:0070129),5/21,0.7056741149580188,0.9843842258195671,0.9038021071919377,0.3150669886287442,MRPS27;RPUSD4;NSUN3;MTG2;TRUB2,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Mitochondrial mRNA Stability (GO:0044528),1/6,0.8479453694405474,0.9843842258195671,0.7394872932466344,0.12197034501620622,PDE12,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Mitochondrion Organization (GO:0010821),11/39,0.48958598030278266,0.9843842258195671,1.0946031899390514,0.7817603257659904,SREBF2;FBXW7;USP36;CSNK2A2;PID1;INF2;LRRK2;CYRIB;DNM1L;PARL;SIRT7,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Mitophagy (GO:1901524),1/4,0.7150825325671478,0.9843842258195671,1.1623129044205756,0.3897901322427833,VPS13D,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Mitotic Cell Cycle (GO:0007346),29/107,0.5214989007579747,0.9843842258195671,1.019291495575889,0.6636078041700423,ANAPC13;USP22;NEK6;ERCC3;NEK9;PIN1;CDC27;CCDC57;CCDC8;MEIS2;TMEM8B;SDCBP;CDC25C;CUL7;ANAPC5;AURKA;EIF4E;CUL9;CDKN1B;OBSL1;RNF20;HECA;XPC;DUSP3;RCC1;PIM3;KIF20B;TTLL12;ANAPC2,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990),17/76,0.8489832803196942,0.9843842258195671,0.7965291863871986,0.13040440201688036,ZFP36L1;XPC;NEK6;ERCC3;ZW10;HECW2;CDK2;CDKN2A;AURKA;CDKN1B;DPF1;SMARCD2;E2F1;BCL7C;PSME3;AMBRA1;CDKN1A,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266),3/16,0.8471148210197157,0.9843842258195671,0.7027654848500263,0.11660216862569792,AURKB;INCENP;XRCC3,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Mitotic Centrosome Separation (GO:0046602),2/7,0.6020735192205533,0.9843842258195671,1.2328548644338118,0.6255206197867158,NSFL1C;KIF11,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Mitotic Cytokinesis (GO:1902412),2/5,0.40799259067797955,0.9843842258195671,1.9377792306854091,1.7372312201976665,AURKB;INCENP,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0030071),6/48,0.9953879776068422,0.9999999969502372,0.41359760644749727,0.0019119337602107008,NEK6;HECW2;ANAPC5;DPF1;SMARCD2;BCL7C,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Mitotic Nuclear Division (GO:0007088),14/41,0.1913189832828146,0.9213873728358398,1.4318147019111649,2.367954017330854,BMP4;AURKAIP1;NME6;CCDC8;RCC1;PHIP;AURKA;CUL9;PIN1;OBSL1;KIF20B;CDC25C;LRP5;CUL7,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Mitotic Sister Chromatid Segregation (GO:0033047),1/7,0.8889240111438799,0.9855550874358908,0.6256496286998041,0.07366619200991555,AURKB,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Mitotic Sister Chromatid Separation (GO:0010965),2/10,0.7969416050884341,0.9843842258195671,0.7974604029254723,0.1810026748382224,AURKB;INCENP,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Mitotic Spindle Assembly (GO:1901673),7/15,0.08064850655670225,0.883676766186332,2.396036489462095,6.032393229111433,EML3;CHMP7;CHMP1A;VPS4B;CHMP3;CHMP5;CEP97,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Mitotic Spindle Organization (GO:0060236),13/33,0.08140287103185724,0.883676766186332,1.789126871828951,4.487746970870215,EML3;CHMP1A;CHMP7;VPS4B;PARP3;STIL;CHMP3;NUMA1;TPX2;CHMP5;CEP97;TACC3;RAE1,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Monoatomic Anion Transport (GO:0044070),1/4,0.7150825325671478,0.9843842258195671,1.1623129044205756,0.3897901322427833,RAB11B,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Monoatomic Cation Transmembrane Transport (GO:1904062),5/24,0.8154469141987961,0.9843842258195671,0.7644972221243408,0.15597192440109708,KCNAB3;HCN2;SNTA1;CD63;NEDD4L,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Monoatomic Ion Transmembrane Transport (GO:0034765),6/13,0.1087977002394491,0.8984904513491335,2.3529861005040478,5.219546905858917,KCNJ15;KCNJ14;P2RX7;WWP2;KCNJ2;NEDD4L,ME_darkgrey,GO_Biological_Process_2023
