Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,module,gene_set
gs_ind_0,Mitochondrial Membrane Organization (GO:0007006),1/31,0.02269487098691258,0.04721338269380216,70.2092574734812,265.7853114499655,DNAJC11,ME_tan,GO_Biological_Process_2023
gs_ind_0,Mitotic DNA Damage Checkpoint Signaling (GO:0044773),1/51,0.037092625563308314,0.05726580788721284,42.33372160745486,139.46154971505464,EME2,ME_tan,GO_Biological_Process_2023
gs_ind_0,Mitotic intra-S DNA Damage Checkpoint Signaling (GO:0031573),1/12,0.008840084072763066,0.03885806104793106,186.49872122762147,881.8515367137886,EME2,ME_tan,GO_Biological_Process_2023
gs_ind_0,Monocarboxylic Acid Metabolic Process (GO:0032787),1/62,0.04493075353413773,0.06426181048735449,34.73027259684361,107.75528238223568,ACSF2,ME_tan,GO_Biological_Process_2023
gs_ind_0,Motor Neuron Axon Guidance (GO:0008045),1/6,0.004428763639807776,0.03885806104793106,390.14438502673795,2114.44009468188,PLXNA3,ME_tan,GO_Biological_Process_2023
gs_ind_0,Myelin Assembly (GO:0032288),1/7,0.005165193419313138,0.03885806104793106,330.09502262443436,1738.2185719270344,PMP22,ME_tan,GO_Biological_Process_2023
gs_ind_0,Myelination (GO:0042552),1/30,0.021969986681562522,0.04721338269380216,72.59521435692922,277.17419075406906,PMP22,ME_tan,GO_Biological_Process_2023
gs_ind_0,Myofibril Assembly (GO:0030239),1/32,0.023419277687712934,0.04721338269380216,67.97478991596638,255.1906682915838,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Negative Regulation Of Cell Adhesion (GO:0007162),1/52,0.0378075378195309,0.0578619709238038,41.50828098229583,135.94986375602375,PLXNA3,ME_tan,GO_Biological_Process_2023
gs_ind_0,Negative Regulation Of Cellular Process (GO:0048523),1/382,0.24952621557834953,0.2523943329987903,5.4506977102767715,7.566611123177191,PLXNA3,ME_tan,GO_Biological_Process_2023
gs_ind_0,Nervous System Development (GO:0007399),1/276,0.18655396634892613,0.19313822398477057,7.615778797907548,12.787157005949966,PMP22,ME_tan,GO_Biological_Process_2023
gs_ind_0,Neuron Projection Development (GO:0031175),1/133,0.09417231554246257,0.10832893814034911,16.02552719200888,37.86237577773764,PLXNA3,ME_tan,GO_Biological_Process_2023
gs_ind_0,Neuron Projection Guidance (GO:0097485),1/82,0.05903671584032094,0.07696638509552951,26.164200649584988,74.03411033875894,PLXNA3,ME_tan,GO_Biological_Process_2023
gs_ind_0,Neuron Projection Morphogenesis (GO:0048812),1/105,0.07502938666633077,0.08983110240322596,20.366732338868562,52.74729946955119,PLXNA3,ME_tan,GO_Biological_Process_2023
gs_ind_0,Organophosphate Ester Transport (GO:0015748),1/21,0.01542449022566451,0.04369562471295471,104.54375896700144,436.135523848233,PITPNA,ME_tan,GO_Biological_Process_2023
gs_ind_0,Peptidyl-Tyrosine Modification (GO:0018212),1/34,0.0248666593769967,0.047571000547298035,63.90605794556629,236.0835073226723,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Peptidyl-Tyrosine Phosphorylation (GO:0018108),1/40,0.029197370545810373,0.05039379537167862,54.17200297840655,191.42634057641524,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Peripheral Nervous System Development (GO:0007422),1/13,0.009573612503265912,0.03885806104793106,171.56470588235294,797.560510776696,PMP22,ME_tan,GO_Biological_Process_2023
gs_ind_0,Phosphatidylinositol Metabolic Process (GO:0046488),1/49,0.035661384409065404,0.05554339518580098,44.086719223771986,146.97131590829963,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Phosphatidylinositol-Mediated Signaling (GO:0048015),1/47,0.03422825257981111,0.054765204127697774,45.990512333965846,155.20436028419368,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Phospholipid Transport (GO:0015914),1/41,0.029917491180862524,0.05039379537167862,52.830065359477125,185.39718128596826,PITPNA,ME_tan,GO_Biological_Process_2023
gs_ind_0,Plasma Membrane Bounded Cell Projection Assembly (GO:0120031),1/221,0.15206433564222085,0.16025941959898726,9.559423769507804,18.004711868350892,PMP22,ME_tan,GO_Biological_Process_2023
gs_ind_0,Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0048008),1/12,0.008840084072763066,0.03885806104793106,186.49872122762147,881.8515367137886,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002824),1/6,0.004428763639807776,0.03885806104793106,390.14438502673795,2114.44009468188,TYK2,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Alpha-Beta T Cell Proliferation (GO:0046641),1/11,0.008106072779802881,0.03885806104793106,204.27731092436974,983.6242129663196,TYK2,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Axonogenesis (GO:0050772),1/31,0.02269487098691258,0.04721338269380216,70.2092574734812,265.7853114499655,PLXNA3,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Calcium Ion Import (GO:0090280),1/5,0.003691849327179952,0.03885806104793106,476.88235294117646,2671.3174330690954,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Calcium Ion Transport (GO:0051928),1/18,0.013234021442846022,0.041657286465479296,122.49579831932773,529.789964811597,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Cell Cycle Process (GO:0090068),1/90,0.06462704195156892,0.08124542416768664,23.80972724285245,65.21775603171089,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Cell Migration (GO:0030335),1/207,0.14308023567840153,0.1516995269843293,10.219484403931064,19.870251612894684,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Cell Motility (GO:2000147),1/164,0.1149547874976853,0.12724555094083403,12.953588774959526,28.02141541929881,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Cell Population Proliferation (GO:0008284),1/321,0.21383920023955982,0.220091808433699,6.52170322107002,10.059929046648191,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Cell Projection Organization (GO:0031346),1/91,0.0653237527537237,0.08153886868549907,23.54468638284043,64.2393119836972,PLXNA3,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),1/136,0.09620230711650249,0.10923616808067378,15.666811373996094,36.68073584942007,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Cellular Metabolic Process (GO:0031325),1/41,0.029917491180862524,0.05039379537167862,52.830065359477125,185.39718128596826,PDGFRB,ME_tan,GO_Biological_Process_2023
