Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,module,gene_set
gs_ind_0,Kinase Binding (GO:0019900),4/354,0.35165318273888446,0.47537581487409103,1.5123334217449587,1.580554578836456,FAS;TAX1BP1;RB1CC1;ANKRA2,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Kinase Inhibitor Activity (GO:0019210),1/27,0.20520801282335077,0.40997975525593505,6.651357570179475,10.533961958185346,GMFG,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Ligand-Gated Calcium Channel Activity (GO:0099604),1/11,0.08927056264141141,0.28201382288991333,16.809059233449478,40.61209051515593,TRPV1,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Ligand-Gated Monoatomic Ion Channel Activity (GO:0015276),1/4,0.03342231336456758,0.27537589657915024,50.45644599303136,171.47782296476882,TRPV1,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,MHC Class II Protein Complex Binding (GO:0023026),2/12,0.004427900864789091,0.2411283165488333,28.291109547267183,153.33299443051752,YWHAE;ATP1B1,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Methylated Histone Binding (GO:0035064),1/66,0.43012269096422634,0.5110004619147647,2.682293800037237,2.2630104630799392,CHD1,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Methylation-Dependent Protein Binding (GO:0140034),2/63,0.09937955265991158,0.3069723959939491,4.809764107493292,11.104826150033775,PHF20L1;CHD1,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Methyltransferase Activity (GO:0008168),1/32,0.2383464528457674,0.40997975525593505,5.593263646922184,8.02090775330277,SUV39H1,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Microtubule Binding (GO:0008017),2/193,0.4881332415271971,0.5701724417838689,1.527929619673565,1.0957805097668962,CCDC66;RAB11A,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Mitogen-Activated Protein Kinase Binding (GO:0051019),1/22,0.17064236625207466,0.3764966493498155,8.201588201928532,14.501928006883682,DUSP1,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Monoatomic Cation Channel Activity (GO:0005261),2/54,0.07640378069861918,0.28201382288991333,5.6385174759559,14.50070563392985,ANO1;TRPV1,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Myosin Binding (GO:0017022),1/33,0.2448080552967094,0.40997975525593505,5.420712945590995,7.628465376735735,RAB11A,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Myosin V Binding (GO:0031489),1/11,0.08927056264141141,0.28201382288991333,16.809059233449478,40.61209051515593,RAB11A,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,NAD Binding (GO:0051287),1/24,0.1846437269774026,0.38306683656505913,7.502335236118318,12.673898308408722,HADHA,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,NAD+ ADP-ribosyltransferase Activity (GO:0003950),1/23,0.17767255605341092,0.37994592756037104,7.836422764227642,13.539873090386346,TIPARP,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,NAD+ Binding (GO:0070403),1/11,0.08927056264141141,0.28201382288991333,16.809059233449478,40.61209051515593,HADHA,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,NADH Dehydrogenase (Quinone) Activity (GO:0050136),1/33,0.2448080552967094,0.40997975525593505,5.420712945590995,7.628465376735735,NDUFA7,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,NADH Dehydrogenase (Ubiquinone) Activity (GO:0008137),1/32,0.2383464528457674,0.40997975525593505,5.593263646922184,8.02090775330277,NDUFA7,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Neurotrophin TRK Receptor Binding (GO:0005167),1/5,0.04160355272059104,0.27537589657915024,39.240650406504066,124.76838356758627,FRS2,ME_darkred,GO_Molecular_Function_2023
