gene_id,dynamic_module,module,module_label
ENSG00000150990,dimgrey,dimgrey,4
ENSG00000150991,darkgrey,darkgrey,1
ENSG00000150995,dimgrey,dimgrey,4
ENSG00000151012,whitesmoke,whitesmoke,13
ENSG00000151014,dimgrey,dimgrey,4
ENSG00000151065,dimgrey,dimgrey,4
ENSG00000151090,indianred,indianred,6
ENSG00000151092,brown,brown,0
ENSG00000151093,darkgrey,darkgrey,1
ENSG00000151116,darkgrey,darkgrey,1
ENSG00000151117,dimgrey,dimgrey,4
ENSG00000151131,lightgrey,lightgrey,8
ENSG00000151135,brown,brown,0
ENSG00000151136,lightcoral,lightcoral,7
ENSG00000151148,whitesmoke,whitesmoke,13
ENSG00000151150,dimgrey,dimgrey,4
ENSG00000151151,darkgrey,darkgrey,1
ENSG00000151164,dimgrey,dimgrey,4
ENSG00000151176,dimgrey,dimgrey,4
ENSG00000151208,dimgrey,dimgrey,4
ENSG00000151229,darkred,darkred,2
ENSG00000151233,darkgrey,darkgrey,1
ENSG00000151239,darkgrey,darkgrey,1
ENSG00000151240,darkgrey,darkgrey,1
ENSG00000151247,darkgrey,darkgrey,1
ENSG00000151276,maroon,maroon,9
ENSG00000151287,indianred,indianred,6
ENSG00000151292,lightgrey,lightgrey,8
ENSG00000151304,darkgrey,darkgrey,1
ENSG00000151327,darkgrey,darkgrey,1
ENSG00000151332,dimgrey,dimgrey,4
ENSG00000151338,lightgrey,lightgrey,8
ENSG00000151348,darkgrey,darkgrey,1
ENSG00000151353,lightgrey,lightgrey,8
ENSG00000151366,dimgrey,dimgrey,4
ENSG00000151376,darkgrey,darkgrey,1
ENSG00000151388,darkgrey,darkgrey,1
ENSG00000151413,darkgrey,darkgrey,1
ENSG00000151414,dimgrey,dimgrey,4
ENSG00000151422,darkgrey,darkgrey,1
ENSG00000151445,dimgrey,dimgrey,4
ENSG00000151458,dimgrey,dimgrey,4
ENSG00000151461,lightgrey,lightgrey,8
ENSG00000151465,whitesmoke,whitesmoke,13
ENSG00000151466,lightcoral,lightcoral,7
ENSG00000151470,darkgrey,darkgrey,1
ENSG00000151474,maroon,maroon,9
ENSG00000151491,whitesmoke,whitesmoke,13
ENSG00000151498,darkgrey,darkgrey,1
ENSG00000151500,darkgrey,darkgrey,1
ENSG00000151502,dimgrey,dimgrey,4
ENSG00000151503,lightcoral,lightcoral,7
ENSG00000151532,dimgrey,dimgrey,4
ENSG00000151552,darkgrey,darkgrey,1
ENSG00000151553,dimgrey,dimgrey,4
ENSG00000151572,darkgrey,darkgrey,1
ENSG00000151575,red,red,11
ENSG00000151576,darkgrey,darkgrey,1
ENSG00000151611,darkgrey,darkgrey,1
ENSG00000151612,darkgrey,darkgrey,1
ENSG00000151617,firebrick,firebrick,5
ENSG00000151623,dimgrey,dimgrey,4
ENSG00000151632,darkgrey,darkgrey,1
ENSG00000151640,dimgrey,dimgrey,4
ENSG00000151651,darkgrey,darkgrey,1
ENSG00000151657,darkgrey,darkgrey,1
ENSG00000151665,maroon,maroon,9
ENSG00000151687,dimgrey,dimgrey,4
ENSG00000151689,darkgrey,darkgrey,1
ENSG00000151690,dimgrey,dimgrey,4
ENSG00000151692,dimgrey,dimgrey,4
ENSG00000151693,darkgrey,darkgrey,1
ENSG00000151694,brown,brown,0
ENSG00000151702,dimgrey,dimgrey,4
ENSG00000151718,darkgrey,darkgrey,1
ENSG00000151725,dimgrey,dimgrey,4
ENSG00000151726,dimgrey,dimgrey,4
ENSG00000151729,dimgrey,dimgrey,4
ENSG00000151743,dimgrey,dimgrey,4
ENSG00000151746,darkgrey,darkgrey,1
ENSG00000151748,darkgrey,darkgrey,1
ENSG00000151773,brown,brown,0
ENSG00000151778,dimgrey,dimgrey,4
ENSG00000151779,darkgrey,darkgrey,1
ENSG00000151789,maroon,maroon,9
ENSG00000151806,dimgrey,dimgrey,4
ENSG00000151835,dimgrey,dimgrey,4
ENSG00000151849,darkgrey,darkgrey,1
ENSG00000151876,darkgrey,darkgrey,1
ENSG00000151881,darkgrey,darkgrey,1
ENSG00000151883,brown,brown,0
ENSG00000151892,red,red,11
ENSG00000151893,darkgrey,darkgrey,1
ENSG00000151914,darkgrey,darkgrey,1
ENSG00000151917,maroon,maroon,9
ENSG00000151923,dimgrey,dimgrey,4
ENSG00000151929,dimgrey,dimgrey,4
ENSG00000151967,maroon,maroon,9
ENSG00000152049,dimgrey,dimgrey,4
ENSG00000152056,darkgrey,darkgrey,1
ENSG00000152061,dimgrey,dimgrey,4
ENSG00000152078,snow,snow,12
ENSG00000152082,brown,brown,0
ENSG00000152102,dimgrey,dimgrey,4
ENSG00000152104,darkgrey,darkgrey,1
ENSG00000152127,darkgrey,darkgrey,1
ENSG00000152133,darkred,darkred,2
ENSG00000152137,darkgrey,darkgrey,1
ENSG00000152147,dimgrey,dimgrey,4
ENSG00000152154,dimgrey,dimgrey,4
ENSG00000152193,dimgrey,dimgrey,4
ENSG00000152217,lightgrey,lightgrey,8
ENSG00000152219,darkred,darkred,2
ENSG00000152223,darkgrey,darkgrey,1
ENSG00000152229,darkgrey,darkgrey,1
ENSG00000152234,dimgrey,dimgrey,4
ENSG00000152240,lightgrey,lightgrey,8
ENSG00000152242,snow,snow,12
ENSG00000152253,lightgrey,lightgrey,8
ENSG00000152256,dimgrey,dimgrey,4
ENSG00000152270,indianred,indianred,6
ENSG00000152284,darkgrey,darkgrey,1
ENSG00000152291,darkgrey,darkgrey,1
ENSG00000152332,lightcoral,lightcoral,7
ENSG00000152348,darkgrey,darkgrey,1
ENSG00000152359,darkgrey,darkgrey,1
ENSG00000152377,maroon,maroon,9
ENSG00000152380,indianred,indianred,6
ENSG00000152382,dimgrey,dimgrey,4
ENSG00000152404,lightgrey,lightgrey,8
ENSG00000152409,darkgrey,darkgrey,1
ENSG00000152413,dimgrey,dimgrey,4
ENSG00000152422,darkgrey,darkgrey,1
ENSG00000152433,darkgrey,darkgrey,1
ENSG00000152439,darkgrey,darkgrey,1
ENSG00000152443,darkgrey,darkgrey,1
ENSG00000152454,dimgrey,dimgrey,4
ENSG00000152455,dimgrey,dimgrey,4
ENSG00000152457,dimgrey,dimgrey,4
ENSG00000152464,dimgrey,dimgrey,4
ENSG00000152465,darkgrey,darkgrey,1
ENSG00000152467,darkgrey,darkgrey,1
ENSG00000152475,darkgrey,darkgrey,1
ENSG00000152484,maroon,maroon,9
ENSG00000152492,dimgrey,dimgrey,4
ENSG00000152495,lightcoral,lightcoral,7
ENSG00000152503,darkgrey,darkgrey,1
ENSG00000152518,dimgrey,dimgrey,4
ENSG00000152520,lightgrey,lightgrey,8
ENSG00000152527,dimgrey,dimgrey,4
ENSG00000152556,brown,brown,0
ENSG00000152558,maroon,maroon,9
ENSG00000152582,dimgrey,dimgrey,4
ENSG00000152601,whitesmoke,whitesmoke,13
ENSG00000152620,dimgrey,dimgrey,4
ENSG00000152642,brown,brown,0
ENSG00000152661,dimgrey,dimgrey,4
ENSG00000152683,dimgrey,dimgrey,4
ENSG00000152684,dimgrey,dimgrey,4
ENSG00000152689,indianred,indianred,6
ENSG00000152700,dimgrey,dimgrey,4
ENSG00000152749,brown,brown,0
ENSG00000152760,dimgrey,dimgrey,4
ENSG00000152763,dimgrey,dimgrey,4
ENSG00000152767,darkgrey,darkgrey,1
ENSG00000152778,indianred,indianred,6
ENSG00000152779,dimgrey,dimgrey,4
ENSG00000152782,lightgrey,lightgrey,8
ENSG00000152784,darkgrey,darkgrey,1
ENSG00000152785,darkgrey,darkgrey,1
ENSG00000152795,darkgrey,darkgrey,1
ENSG00000152804,darkgrey,darkgrey,1
ENSG00000152818,snow,snow,12
ENSG00000152894,dimgrey,dimgrey,4
ENSG00000152904,lightgrey,lightgrey,8
ENSG00000152926,dimgrey,dimgrey,4
ENSG00000152939,dimgrey,dimgrey,4
ENSG00000152942,dimgrey,dimgrey,4
ENSG00000152944,dimgrey,dimgrey,4
ENSG00000152952,darkgrey,darkgrey,1
ENSG00000152953,darkgrey,darkgrey,1
ENSG00000152977,dimgrey,dimgrey,4
ENSG00000152990,dimgrey,dimgrey,4
ENSG00000153006,dimgrey,dimgrey,4
ENSG00000153015,brown,brown,0
ENSG00000153029,dimgrey,dimgrey,4
ENSG00000153037,dimgrey,dimgrey,4
ENSG00000153044,dimgrey,dimgrey,4
ENSG00000153046,darkgrey,darkgrey,1
ENSG00000153048,darkgrey,darkgrey,1
ENSG00000153064,darkgrey,darkgrey,1
ENSG00000153066,dimgrey,dimgrey,4
ENSG00000153071,dimgrey,dimgrey,4
ENSG00000153094,lightgrey,lightgrey,8
ENSG00000153107,dimgrey,dimgrey,4
ENSG00000153130,dimgrey,dimgrey,4
ENSG00000153132,dimgrey,dimgrey,4
ENSG00000153140,dimgrey,dimgrey,4
ENSG00000153147,darkgrey,darkgrey,1
ENSG00000153179,darkgrey,darkgrey,1
ENSG00000153187,whitesmoke,whitesmoke,13
ENSG00000153201,snow,snow,12
ENSG00000153207,brown,brown,0
ENSG00000153214,firebrick,firebrick,5
ENSG00000153233,dimgrey,dimgrey,4
ENSG00000153234,dimgrey,dimgrey,4
ENSG00000153237,brown,brown,0
ENSG00000153246,dimgrey,dimgrey,4
ENSG00000153250,dimgrey,dimgrey,4
ENSG00000153253,darkgrey,darkgrey,1
ENSG00000153291,dimgrey,dimgrey,4
ENSG00000153310,darkgrey,darkgrey,1
ENSG00000153317,dimgrey,dimgrey,4
ENSG00000153339,indianred,indianred,6
ENSG00000153347,dimgrey,dimgrey,4
ENSG00000153391,dimgrey,dimgrey,4
ENSG00000153395,darkgrey,darkgrey,1
ENSG00000153404,brown,brown,0
ENSG00000153406,dimgrey,dimgrey,4
ENSG00000153443,dimgrey,dimgrey,4
ENSG00000153487,dimgrey,dimgrey,4
ENSG00000153495,dimgrey,dimgrey,4
ENSG00000153531,dimgrey,dimgrey,4
ENSG00000153551,darkgrey,darkgrey,1
ENSG00000153558,darkgrey,darkgrey,1
ENSG00000153560,indianred,indianred,6
ENSG00000153561,darkgrey,darkgrey,1
ENSG00000153574,darkgrey,darkgrey,1
ENSG00000153714,dimgrey,dimgrey,4
ENSG00000153721,darkgrey,darkgrey,1
ENSG00000153767,darkgrey,darkgrey,1
ENSG00000153774,whitesmoke,whitesmoke,13
ENSG00000153786,whitesmoke,whitesmoke,13
ENSG00000153790,indianred,indianred,6
ENSG00000153814,dimgrey,dimgrey,4
ENSG00000153815,dimgrey,dimgrey,4
ENSG00000153823,darkgrey,darkgrey,1
ENSG00000153827,darkgrey,darkgrey,1
ENSG00000153832,dimgrey,dimgrey,4
ENSG00000153879,dimgrey,dimgrey,4
ENSG00000153885,dimgrey,dimgrey,4
ENSG00000153896,dimgrey,dimgrey,4
ENSG00000153898,darkgrey,darkgrey,1
ENSG00000153902,dimgrey,dimgrey,4
ENSG00000153904,dimgrey,dimgrey,4
ENSG00000153914,brown,brown,0
ENSG00000153922,darkred,darkred,2
ENSG00000153933,snow,snow,12
ENSG00000153936,darkgrey,darkgrey,1
ENSG00000153944,dimgrey,dimgrey,4
ENSG00000153956,brown,brown,0
ENSG00000153975,lightcoral,lightcoral,7
ENSG00000153976,darkgrey,darkgrey,1
ENSG00000153982,darkgrey,darkgrey,1
ENSG00000153989,dimgrey,dimgrey,4
ENSG00000153993,darkgrey,darkgrey,1
ENSG00000154001,dimgrey,dimgrey,4
ENSG00000154027,dimgrey,dimgrey,4
ENSG00000154040,dimgrey,dimgrey,4
ENSG00000154059,dimgrey,dimgrey,4
ENSG00000154065,lightgrey,lightgrey,8
ENSG00000154079,dimgrey,dimgrey,4
ENSG00000154096,lightgrey,lightgrey,8
ENSG00000154102,darkgrey,darkgrey,1
ENSG00000154114,indianred,indianred,6
ENSG00000154122,snow,snow,12
ENSG00000154124,dimgrey,dimgrey,4
ENSG00000154127,darkgrey,darkgrey,1
ENSG00000154133,dimgrey,dimgrey,4
ENSG00000154134,darkgrey,darkgrey,1
ENSG00000154144,darkgrey,darkgrey,1
ENSG00000154146,darkgrey,darkgrey,1
ENSG00000154174,mistyrose,mistyrose,10
ENSG00000154175,maroon,maroon,9
ENSG00000154188,darkgrey,darkgrey,1
ENSG00000154217,dimgrey,dimgrey,4
ENSG00000154222,darkgrey,darkgrey,1
ENSG00000154229,dimgrey,dimgrey,4
ENSG00000154237,darkgrey,darkgrey,1
ENSG00000154240,darkgrey,darkgrey,1
ENSG00000154262,dimgrey,dimgrey,4
ENSG00000154265,dimgrey,dimgrey,4
ENSG00000154274,dimgrey,dimgrey,4
ENSG00000154277,darkgrey,darkgrey,1
ENSG00000154305,darkgrey,darkgrey,1
ENSG00000154309,dimgrey,dimgrey,4
ENSG00000154310,dimgrey,dimgrey,4
ENSG00000154328,dimgrey,dimgrey,4
ENSG00000154330,dimgrey,dimgrey,4
ENSG00000154358,brown,brown,0
ENSG00000154359,darkgrey,darkgrey,1
ENSG00000154370,darkgrey,darkgrey,1
ENSG00000154380,brown,brown,0
ENSG00000154429,dimgrey,dimgrey,4
ENSG00000154447,darkgrey,darkgrey,1
ENSG00000154473,dimgrey,dimgrey,4
ENSG00000154493,dimgrey,dimgrey,4
ENSG00000154511,dimgrey,dimgrey,4
ENSG00000154518,dimgrey,dimgrey,4
ENSG00000154545,brown,brown,0
ENSG00000154553,lightcoral,lightcoral,7
ENSG00000154556,dimgrey,dimgrey,4
ENSG00000154582,dimgrey,dimgrey,4
ENSG00000154589,darkgrey,darkgrey,1
ENSG00000154639,brown,brown,0
ENSG00000154640,dimgrey,dimgrey,4
ENSG00000154642,brown,brown,0
ENSG00000154654,dimgrey,dimgrey,4
ENSG00000154678,maroon,maroon,9
ENSG00000154710,darkgrey,darkgrey,1
ENSG00000154719,lightgrey,lightgrey,8
ENSG00000154721,dimgrey,dimgrey,4
ENSG00000154723,dimgrey,dimgrey,4
ENSG00000154727,dimgrey,dimgrey,4
ENSG00000154734,darkgrey,darkgrey,1
ENSG00000154736,darkgrey,darkgrey,1
ENSG00000154743,dimgrey,dimgrey,4
ENSG00000154760,dimgrey,dimgrey,4
ENSG00000154767,lightgrey,lightgrey,8
ENSG00000154781,lightgrey,lightgrey,8
ENSG00000154803,darkgrey,darkgrey,1
ENSG00000154813,dimgrey,dimgrey,4
ENSG00000154814,dimgrey,dimgrey,4
ENSG00000154832,darkgrey,darkgrey,1
ENSG00000154845,lightgrey,lightgrey,8
ENSG00000154856,dimgrey,dimgrey,4
ENSG00000154864,lightgrey,lightgrey,8
ENSG00000154889,dimgrey,dimgrey,4
ENSG00000154917,firebrick,firebrick,5
ENSG00000154928,brown,brown,0
ENSG00000154930,darkgrey,darkgrey,1
ENSG00000154945,darkgrey,darkgrey,1
ENSG00000154957,dimgrey,dimgrey,4
ENSG00000154978,darkgrey,darkgrey,1
ENSG00000155008,dimgrey,dimgrey,4
ENSG00000155011,dimgrey,dimgrey,4
ENSG00000155016,dimgrey,dimgrey,4
ENSG00000155034,darkgrey,darkgrey,1
ENSG00000155085,dimgrey,dimgrey,4
ENSG00000155090,dimgrey,dimgrey,4
ENSG00000155093,dimgrey,dimgrey,4
ENSG00000155096,dimgrey,dimgrey,4
ENSG00000155097,dimgrey,dimgrey,4
ENSG00000155099,dimgrey,dimgrey,4
ENSG00000155100,brown,brown,0
ENSG00000155111,dimgrey,dimgrey,4
ENSG00000155115,dimgrey,dimgrey,4
ENSG00000155158,brown,brown,0
ENSG00000155189,dimgrey,dimgrey,4
ENSG00000155229,darkgrey,darkgrey,1
ENSG00000155252,darkgrey,darkgrey,1
ENSG00000155254,dimgrey,dimgrey,4
ENSG00000155256,whitesmoke,whitesmoke,13
ENSG00000155275,red,red,11
ENSG00000155287,darkgrey,darkgrey,1
ENSG00000155304,dimgrey,dimgrey,4
ENSG00000155313,dimgrey,dimgrey,4
ENSG00000155324,brown,brown,0
ENSG00000155329,darkgrey,darkgrey,1
ENSG00000155330,dimgrey,dimgrey,4
ENSG00000155363,darkgrey,darkgrey,1
ENSG00000155366,dimgrey,dimgrey,4
ENSG00000155367,darksalmon,darksalmon,3
ENSG00000155368,lightgrey,lightgrey,8
ENSG00000155380,darkgrey,darkgrey,1
ENSG00000155393,darkgrey,darkgrey,1
ENSG00000155438,dimgrey,dimgrey,4
ENSG00000155463,dimgrey,dimgrey,4
ENSG00000155465,darkgrey,darkgrey,1
ENSG00000155506,dimgrey,dimgrey,4
ENSG00000155508,dimgrey,dimgrey,4
ENSG00000155542,dimgrey,dimgrey,4
ENSG00000155545,lightcoral,lightcoral,7
ENSG00000155561,dimgrey,dimgrey,4
ENSG00000155592,darkgrey,darkgrey,1
ENSG00000155621,darkgrey,darkgrey,1
ENSG00000155636,dimgrey,dimgrey,4
ENSG00000155657,snow,snow,12
ENSG00000155660,darkgrey,darkgrey,1
ENSG00000155666,dimgrey,dimgrey,4
ENSG00000155729,dimgrey,dimgrey,4
ENSG00000155744,dimgrey,dimgrey,4
ENSG00000155749,darkgrey,darkgrey,1
ENSG00000155754,maroon,maroon,9
ENSG00000155755,dimgrey,dimgrey,4
ENSG00000155760,darkgrey,darkgrey,1
ENSG00000155792,dimgrey,dimgrey,4
ENSG00000155816,dimgrey,dimgrey,4
ENSG00000155827,lightgrey,lightgrey,8
ENSG00000155846,brown,brown,0
ENSG00000155850,darkgrey,darkgrey,1
ENSG00000155858,dimgrey,dimgrey,4
ENSG00000155868,dimgrey,dimgrey,4
ENSG00000155875,darkred,darkred,2
ENSG00000155876,whitesmoke,whitesmoke,13
ENSG00000155893,brown,brown,0
ENSG00000155903,darkgrey,darkgrey,1
ENSG00000155906,brown,brown,0
ENSG00000155957,dimgrey,dimgrey,4
ENSG00000155959,dimgrey,dimgrey,4
ENSG00000155961,brown,brown,0
ENSG00000155962,brown,brown,0
ENSG00000155966,dimgrey,dimgrey,4
ENSG00000155970,darkgrey,darkgrey,1
ENSG00000155974,indianred,indianred,6
ENSG00000155975,lightcoral,lightcoral,7
ENSG00000155980,whitesmoke,whitesmoke,13
ENSG00000156011,darkgrey,darkgrey,1
ENSG00000156017,indianred,indianred,6
ENSG00000156026,darkgrey,darkgrey,1
ENSG00000156030,whitesmoke,whitesmoke,13
ENSG00000156050,dimgrey,dimgrey,4
ENSG00000156052,lightcoral,lightcoral,7
ENSG00000156103,dimgrey,dimgrey,4
ENSG00000156110,dimgrey,dimgrey,4
ENSG00000156113,dimgrey,dimgrey,4
ENSG00000156127,darkgrey,darkgrey,1
ENSG00000156136,dimgrey,dimgrey,4
ENSG00000156140,darkgrey,darkgrey,1
ENSG00000156162,dimgrey,dimgrey,4
ENSG00000156170,dimgrey,dimgrey,4
ENSG00000156171,dimgrey,dimgrey,4
ENSG00000156172,darkgrey,darkgrey,1
ENSG00000156232,dimgrey,dimgrey,4
ENSG00000156239,dimgrey,dimgrey,4
ENSG00000156253,darkgrey,darkgrey,1
ENSG00000156256,darkgrey,darkgrey,1
ENSG00000156261,dimgrey,dimgrey,4
ENSG00000156273,dimgrey,dimgrey,4
ENSG00000156299,red,red,11
ENSG00000156304,maroon,maroon,9
ENSG00000156313,brown,brown,0
ENSG00000156345,dimgrey,dimgrey,4
ENSG00000156374,dimgrey,dimgrey,4
ENSG00000156381,darkgrey,darkgrey,1
ENSG00000156384,dimgrey,dimgrey,4
ENSG00000156398,indianred,indianred,6
ENSG00000156411,dimgrey,dimgrey,4
ENSG00000156427,darkgrey,darkgrey,1
ENSG00000156453,darkgrey,darkgrey,1
ENSG00000156463,lightcoral,lightcoral,7
ENSG00000156467,whitesmoke,whitesmoke,13
ENSG00000156469,dimgrey,dimgrey,4
ENSG00000156471,dimgrey,dimgrey,4
ENSG00000156475,lightgrey,lightgrey,8
ENSG00000156482,dimgrey,dimgrey,4
ENSG00000156486,dimgrey,dimgrey,4
ENSG00000156500,darkgrey,darkgrey,1
ENSG00000156502,dimgrey,dimgrey,4
ENSG00000156504,dimgrey,dimgrey,4
ENSG00000156508,dimgrey,dimgrey,4
ENSG00000156509,lightgrey,lightgrey,8
ENSG00000156510,indianred,indianred,6
ENSG00000156515,dimgrey,dimgrey,4
ENSG00000156521,darkgrey,darkgrey,1
ENSG00000156531,dimgrey,dimgrey,4
ENSG00000156535,dimgrey,dimgrey,4
ENSG00000156587,dimgrey,dimgrey,4
ENSG00000156599,darkgrey,darkgrey,1
ENSG00000156603,dimgrey,dimgrey,4
ENSG00000156639,darkgrey,darkgrey,1
ENSG00000156642,whitesmoke,whitesmoke,13
ENSG00000156650,indianred,indianred,6
ENSG00000156671,dimgrey,dimgrey,4
ENSG00000156675,dimgrey,dimgrey,4
ENSG00000156689,brown,brown,0
ENSG00000156697,indianred,indianred,6
ENSG00000156709,darkgrey,darkgrey,1
ENSG00000156711,darkgrey,darkgrey,1
ENSG00000156735,darkgrey,darkgrey,1
ENSG00000156787,dimgrey,dimgrey,4
ENSG00000156795,dimgrey,dimgrey,4
ENSG00000156802,whitesmoke,whitesmoke,13
ENSG00000156804,darkgrey,darkgrey,1
ENSG00000156831,indianred,indianred,6
ENSG00000156853,darkgrey,darkgrey,1
ENSG00000156858,darkgrey,darkgrey,1
ENSG00000156860,darkgrey,darkgrey,1
ENSG00000156869,maroon,maroon,9
ENSG00000156873,darkgrey,darkgrey,1
ENSG00000156876,snow,snow,12
ENSG00000156928,dimgrey,dimgrey,4
ENSG00000156931,darkgrey,darkgrey,1
ENSG00000156958,dimgrey,dimgrey,4
ENSG00000156959,dimgrey,dimgrey,4
ENSG00000156970,dimgrey,dimgrey,4
ENSG00000156973,dimgrey,dimgrey,4
ENSG00000156976,dimgrey,dimgrey,4
ENSG00000156983,darkgrey,darkgrey,1
ENSG00000156990,whitesmoke,whitesmoke,13
ENSG00000157014,darkgrey,darkgrey,1
ENSG00000157020,darkgrey,darkgrey,1
ENSG00000157036,darkgrey,darkgrey,1
ENSG00000157045,maroon,maroon,9
ENSG00000157064,lightcoral,lightcoral,7
ENSG00000157077,darkgrey,darkgrey,1
ENSG00000157106,darkgrey,darkgrey,1
ENSG00000157107,dimgrey,dimgrey,4
ENSG00000157110,dimgrey,dimgrey,4
ENSG00000157111,maroon,maroon,9
ENSG00000157150,brown,brown,0
ENSG00000157168,dimgrey,dimgrey,4
ENSG00000157181,dimgrey,dimgrey,4
ENSG00000157184,dimgrey,dimgrey,4
ENSG00000157191,snow,snow,12
ENSG00000157193,dimgrey,dimgrey,4
ENSG00000157212,whitesmoke,whitesmoke,13
ENSG00000157214,darkgrey,darkgrey,1
ENSG00000157216,darkgrey,darkgrey,1
ENSG00000157224,dimgrey,dimgrey,4
ENSG00000157227,dimgrey,dimgrey,4
ENSG00000157240,dimgrey,dimgrey,4
ENSG00000157259,darkgrey,darkgrey,1
ENSG00000157303,dimgrey,dimgrey,4
ENSG00000157315,dimgrey,dimgrey,4
ENSG00000157326,dimgrey,dimgrey,4
ENSG00000157349,dimgrey,dimgrey,4
ENSG00000157350,darkgrey,darkgrey,1
ENSG00000157353,snow,snow,12
ENSG00000157379,dimgrey,dimgrey,4
ENSG00000157399,dimgrey,dimgrey,4
ENSG00000157404,dimgrey,dimgrey,4
ENSG00000157426,lightgrey,lightgrey,8
ENSG00000157429,dimgrey,dimgrey,4
ENSG00000157445,dimgrey,dimgrey,4
ENSG00000157450,red,red,11
ENSG00000157456,dimgrey,dimgrey,4
ENSG00000157470,darkgrey,darkgrey,1
ENSG00000157483,whitesmoke,whitesmoke,13
ENSG00000157500,brown,brown,0
ENSG00000157510,darkgrey,darkgrey,1
ENSG00000157514,darkgrey,darkgrey,1
ENSG00000157538,dimgrey,dimgrey,4
ENSG00000157540,indianred,indianred,6
ENSG00000157542,darkgrey,darkgrey,1
ENSG00000157551,darkgrey,darkgrey,1
ENSG00000157557,darkgrey,darkgrey,1
ENSG00000157570,darkgrey,darkgrey,1
ENSG00000157578,maroon,maroon,9
ENSG00000157593,dimgrey,dimgrey,4
ENSG00000157600,darkgrey,darkgrey,1
ENSG00000157601,dimgrey,dimgrey,4
ENSG00000157613,darkgrey,darkgrey,1
ENSG00000157617,lightgrey,lightgrey,8
ENSG00000157625,dimgrey,dimgrey,4
ENSG00000157637,darkgrey,darkgrey,1
ENSG00000157653,brown,brown,0
ENSG00000157654,dimgrey,dimgrey,4
ENSG00000157657,darkgrey,darkgrey,1
ENSG00000157680,darkgrey,darkgrey,1
ENSG00000157693,whitesmoke,whitesmoke,13
ENSG00000157734,darkgrey,darkgrey,1
ENSG00000157741,darkgrey,darkgrey,1
ENSG00000157764,brown,brown,0
ENSG00000157766,dimgrey,dimgrey,4
ENSG00000157778,darkgrey,darkgrey,1
ENSG00000157796,dimgrey,dimgrey,4
ENSG00000157800,dimgrey,dimgrey,4
ENSG00000157823,darkgrey,darkgrey,1
ENSG00000157827,darkgrey,darkgrey,1
ENSG00000157833,dimgrey,dimgrey,4
ENSG00000157837,darkgrey,darkgrey,1
ENSG00000157869,darkgrey,darkgrey,1
ENSG00000157895,darkgrey,darkgrey,1
ENSG00000157911,dimgrey,dimgrey,4
ENSG00000157916,darkgrey,darkgrey,1
ENSG00000157927,darkgrey,darkgrey,1
ENSG00000157933,darkgrey,darkgrey,1
ENSG00000157954,darkgrey,darkgrey,1
ENSG00000157978,darkgrey,darkgrey,1
ENSG00000157985,dimgrey,dimgrey,4
ENSG00000157992,indianred,indianred,6
ENSG00000158006,whitesmoke,whitesmoke,13
ENSG00000158008,darkgrey,darkgrey,1
ENSG00000158019,dimgrey,dimgrey,4
ENSG00000158023,darkgrey,darkgrey,1
ENSG00000158042,dimgrey,dimgrey,4
ENSG00000158050,darkgrey,darkgrey,1
ENSG00000158062,lightgrey,lightgrey,8
ENSG00000158079,lightgrey,lightgrey,8
ENSG00000158092,dimgrey,dimgrey,4
ENSG00000158109,darkgrey,darkgrey,1
ENSG00000158122,dimgrey,dimgrey,4
ENSG00000158125,dimgrey,dimgrey,4
ENSG00000158156,snow,snow,12
ENSG00000158158,darkgrey,darkgrey,1
ENSG00000158161,darkgrey,darkgrey,1
ENSG00000158163,dimgrey,dimgrey,4
ENSG00000158164,dimgrey,dimgrey,4
ENSG00000158169,dimgrey,dimgrey,4
ENSG00000158186,darkgrey,darkgrey,1
ENSG00000158195,darkgrey,darkgrey,1
ENSG00000158201,maroon,maroon,9
ENSG00000158234,dimgrey,dimgrey,4
ENSG00000158246,firebrick,firebrick,5
ENSG00000158258,brown,brown,0
ENSG00000158270,lightgrey,lightgrey,8
ENSG00000158286,dimgrey,dimgrey,4
ENSG00000158290,whitesmoke,whitesmoke,13
ENSG00000158292,dimgrey,dimgrey,4
ENSG00000158296,lightgrey,lightgrey,8
ENSG00000158301,darkgrey,darkgrey,1
ENSG00000158315,brown,brown,0
ENSG00000158321,dimgrey,dimgrey,4
ENSG00000158352,darkgrey,darkgrey,1
ENSG00000158373,dimgrey,dimgrey,4
ENSG00000158402,darkgrey,darkgrey,1
ENSG00000158406,darkgrey,darkgrey,1
ENSG00000158411,snow,snow,12
ENSG00000158417,lightgrey,lightgrey,8
ENSG00000158435,darkgrey,darkgrey,1
ENSG00000158467,dimgrey,dimgrey,4
ENSG00000158470,dimgrey,dimgrey,4
ENSG00000158480,darkgrey,darkgrey,1
ENSG00000158526,darkgrey,darkgrey,1
ENSG00000158528,brown,brown,0
ENSG00000158545,whitesmoke,whitesmoke,13
ENSG00000158552,darkgrey,darkgrey,1
ENSG00000158555,brown,brown,0
ENSG00000158560,indianred,indianred,6
ENSG00000158604,indianred,indianred,6
ENSG00000158615,maroon,maroon,9
ENSG00000158623,darkgrey,darkgrey,1
ENSG00000158636,darkgrey,darkgrey,1
ENSG00000158639,dimgrey,dimgrey,4
ENSG00000158669,mistyrose,mistyrose,10
ENSG00000158683,darkgrey,darkgrey,1
ENSG00000158691,dimgrey,dimgrey,4
ENSG00000158710,darkgrey,darkgrey,1
