gene_id,gene_symbol,gene_name,contrast,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,direction,dynamic_module,module,module_label,abs_log2FoldChange,is_priority_contrast,is_deg_priority,regulation,string_gene_label
ENSG00000185112,FAM43A,family with sequence similarity 43 member A,MA100_vs_CTR,1161.6775496484256,1.4769340700865805,0.1884630786867414,7.836728978313586,4.624346782871742e-15,4.102258031085522e-11,True,up_in_MA100,darkgrey,darkgrey,7,1.4769340700865805,True,True,up_in_tested,FAM43A
ENSG00000040275,SPDL1,spindle apparatus coiled-coil protein 1,MA100_vs_CTR,2053.584630920412,1.2147089801740043,0.1722024194157142,7.053960009943721,1.73896374743155e-12,5.142115801155093e-09,True,up_in_MA100,dimgrey,dimgrey,10,1.2147089801740043,True,True,up_in_tested,SPDL1
ENSG00000214357,NEURL1B,neuralized E3 ubiquitin protein ligase 1B,MA100_vs_CTR,1332.745787913101,1.3135363499883117,0.1967186039377292,6.677235013339706,2.4349232325993215e-11,5.4000509990971473e-08,True,up_in_MA100,dimgrey,dimgrey,10,1.3135363499883117,True,True,up_in_tested,NEURL1B
ENSG00000147133,TAF1,TATA-box binding protein associated factor 1,MA100_vs_CTR,1810.4761484837784,1.281241944512294,0.1929406812529897,6.64060029326988,3.124081728444344e-11,5.542745802605956e-08,True,up_in_MA100,darkgrey,darkgrey,7,1.281241944512294,True,True,up_in_tested,TAF1
ENSG00000131747,TOP2A,DNA topoisomerase II alpha,MA100_vs_CTR,19915.80713610476,1.0382226645885888,0.1572111005969126,6.604003538214384,4.0019996729562126e-11,5.9169565164657603e-08,True,up_in_MA100,dimgrey,dimgrey,10,1.0382226645885888,True,True,up_in_tested,TOP2A
ENSG00000159202,UBE2Z,ubiquitin conjugating enzyme E2 Z,MA100_vs_CTR,2393.4921894892345,1.2680027019714106,0.1943474198010154,6.524412329577969,6.82686670114433e-11,8.651590643693049e-08,True,up_in_MA100,dimgrey,dimgrey,10,1.2680027019714106,True,True,up_in_tested,UBE2Z
ENSG00000180035,ZNF48,zinc finger protein 48,MA100_vs_CTR,124.08641272993388,-1.7591975955062162,0.2772590883112821,-6.344959172379388,2.2248444129541046e-10,1.9736594787315866e-07,True,up_in_CTR,dimgrey,dimgrey,10,1.7591975955062162,True,True,down_in_tested,ZNF48
ENSG00000089597,GANAB,glucosidase II alpha subunit,MA100_vs_CTR,4782.589328160444,1.1330502177304471,0.183756722465853,6.166034104907365,7.00239879152095e-10,4.778329206121721e-07,True,up_in_MA100,darkgrey,darkgrey,7,1.1330502177304471,True,True,up_in_tested,GANAB
ENSG00000197958,RPL12,ribosomal protein L12,MA100_vs_CTR,5865.852436328154,-1.0370119893873282,0.1739670850096764,-5.96096663532442,2.5075016681872983e-09,1.4829364865659682e-06,True,up_in_CTR,dimgrey,dimgrey,10,1.0370119893873282,True,True,down_in_tested,RPL12
ENSG00000107949,BCCIP,BRCA2 and CDKN1A interacting protein,MA100_vs_CTR,1416.0376483098114,1.2678844549506236,0.2186958565629408,5.797478173006563,6.7319539287740985e-09,3.143113858008159e-06,True,up_in_MA100,gainsboro,gainsboro,12,1.2678844549506236,True,True,up_in_tested,BCCIP
ENSG00000136104,RNASEH2B,ribonuclease H2 subunit B,MA100_vs_CTR,280.2221014742261,-1.3178441775686631,0.231786065986563,-5.685605698338488,1.3034983308764167e-08,5.015458981282299e-06,True,up_in_CTR,dimgrey,dimgrey,10,1.3178441775686631,True,True,down_in_tested,RNASEH2B
ENSG00000205730,ITPRIPL2,ITPRIP like 2,MA100_vs_CTR,886.8197443853627,1.1974669401311686,0.2130929352442376,5.619458659005684,1.9155670674524672e-08,6.068926948346727e-06,True,up_in_MA100,gainsboro,gainsboro,12,1.1974669401311686,True,True,up_in_tested,ITPRIPL2
ENSG00000148296,SURF6,surfeit 6,MA100_vs_CTR,125.32604362624112,2.348818060851607,0.4202637121242278,5.588914753023712,2.284930808671769e-08,6.9895245530094e-06,True,up_in_MA100,dimgrey,dimgrey,10,2.348818060851607,True,True,up_in_tested,SURF6
ENSG00000167863,ATP5PD,ATP synthase peripheral stalk subunit d,MA100_vs_CTR,2715.4211783640603,-1.0759135706692051,0.192951485865291,-5.576083365433908,2.459940747454158e-08,7.0393981840857545e-06,True,up_in_CTR,dimgrey,dimgrey,10,1.0759135706692051,True,True,down_in_tested,ATP5PD
ENSG00000182742,HOXB4,homeobox B4,MA100_vs_CTR,470.7170575356244,1.3460880569453657,0.2473364698597688,5.442335526615022,5.2586506600039133e-08,1.2607970271593162e-05,True,up_in_MA100,dimgrey,dimgrey,10,1.3460880569453657,True,True,up_in_tested,HOXB4
ENSG00000102699,PARP4,poly(ADP-ribose) polymerase family member 4,MA100_vs_CTR,284.0890568299524,-1.203630607304981,0.2286233867112342,-5.264687154797696,1.404282798918997e-07,2.708128849828352e-05,True,up_in_CTR,dimgrey,dimgrey,10,1.203630607304981,True,True,down_in_tested,PARP4
ENSG00000153140,CETN3,centrin 3,MA100_vs_CTR,3844.045427066833,1.2190383700122356,0.235600023690438,5.174186109649832,2.2890657434394095e-07,4.009317995162229e-05,True,up_in_MA100,dimgrey,dimgrey,10,1.2190383700122356,True,True,up_in_tested,CETN3
ENSG00000143742,SRP9,signal recognition particle 9,MA100_vs_CTR,780.4455517808592,-1.070603609680347,0.2069642378754146,-5.172891803292187,2.3049849820006054e-07,4.009317995162229e-05,True,up_in_CTR,dimgrey,dimgrey,10,1.070603609680347,True,True,down_in_tested,SRP9
ENSG00000196700,ZNF512B,zinc finger protein 512B,MA100_vs_CTR,211.4289050453906,1.6794054110703265,0.3284476055693868,5.113160767785047,3.1681244332960816e-07,4.865467953316234e-05,True,up_in_MA100,darkgrey,darkgrey,7,1.6794054110703265,True,True,up_in_tested,ZNF512B
ENSG00000137193,PIM1,"Pim-1 proto-oncogene, serine/threonine kinase",MA100_vs_CTR,321.1353262732337,1.4287224181781517,0.2797004850432721,5.108044120685437,3.2551065365445746e-07,4.865467953316234e-05,True,up_in_MA100,darkgrey,darkgrey,7,1.4287224181781517,True,True,up_in_tested,PIM1
ENSG00000176261,ZBTB8OS,zinc finger and BTB domain containing 8 opposite strand,MA100_vs_CTR,579.1207263435269,-1.0281021852785048,0.2040400542403196,-5.0387272690468885,4.686377130240191e-07,6.495758050368865e-05,True,up_in_CTR,dimgrey,dimgrey,10,1.0281021852785048,True,True,down_in_tested,ZBTB8OS
ENSG00000150779,TIMM8B,translocase of inner mitochondrial membrane 8 homolog B,MA100_vs_CTR,573.3588111418472,-1.370739444524488,0.2723861764300891,-5.032338507370264,4.845327250711504e-07,6.512560309251782e-05,True,up_in_CTR,dimgrey,dimgrey,10,1.370739444524488,True,True,down_in_tested,TIMM8B
ENSG00000143398,PIP5K1A,phosphatidylinositol-4-phosphate 5-kinase type 1 alpha,MA100_vs_CTR,866.6648518673825,1.026054702553984,0.2044923418488656,5.0175703074118605,5.232905390191268e-07,6.826632899468638e-05,True,up_in_MA100,darkgrey,darkgrey,7,1.026054702553984,True,True,up_in_tested,PIP5K1A
ENSG00000188010,MORN2,MORN repeat containing 2,MA100_vs_CTR,275.59787704007414,-1.1869393151106833,0.2389925023240493,-4.966429086973261,6.819697398158028e-07,8.066338082541315e-05,True,up_in_CTR,dimgrey,dimgrey,10,1.1869393151106833,True,True,down_in_tested,MORN2
ENSG00000179218,CALR,calreticulin,MA100_vs_CTR,1752.475953544391,1.2448686469254175,0.2518246865618792,4.943394009226829,7.67740981941589e-07,8.844974351693294e-05,True,up_in_MA100,gainsboro,gainsboro,12,1.2448686469254175,True,True,up_in_tested,CALR
ENSG00000111875,ASF1A,anti-silencing function 1A histone chaperone,MA100_vs_CTR,194.0957574042168,-1.2471141529245906,0.2525232788576075,-4.938610644398497,7.868113127721959e-07,8.948465584105319e-05,True,up_in_CTR,dimgrey,dimgrey,10,1.2471141529245906,True,True,down_in_tested,ASF1A
ENSG00000147684,NDUFB9,NADH:ubiquinone oxidoreductase subunit B9,MA100_vs_CTR,299.42705462999464,-1.2558023601367667,0.2593183996530393,-4.8427044198059015,1.2808375316726945e-06,0.0001291171561757,True,up_in_CTR,dimgrey,dimgrey,10,1.2558023601367667,True,True,down_in_tested,NDUFB9
ENSG00000197728,RPS26,ribosomal protein S26,MA100_vs_CTR,3114.912091489919,-1.2120463097034768,0.2520461693846889,-4.808826544209741,1.518188678581712e-06,0.0001496427974188,True,up_in_CTR,dimgrey,dimgrey,10,1.2120463097034768,True,True,down_in_tested,RPS26
ENSG00000071082,RPL31,ribosomal protein L31,MA100_vs_CTR,14905.507900754295,-1.0136327432918228,0.2110923364882923,-4.801845297439499,1.5721013171199851e-06,0.0001515881606975,True,up_in_CTR,dimgrey,dimgrey,10,1.0136327432918228,True,True,down_in_tested,RPL31
ENSG00000157193,LRP8,LDL receptor related protein 8,MA100_vs_CTR,314.2485993822479,1.1959821545189542,0.2528501913057293,4.730002964770764,2.2451655828948297e-06,0.0001949121787836,True,up_in_MA100,dimgrey,dimgrey,10,1.1959821545189542,True,True,up_in_tested,LRP8
ENSG00000168916,ZNF608,zinc finger protein 608,MA100_vs_CTR,255.87996825046503,1.1862861749655098,0.2516354287707378,4.714305059349658,2.4253707313466825e-06,0.0002038160306394,True,up_in_MA100,darkgrey,darkgrey,7,1.1862861749655098,True,True,up_in_tested,ZNF608
ENSG00000030582,GRN,granulin precursor,MA100_vs_CTR,3583.315617995248,1.0371320370141142,0.2263976084775969,4.581020285453868,4.627129538084448e-06,0.0003086260611454,True,up_in_MA100,darkgrey,darkgrey,7,1.0371320370141142,True,True,up_in_tested,GRN
ENSG00000125746,EML2,EMAP like 2,MA100_vs_CTR,1368.2437222800636,1.4348834785541311,0.315036016949872,4.554664867993324,5.246916001090563e-06,0.000337285448157,True,up_in_MA100,dimgrey,dimgrey,10,1.4348834785541311,True,True,up_in_tested,EML2
ENSG00000213694,S1PR3,sphingosine-1-phosphate receptor 3,MA100_vs_CTR,322.74584709644824,-1.051584815891507,0.2322707409464448,-4.527409744363684,5.971109073654227e-06,0.0003730261168477,True,up_in_CTR,dimgrey,dimgrey,10,1.051584815891507,True,True,down_in_tested,S1PR3
ENSG00000135945,REV1,REV1 DNA directed polymerase,MA100_vs_CTR,209.20095043459955,1.1598015278603135,0.2573911371631076,4.505988592471823,6.6064636605020585e-06,0.0003970162612316,True,up_in_MA100,darkgrey,darkgrey,7,1.1598015278603135,True,True,up_in_tested,REV1
ENSG00000105700,KXD1,KxDL motif containing 1,MA100_vs_CTR,128.87865023119704,-1.6796734823443809,0.3730162761948178,-4.502949574959367,6.701678903256632e-06,0.0003989972721529,True,up_in_CTR,dimgrey,dimgrey,10,1.6796734823443809,True,True,down_in_tested,KXD1
ENSG00000205531,NAP1L4,nucleosome assembly protein 1 like 4,MA100_vs_CTR,946.3363336679372,1.083640003680144,0.2411069368395842,4.494437272873332,6.975416082857035e-06,0.0004044373599413,True,up_in_MA100,gainsboro,gainsboro,12,1.083640003680144,True,True,up_in_tested,NAP1L4
ENSG00000175334,BANF1,barrier to autointegration nuclear assembly factor 1,MA100_vs_CTR,357.0760802602886,-1.0337232422294855,0.231730270716923,-4.460889977953121,8.161998733968372e-06,0.0004553779293649,True,up_in_CTR,dimgrey,dimgrey,10,1.0337232422294855,True,True,down_in_tested,BANF1
ENSG00000177971,IMP3,IMP U3 small nucleolar ribonucleoprotein 3,MA100_vs_CTR,131.46818597441654,-1.4143809139233112,0.3221379898933857,-4.390605759945956,1.1303532021632732e-05,0.0005872791175295,True,up_in_CTR,dimgrey,dimgrey,10,1.4143809139233112,True,True,down_in_tested,IMP3
ENSG00000040487,SLC66A1,solute carrier family 66 member 1,MA100_vs_CTR,152.8641171739566,-1.1316217554078851,0.2598146864145658,-4.35549572283318,1.3276610951254138e-05,0.0006543156430476,True,up_in_CTR,dimgrey,dimgrey,10,1.1316217554078851,True,True,down_in_tested,SLC66A1
ENSG00000167766,ZNF83,zinc finger protein 83,MA100_vs_CTR,202.31520076808945,-1.2639100969992596,0.29461586212661,-4.290027318543016,1.7865114104396534e-05,0.0008127252677953,True,up_in_CTR,dimgrey,dimgrey,10,1.2639100969992596,True,True,down_in_tested,ZNF83
ENSG00000197061,H4C3,H4 clustered histone 3,MA100_vs_CTR,6293.7572275701095,1.6825407809989406,0.3972504320017119,4.235466208358182,2.2807800214100475e-05,0.0009589004535511,True,up_in_MA100,gainsboro,gainsboro,12,1.6825407809989406,True,True,up_in_tested,H4C3
ENSG00000022976,ZNF839,zinc finger protein 839,MA100_vs_CTR,79.45281982469307,2.4142914331931915,0.5723638149802082,4.218106333777714,2.463626388280165e-05,0.0010071350087757,True,up_in_MA100,gainsboro,gainsboro,12,2.4142914331931915,True,True,up_in_tested,ZNF839
ENSG00000157766,ACAN,aggrecan,MA100_vs_CTR,144.7941596118124,1.5857137656508935,0.3784713826379188,4.189785115584118,2.7921874520527005e-05,0.0010959953489893,True,up_in_MA100,dimgrey,dimgrey,10,1.5857137656508935,True,True,up_in_tested,ACAN
ENSG00000143870,PDIA6,protein disulfide isomerase family A member 6,MA100_vs_CTR,697.1733206252165,1.705395885660799,0.4078631628262926,4.181294220942235,2.898545046271562e-05,0.0011277628555032,True,up_in_MA100,gainsboro,gainsboro,12,1.705395885660799,True,True,up_in_tested,PDIA6
ENSG00000167110,GOLGA2,golgin A2,MA100_vs_CTR,3611.0617355282666,1.0904853288262013,0.2615036222788303,4.170058216874192,3.0452183806834305e-05,0.0011551593685252,True,up_in_MA100,dimgrey,dimgrey,10,1.0904853288262013,True,True,up_in_tested,GOLGA2
ENSG00000137216,TMEM63B,transmembrane protein 63B,MA100_vs_CTR,536.7499796491043,1.0010628153281398,0.240818223861038,4.156923007229694,3.225626368001948e-05,0.0011972607326587,True,up_in_MA100,darkgrey,darkgrey,7,1.0010628153281398,True,True,up_in_tested,TMEM63B
ENSG00000168275,COA6,cytochrome c oxidase assembly factor 6,MA100_vs_CTR,486.0568835851982,-1.0068657113841697,0.2425131567672041,-4.151798297486562,3.298729380516643e-05,0.0012092160468827,True,up_in_CTR,dimgrey,dimgrey,10,1.0068657113841697,True,True,down_in_tested,COA6
ENSG00000166398,GARRE1,granule associated Rac and RHOG effector 1,MA100_vs_CTR,112.30945577513832,1.7950931415233229,0.4337361724381434,4.13867520302178,3.4931706164502587e-05,0.0012495127636504,True,up_in_MA100,darkgrey,darkgrey,7,1.7950931415233229,True,True,up_in_tested,GARRE1
ENSG00000111364,DDX55,DEAD-box helicase 55,MA100_vs_CTR,209.0052440626501,-1.0054701312674197,0.2438751980295744,-4.122888015637767,3.741516198807959e-05,0.0013081489187151,True,up_in_CTR,dimgrey,dimgrey,10,1.0054701312674197,True,True,down_in_tested,DDX55
ENSG00000109971,HSPA8,heat shock protein family A (Hsp70) member 8,MA100_vs_CTR,6836.506102924423,-1.0057576609065215,0.2439753646068496,-4.122373841011507,3.749879883407107e-05,0.0013081489187151,True,up_in_CTR,dimgrey,dimgrey,10,1.0057576609065215,True,True,down_in_tested,HSPA8
ENSG00000168010,ATG16L2,autophagy related 16 like 2,MA100_vs_CTR,225.36487115861613,1.0745708414138346,0.2623292792011339,4.096267274038962,4.1986516170599055e-05,0.0014492699803477,True,up_in_MA100,darkgrey,darkgrey,7,1.0745708414138346,True,True,up_in_tested,ATG16L2
ENSG00000136942,RPL35,ribosomal protein L35,MA100_vs_CTR,5844.396206846112,-1.0217862951347936,0.2515288775886932,-4.062302129800165,4.859113064975272e-05,0.0015964885925702,True,up_in_CTR,dimgrey,dimgrey,10,1.0217862951347936,True,True,down_in_tested,RPL35
ENSG00000140829,DHX38,DEAH-box helicase 38,MA100_vs_CTR,78.67213219513482,1.7089061251341888,0.4266016853380323,4.005858823037887,6.179254987730146e-05,0.0019166493355298,True,up_in_MA100,gainsboro,gainsboro,12,1.7089061251341888,True,True,up_in_tested,DHX38
ENSG00000196712,NF1,neurofibromin 1,MA100_vs_CTR,660.1743600950936,1.0741236375754877,0.2685412077302203,3.999846603261594,6.338355450532076e-05,0.0019167146920353,True,up_in_MA100,gainsboro,gainsboro,12,1.0741236375754877,True,True,up_in_tested,NF1
ENSG00000018610,STEEP1,STING1 ER exit protein 1,MA100_vs_CTR,162.38836711849274,-1.0654297066314942,0.2672743355673178,-3.986277636309554,6.711797020664808e-05,0.0019719564319943,True,up_in_CTR,dimgrey,dimgrey,10,1.0654297066314942,True,True,down_in_tested,STEEP1
ENSG00000163788,SNRK,SNF related kinase,MA100_vs_CTR,120.56433136585242,-1.0996398505176186,0.2762007633967613,-3.981306340337626,6.853754942284305e-05,0.0019926241705558,True,up_in_CTR,dimgrey,dimgrey,10,1.0996398505176186,True,True,down_in_tested,SNRK
ENSG00000163202,LCE3D,late cornified envelope 3D,MA100_vs_CTR,189.0820145410252,-1.519547522283714,0.3829452723304734,-3.9680540068722334,7.246191466712234e-05,0.0020573691215064,True,up_in_CTR,dimgrey,dimgrey,10,1.519547522283714,True,True,down_in_tested,LCE3D
ENSG00000198888,MT-ND1,NADH dehydrogenase subunit 1,MA100_vs_CTR,38618.69869721848,-1.23594938916565,0.3126708164832922,-3.952877352183886,7.721702086269401e-05,0.0021540634970847,True,up_in_CTR,dimgrey,dimgrey,10,1.23594938916565,True,True,down_in_tested,MT-ND1
ENSG00000138190,EXOC6,exocyst complex component 6,MA100_vs_CTR,146.2063979451743,-1.2325623959830765,0.31291123667733,-3.9390160899018096,8.181644389944956e-05,0.0022534417857148,True,up_in_CTR,dimgrey,dimgrey,10,1.2325623959830765,True,True,down_in_tested,EXOC6
ENSG00000232119,MCTS1,MCTS1 re-initiation and release factor,MA100_vs_CTR,214.96043542694332,-1.258033021754959,0.3222120783635275,-3.904363325373593,9.44737635173148e-05,0.0024795170300653,True,up_in_CTR,dimgrey,dimgrey,10,1.258033021754959,True,True,down_in_tested,MCTS1
ENSG00000179387,ELMOD2,ELMO domain containing 2,MA100_vs_CTR,227.0815050416545,-1.0292408661508283,0.2637843657247569,-3.9018266428450095,9.546952218873464e-05,0.0024982599744432,True,up_in_CTR,dimgrey,dimgrey,10,1.0292408661508283,True,True,down_in_tested,ELMOD2
ENSG00000204397,CARD16,caspase recruitment domain family member 16,MA100_vs_CTR,321.70068751837204,-1.2214050519659758,0.3132531477123226,-3.899099054186229,9.655127322684396e-05,0.0025021574279304,True,up_in_CTR,dimgrey,dimgrey,10,1.2214050519659758,True,True,down_in_tested,CARD16
ENSG00000172986,GXYLT2,glucoside xylosyltransferase 2,MA100_vs_CTR,199.63572751463224,1.1907068963676422,0.306452419817532,3.885454378453312,0.0001021386732093,0.0025667766856663,True,up_in_MA100,dimgrey,dimgrey,10,1.1907068963676422,True,True,up_in_tested,GXYLT2
ENSG00000198728,LDB1,LIM domain binding 1,MA100_vs_CTR,258.1096318166319,1.016629833124947,0.2621966996439326,3.877355567425322,0.0001055979769849,0.0026266880467571,True,up_in_MA100,darkgrey,darkgrey,7,1.016629833124947,True,True,up_in_tested,LDB1
ENSG00000198763,MT-ND2,NADH dehydrogenase subunit 2,MA100_vs_CTR,37494.99886582763,-1.0746924545808598,0.2780582058390238,-3.8649909695635145,0.000111093309825,0.0027299411397729,True,up_in_CTR,gainsboro,gainsboro,12,1.0746924545808598,True,True,down_in_tested,MT-ND2
ENSG00000161011,SQSTM1,sequestosome 1,MA100_vs_CTR,322.0566306755036,1.956714642913748,0.5067123122787659,3.861588904587873,0.0001126520044089,0.0027605964947847,True,up_in_MA100,dimgrey,dimgrey,10,1.956714642913748,True,True,up_in_tested,SQSTM1
ENSG00000119950,MXI1,"MAX interactor 1, dimerization protein",MA100_vs_CTR,190.3640838527708,1.0316805243980325,0.2683997719760934,3.8438204205699735,0.0001211336606645,0.0029360019228294,True,up_in_MA100,gainsboro,gainsboro,12,1.0316805243980325,True,True,up_in_tested,MXI1
ENSG00000138193,PLCE1,phospholipase C epsilon 1,MA100_vs_CTR,116.60936431215504,1.1306750793735487,0.2943766107346036,3.840913435860274,0.0001225773376611,0.0029548466369355,True,up_in_MA100,darkgrey,darkgrey,7,1.1306750793735487,True,True,up_in_tested,PLCE1
ENSG00000170775,GPR37,G protein-coupled receptor 37,MA100_vs_CTR,245.23581651508007,1.165574383293208,0.3042851377749098,3.830533399746337,0.0001278657748515,0.0030491862599689,True,up_in_MA100,darkgrey,darkgrey,7,1.165574383293208,True,True,up_in_tested,GPR37
ENSG00000148291,SURF2,surfeit 2,MA100_vs_CTR,178.0420481938472,-1.1950000207353586,0.3121324007327535,-3.828503602733998,0.0001289247441665,0.0030661967975908,True,up_in_CTR,dimgrey,dimgrey,10,1.1950000207353586,True,True,down_in_tested,SURF2
ENSG00000103064,SLC7A6,solute carrier family 7 member 6,MA100_vs_CTR,112.71000775360832,-1.280523360560411,0.3390974511356306,-3.776269495013789,0.0001591947453614,0.0034955856091627,True,up_in_CTR,dimgrey,dimgrey,10,1.280523360560411,True,True,down_in_tested,SLC7A6
ENSG00000123496,IL13RA2,interleukin 13 receptor subunit alpha 2,MA100_vs_CTR,111.0483539496236,-1.495213310880387,0.3970510532133782,-3.765796108030592,0.0001660192354223,0.0035833494828013,True,up_in_CTR,dimgrey,dimgrey,10,1.495213310880387,True,True,down_in_tested,IL13RA2
ENSG00000173915,ATP5MK,ATP synthase membrane subunit k,MA100_vs_CTR,2813.111229296565,-1.0297043308872131,0.2735128497345304,-3.7647384094993592,0.0001667235297904,0.0035898165843955,True,up_in_CTR,dimgrey,dimgrey,10,1.0297043308872131,True,True,down_in_tested,ATP5MK
ENSG00000142669,SH3BGRL3,SH3 domain binding glutamate rich protein like 3,MA100_vs_CTR,685.4690517344625,-1.296737098919434,0.3452839306464591,-3.7555674730984814,0.0001729491576309,0.0036792133749254,True,up_in_CTR,dimgrey,dimgrey,10,1.296737098919434,True,True,down_in_tested,SH3BGRL3
ENSG00000153006,SREK1IP1,SREK1 interacting protein 1,MA100_vs_CTR,1110.5990416348648,-1.0380316930380789,0.2765990437601658,-3.7528390515266494,0.000174843118215,0.0037017501233541,True,up_in_CTR,dimgrey,dimgrey,10,1.0380316930380789,True,True,down_in_tested,SREK1IP1
ENSG00000250317,SMIM20,small integral membrane protein 20,MA100_vs_CTR,265.93983229356064,-1.0873265442645048,0.2908886770251717,-3.7379472978606674,0.0001855288235771,0.0038543938968456,True,up_in_CTR,dimgrey,dimgrey,10,1.0873265442645048,True,True,down_in_tested,SMIM20
ENSG00000160014,CALM3,calmodulin 3,MA100_vs_CTR,166.67465521697036,-1.312037429287474,0.353527221381177,-3.711276953897761,0.0002062163285539,0.0041670730082054,True,up_in_CTR,dimgrey,dimgrey,10,1.312037429287474,True,True,down_in_tested,CALM3
ENSG00000174804,FZD4,frizzled class receptor 4,MA100_vs_CTR,163.80415033332017,-1.2761575811392476,0.3461194145380595,-3.6870442036383375,0.0002268739593761,0.0044428231647368,True,up_in_CTR,dimgrey,dimgrey,10,1.2761575811392476,True,True,down_in_tested,FZD4
ENSG00000184983,NDUFA6,NADH:ubiquinone oxidoreductase subunit A6,MA100_vs_CTR,502.2321048088789,-1.3018242339922816,0.3550168909938998,-3.666936044501192,0.0002454741591405,0.0047032424745907,True,up_in_CTR,dimgrey,dimgrey,10,1.3018242339922816,True,True,down_in_tested,NDUFA6
ENSG00000186468,RPS23,ribosomal protein S23,MA100_vs_CTR,2052.0169333825056,-1.0517125363878792,0.2874896280378594,-3.658262538255397,0.0002539308604052,0.0048339499198606,True,up_in_CTR,dimgrey,dimgrey,10,1.0517125363878792,True,True,down_in_tested,RPS23
ENSG00000134255,CEPT1,choline/ethanolamine phosphotransferase 1,MA100_vs_CTR,234.79362281594183,1.1957788328729555,0.3284655232785537,3.640500290372578,0.00027210880081,0.005070094471055,True,up_in_MA100,gainsboro,gainsboro,12,1.1957788328729555,True,True,up_in_tested,CEPT1
ENSG00000112365,ZBTB24,zinc finger and BTB domain containing 24,MA100_vs_CTR,151.7410060253632,-1.1442950752138366,0.3144739012141864,-3.638760071330891,0.0002739538806242,0.0050841942992006,True,up_in_CTR,dimgrey,dimgrey,10,1.1442950752138366,True,True,down_in_tested,ZBTB24
ENSG00000198522,GPN1,GPN-loop GTPase 1,MA100_vs_CTR,179.08817882380097,-1.0220179624919583,0.2810932793622472,-3.635867655074298,0.0002770465492391,0.0051308558210857,True,up_in_CTR,dimgrey,dimgrey,10,1.0220179624919583,True,True,down_in_tested,GPN1
ENSG00000180155,LYNX1,Ly6/neurotoxin 1,MA100_vs_CTR,121.3858212519886,1.1293089680493442,0.3109211407130516,3.632139536923869,0.0002810810538299,0.0051757168184849,True,up_in_MA100,darkgrey,darkgrey,7,1.1293089680493442,True,True,up_in_tested,LYNX1
ENSG00000185338,SOCS1,suppressor of cytokine signaling 1,MA100_vs_CTR,138.75188921005176,1.1738963692354645,0.3232082160708178,3.632012773395133,0.0002812191981185,0.0051757168184849,True,up_in_MA100,darkgrey,darkgrey,7,1.1738963692354645,True,True,up_in_tested,SOCS1
ENSG00000161970,RPL26,ribosomal protein L26,MA100_vs_CTR,3058.7238973352446,-1.2528550360177826,0.3460815708379876,-3.620114856113752,0.00029447227247,0.0053202923199226,True,up_in_CTR,dimgrey,dimgrey,10,1.2528550360177826,True,True,down_in_tested,RPL26
ENSG00000185453,ZSWIM9,zinc finger SWIM-type containing 9,MA100_vs_CTR,231.834379110573,1.0014188249829192,0.2798717178316375,3.578135128270956,0.0003460545377594,0.0060075338639219,True,up_in_MA100,darkgrey,darkgrey,7,1.0014188249829192,True,True,up_in_tested,ZSWIM9
ENSG00000117262,GPHRA,golgi pH regulator A,MA100_vs_CTR,203.04282919787684,-1.0414896296362426,0.2919072878521952,-3.567878134524658,0.0003598838041571,0.0061394792820724,True,up_in_CTR,dimgrey,dimgrey,10,1.0414896296362426,True,True,down_in_tested,GPHRA
ENSG00000079257,LXN,latexin,MA100_vs_CTR,121.9486841302833,-1.620309295704063,0.4568801706040817,-3.546464477899552,0.0003904373758027,0.006473962543451,True,up_in_CTR,dimgrey,dimgrey,10,1.620309295704063,True,True,down_in_tested,LXN
ENSG00000204463,BAG6,BAG cochaperone 6,MA100_vs_CTR,233.15477764214071,-1.0959316278446054,0.3101199608453543,-3.533895802312148,0.0004094824744108,0.0067144529214394,True,up_in_CTR,dimgrey,dimgrey,10,1.0959316278446054,True,True,down_in_tested,BAG6
ENSG00000166986,MARS1,methionyl-tRNA synthetase 1,MA100_vs_CTR,183.27374069121825,-1.1853210538363466,0.335950427763331,-3.5282617787627184,0.000418298262643,0.0068211836174753,True,up_in_CTR,dimgrey,dimgrey,10,1.1853210538363466,True,True,down_in_tested,MARS1
ENSG00000253710,ALG11,"ALG11 alpha-1,2-mannosyltransferase",MA100_vs_CTR,286.0956995305089,1.7015797298194684,0.4833479856215749,3.520403064535945,0.0004308914604947,0.0069880039233074,True,up_in_MA100,gainsboro,gainsboro,12,1.7015797298194684,True,True,up_in_tested,ALG11
ENSG00000159259,CHAF1B,chromatin assembly factor 1 subunit B,MA100_vs_CTR,193.201650749103,-1.0097892389171732,0.28727913837188,-3.515010677907321,0.0004397363069353,0.0071054658994966,True,up_in_CTR,dimgrey,dimgrey,10,1.0097892389171732,True,True,down_in_tested,CHAF1B
ENSG00000019995,ZRANB1,zinc finger RANBP2-type containing 1,MA100_vs_CTR,83.07381217006967,1.5803696461080166,0.4510619202616431,3.503664519477297,0.0004589030884745,0.0073086701936406,True,up_in_MA100,dimgrey,dimgrey,10,1.5803696461080166,True,True,up_in_tested,ZRANB1
ENSG00000072134,EPN2,epsin 2,MA100_vs_CTR,244.3917238055868,1.2453957837110043,0.358210177421181,3.476718033744408,0.0005075913272526,0.0078363026397732,True,up_in_MA100,gainsboro,gainsboro,12,1.2453957837110043,True,True,up_in_tested,EPN2
