gene_id,WGCNA_Module
ENSG00000074695,whitesmoke
ENSG00000134363,lemonchiffon
ENSG00000130255,brown
ENSG00000087086,oldlace
ENSG00000205871,brown
ENSG00000142534,ivory
ENSG00000137309,whitesmoke
ENSG00000165119,whitesmoke
ENSG00000185088,whitesmoke
ENSG00000212907,whitesmoke
ENSG00000198258,papayawhip
ENSG00000185551,whitesmoke
ENSG00000185641,brown
ENSG00000232573,lightyellow
ENSG00000133226,whitesmoke
ENSG00000088247,whitesmoke
ENSG00000239559,goldenrod
ENSG00000114850,brown
ENSG00000044574,whitesmoke
ENSG00000156467,brown
ENSG00000157613,whitesmoke
ENSG00000114353,whitesmoke
ENSG00000104904,whitesmoke
ENSG00000089693,moccasin
ENSG00000174444,darkolivegreen
ENSG00000231500,lightsalmon
ENSG00000107581,whitesmoke
ENSG00000124795,goldenrod
ENSG00000139644,chocolate
ENSG00000105221,whitesmoke
ENSG00000150093,wheat
ENSG00000100106,lawngreen
ENSG00000008988,blanchedalmond
ENSG00000132432,blanchedalmond
ENSG00000105372,darkorange
ENSG00000119335,whitesmoke
ENSG00000099817,whitesmoke
ENSG00000136149,brown
ENSG00000163466,whitesmoke
ENSG00000117724,whitesmoke
ENSG00000169567,darkolivegreen
ENSG00000242299,burlywood
ENSG00000034152,whitesmoke
ENSG00000106153,whitesmoke
ENSG00000230629,bisque
ENSG00000237973,whitesmoke
ENSG00000164111,lightsalmon
ENSG00000163359,whitesmoke
ENSG00000244245,yellow
ENSG00000250321,whitesmoke
ENSG00000165502,brown
ENSG00000130985,moccasin
ENSG00000198467,papayawhip
ENSG00000163191,moccasin
ENSG00000213280,whitesmoke
ENSG00000176788,moccasin
ENSG00000126777,whitesmoke
ENSG00000072110,whitesmoke
ENSG00000084207,whitesmoke
ENSG00000136942,lightsalmon
ENSG00000197746,whitesmoke
ENSG00000122406,lightsalmon
ENSG00000134294,whitesmoke
ENSG00000162909,brown
ENSG00000277443,papayawhip
ENSG00000204628,brown
ENSG00000079819,whitesmoke
ENSG00000225475,burlywood
ENSG00000242071,brown
ENSG00000087460,brown
ENSG00000167522,burlywood
ENSG00000148773,whitesmoke
ENSG00000197958,darkolivegreen
ENSG00000142089,whitesmoke
ENSG00000140545,lightgreen
ENSG00000148303,lightsalmon
ENSG00000146677,yellow
ENSG00000159335,lightyellow
ENSG00000173812,whitesmoke
ENSG00000251562,whitesmoke
ENSG00000143321,whitesmoke
ENSG00000101608,chocolate
ENSG00000229659,brown
ENSG00000198755,lemonchiffon
ENSG00000137970,bisque
ENSG00000150991,yellow
ENSG00000125868,lightgreen
ENSG00000006125,whitesmoke
ENSG00000117362,whitesmoke
ENSG00000189403,chocolate
ENSG00000231940,lightsalmon
ENSG00000008441,whitesmoke
ENSG00000089220,peachpuff
ENSG00000118523,whitesmoke
ENSG00000122566,greenyellow
ENSG00000163931,whitesmoke
ENSG00000067560,whitesmoke
ENSG00000148926,papayawhip
ENSG00000175550,whitesmoke
ENSG00000198900,whitesmoke
ENSG00000009307,whitesmoke
ENSG00000130508,darkgreen
ENSG00000108424,limegreen
ENSG00000074800,moccasin
ENSG00000185787,whitesmoke
ENSG00000110092,whitesmoke
ENSG00000125968,peachpuff
ENSG00000221983,lightsalmon
ENSG00000197728,brown
ENSG00000069849,brown
ENSG00000157227,whitesmoke
ENSG00000151914,whitesmoke
ENSG00000120913,whitesmoke
ENSG00000124942,blanchedalmond
ENSG00000196531,brown
ENSG00000105438,whitesmoke
ENSG00000185650,whitesmoke
ENSG00000125844,whitesmoke
ENSG00000115053,whitesmoke
ENSG00000140319,whitesmoke
ENSG00000115461,oldlace
ENSG00000150347,darkorange
ENSG00000198242,whitesmoke
ENSG00000136238,whitesmoke
ENSG00000163468,whitesmoke
ENSG00000100316,blanchedalmond
ENSG00000150687,whitesmoke
ENSG00000185129,burlywood
ENSG00000145741,blanchedalmond
ENSG00000175745,whitesmoke
ENSG00000153071,whitesmoke
ENSG00000185896,whitesmoke
ENSG00000197061,whitesmoke
ENSG00000134531,chocolate
ENSG00000122359,whitesmoke
ENSG00000178988,whitesmoke
ENSG00000184840,whitesmoke
ENSG00000144713,brown
ENSG00000160213,whitesmoke
ENSG00000030582,whitesmoke
ENSG00000134871,whitesmoke
ENSG00000008838,whitesmoke
ENSG00000116560,whitesmoke
ENSG00000100243,whitesmoke
ENSG00000240652,burlywood
ENSG00000008952,brown
ENSG00000114391,brown
ENSG00000109180,lime
ENSG00000177700,gold
ENSG00000110880,chocolate
ENSG00000137818,oldlace
ENSG00000176340,whitesmoke
ENSG00000137801,chocolate
ENSG00000113732,whitesmoke
ENSG00000147649,whitesmoke
ENSG00000101182,bisque
ENSG00000050405,whitesmoke
ENSG00000168028,lightsalmon
ENSG00000196683,honeydew
ENSG00000138071,olive
ENSG00000065548,yellow
ENSG00000189067,lightyellow
ENSG00000174748,lightsalmon
ENSG00000168374,whitesmoke
ENSG00000117523,whitesmoke
ENSG00000104332,whitesmoke
ENSG00000100345,whitesmoke
ENSG00000085063,whitesmoke
ENSG00000138778,tan
ENSG00000171858,goldenrod
ENSG00000196262,ivory
ENSG00000226396,whitesmoke
ENSG00000071054,blanchedalmond
ENSG00000116754,burlywood
ENSG00000092199,whitesmoke
ENSG00000213626,whitesmoke
ENSG00000218426,yellow
ENSG00000131116,whitesmoke
ENSG00000089597,whitesmoke
ENSG00000119705,brown
ENSG00000026508,darkorange
ENSG00000183741,whitesmoke
ENSG00000168653,gold
ENSG00000100764,whitesmoke
ENSG00000167088,yellow
ENSG00000144136,cornsilk
ENSG00000100632,yellow
ENSG00000170759,brown
ENSG00000122026,darkolivegreen
ENSG00000124762,whitesmoke
ENSG00000135318,salmon
ENSG00000136830,whitesmoke
ENSG00000112695,sandybrown
ENSG00000123562,whitesmoke
ENSG00000068489,whitesmoke
ENSG00000084623,brown
ENSG00000105193,whitesmoke
ENSG00000134590,whitesmoke
ENSG00000139239,brown
ENSG00000144810,whitesmoke
ENSG00000011465,whitesmoke
ENSG00000136930,brown
ENSG00000293064,whitesmoke
ENSG00000039560,whitesmoke
ENSG00000162733,whitesmoke
ENSG00000169908,brown
ENSG00000066279,lightyellow
ENSG00000137575,whitesmoke
ENSG00000197747,gold
ENSG00000058668,whitesmoke
ENSG00000185222,whitesmoke
ENSG00000154380,lightgreen
ENSG00000158417,lightyellow
ENSG00000198668,papayawhip
ENSG00000167986,whitesmoke
ENSG00000060339,whitesmoke
ENSG00000124172,lightsalmon
ENSG00000235162,whitesmoke
ENSG00000162889,whitesmoke
ENSG00000178980,whitesmoke
ENSG00000105640,palegoldenrod
ENSG00000187109,darkorange
ENSG00000140416,whitesmoke
ENSG00000213442,whitesmoke
ENSG00000214535,brown
ENSG00000110651,whitesmoke
ENSG00000171863,blanchedalmond
ENSG00000197102,whitesmoke
ENSG00000150938,whitesmoke
ENSG00000242372,darkolivegreen
ENSG00000102172,whitesmoke
ENSG00000180398,salmon
ENSG00000132341,whitesmoke
ENSG00000196154,chocolate
ENSG00000116133,whitesmoke
ENSG00000175166,yellow
ENSG00000103275,chocolate
ENSG00000100353,yellow
ENSG00000177697,whitesmoke
ENSG00000099341,burlywood
ENSG00000132688,whitesmoke
ENSG00000159228,brown
ENSG00000172301,burlywood
ENSG00000131143,brown
ENSG00000157654,whitesmoke
ENSG00000164611,yellow
ENSG00000011422,whitesmoke
ENSG00000167004,whitesmoke
ENSG00000142541,lightsalmon
ENSG00000009954,whitesmoke
ENSG00000145555,brown
ENSG00000166913,whitesmoke
ENSG00000089009,blanchedalmond
ENSG00000130147,sandybrown
ENSG00000232472,lawngreen
ENSG00000165280,whitesmoke
ENSG00000213315,burlywood
ENSG00000143549,whitesmoke
ENSG00000118816,whitesmoke
ENSG00000136485,whitesmoke
ENSG00000116489,whitesmoke
ENSG00000104131,whitesmoke
ENSG00000173473,whitesmoke
ENSG00000120708,lightyellow
ENSG00000162736,palegoldenrod
ENSG00000244509,peachpuff
ENSG00000155368,tan
ENSG00000131236,ivory
ENSG00000161638,darkorange
ENSG00000100234,whitesmoke
ENSG00000163430,lightyellow
ENSG00000164346,peachpuff
ENSG00000047849,whitesmoke
ENSG00000117519,brown
ENSG00000135926,peachpuff
ENSG00000140575,whitesmoke
ENSG00000142168,brown
ENSG00000167978,oldlace
ENSG00000129250,whitesmoke
ENSG00000025800,whitesmoke
ENSG00000129116,whitesmoke
ENSG00000176014,whitesmoke
ENSG00000170515,whitesmoke
ENSG00000158864,brown
ENSG00000167110,whitesmoke
ENSG00000169976,yellow
ENSG00000164040,whitesmoke
ENSG00000141526,lightgreen
ENSG00000118680,whitesmoke
ENSG00000139289,whitesmoke
ENSG00000104388,whitesmoke
ENSG00000173706,oldlace
ENSG00000131711,peachpuff
ENSG00000181019,chocolate
ENSG00000075785,chocolate
ENSG00000071127,whitesmoke
ENSG00000122565,whitesmoke
ENSG00000164924,blanchedalmond
ENSG00000127184,papayawhip
ENSG00000116260,oldlace
ENSG00000088986,green
ENSG00000143761,whitesmoke
ENSG00000168439,yellow
ENSG00000093010,whitesmoke
ENSG00000148516,whitesmoke
ENSG00000236844,brown
ENSG00000070614,whitesmoke
ENSG00000159140,peachpuff
ENSG00000125753,whitesmoke
ENSG00000154277,yellow
ENSG00000171634,lightyellow
ENSG00000266402,whitesmoke
ENSG00000181163,seashell
ENSG00000182670,peachpuff
ENSG00000011304,whitesmoke
ENSG00000105323,whitesmoke
ENSG00000124145,whitesmoke
ENSG00000125977,whitesmoke
ENSG00000132963,ivory
ENSG00000138674,whitesmoke
ENSG00000155366,honeydew
ENSG00000198804,darkorange
ENSG00000112769,lightyellow
ENSG00000236552,brown
ENSG00000101150,whitesmoke
ENSG00000153914,lawngreen
ENSG00000264229,whitesmoke
ENSG00000110090,yellow
ENSG00000162614,peachpuff
ENSG00000169813,whitesmoke
ENSG00000231767,burlywood
ENSG00000013810,whitesmoke
ENSG00000134419,darkolivegreen
ENSG00000188846,lightsalmon
ENSG00000164919,lightsalmon
ENSG00000166710,blanchedalmond
ENSG00000172216,whitesmoke
ENSG00000128591,whitesmoke
ENSG00000105185,brown
ENSG00000230734,yellow
ENSG00000106803,blanchedalmond
ENSG00000111676,yellow
ENSG00000134013,oldlace
ENSG00000153904,darkorange
ENSG00000063660,whitesmoke
ENSG00000147403,sandybrown
ENSG00000147140,whitesmoke
ENSG00000108107,sandybrown
ENSG00000170919,goldenrod
ENSG00000243829,burlywood
ENSG00000122545,lightyellow
ENSG00000167641,whitesmoke
ENSG00000117395,brown
ENSG00000166681,whitesmoke
ENSG00000173692,goldenrod
ENSG00000149357,whitesmoke
ENSG00000253626,yellow
ENSG00000147274,whitesmoke
ENSG00000024422,moccasin
ENSG00000133026,whitesmoke
ENSG00000105971,brown
ENSG00000170961,cornsilk
ENSG00000182492,oldlace
ENSG00000182944,whitesmoke
ENSG00000213593,olive
ENSG00000117984,whitesmoke
ENSG00000134057,brown
ENSG00000144674,burlywood
ENSG00000070423,yellow
ENSG00000118900,whitesmoke
ENSG00000185627,whitesmoke
ENSG00000101745,brown
ENSG00000152601,yellow
ENSG00000054118,darkorange
ENSG00000099783,whitesmoke
ENSG00000074071,whitesmoke
ENSG00000113721,whitesmoke
ENSG00000160310,whitesmoke
ENSG00000101266,whitesmoke
ENSG00000109971,lightsalmon
ENSG00000162704,whitesmoke
ENSG00000047410,lightyellow
ENSG00000100401,whitesmoke
ENSG00000253368,brown
ENSG00000108828,whitesmoke
ENSG00000147955,yellow
ENSG00000170855,whitesmoke
ENSG00000058262,whitesmoke
ENSG00000064393,whitesmoke
ENSG00000091409,seashell
ENSG00000079785,whitesmoke
ENSG00000168785,cornsilk
ENSG00000148229,darkorange
ENSG00000108654,darkorange
ENSG00000126267,darkorange
ENSG00000224877,lawngreen
ENSG00000114867,whitesmoke
ENSG00000136156,whitesmoke
ENSG00000146376,yellow
ENSG00000167863,brown
ENSG00000229119,whitesmoke
ENSG00000143384,whitesmoke
ENSG00000146731,bisque
ENSG00000164754,whitesmoke
ENSG00000136938,whitesmoke
ENSG00000125835,whitesmoke
ENSG00000138668,greenyellow
ENSG00000134884,lightgreen
ENSG00000155506,whitesmoke
ENSG00000164104,whitesmoke
ENSG00000074842,whitesmoke
ENSG00000078369,peachpuff
ENSG00000161203,whitesmoke
ENSG00000114302,whitesmoke
ENSG00000168214,whitesmoke
ENSG00000164054,lightgreen
ENSG00000152234,brown
ENSG00000168685,wheat
ENSG00000125743,salmon
ENSG00000105058,burlywood
ENSG00000163714,burlywood
ENSG00000135829,chocolate
ENSG00000153187,whitesmoke
ENSG00000184640,whitesmoke
ENSG00000138182,brown
ENSG00000153006,brown
ENSG00000108671,whitesmoke
ENSG00000115355,peachpuff
ENSG00000147604,blanchedalmond
ENSG00000197712,whitesmoke
ENSG00000214548,lightgreen
ENSG00000184900,whitesmoke
ENSG00000103994,whitesmoke
ENSG00000169607,bisque
ENSG00000293057,whitesmoke
ENSG00000122861,whitesmoke
ENSG00000041357,brown
ENSG00000078674,whitesmoke
ENSG00000154518,chocolate
ENSG00000166803,chocolate
ENSG00000119655,whitesmoke
ENSG00000104852,whitesmoke
ENSG00000107438,lemonchiffon
ENSG00000115268,sandybrown
ENSG00000116649,whitesmoke
ENSG00000163682,lightsalmon
ENSG00000058272,peachpuff
ENSG00000127922,green
ENSG00000147010,yellow
ENSG00000135698,whitesmoke
ENSG00000158195,whitesmoke
ENSG00000179010,blanchedalmond
ENSG00000042753,yellow
ENSG00000179222,brown
ENSG00000154734,whitesmoke
ENSG00000115306,whitesmoke
ENSG00000229638,brown
ENSG00000290018,yellow
ENSG00000145012,whitesmoke
ENSG00000136824,goldenrod
ENSG00000169895,whitesmoke
ENSG00000196141,whitesmoke
ENSG00000197632,salmon
ENSG00000070081,peachpuff
ENSG00000110700,sandybrown
ENSG00000113712,blanchedalmond
ENSG00000075618,whitesmoke
ENSG00000085224,lightgreen
ENSG00000110917,whitesmoke
ENSG00000182287,whitesmoke
ENSG00000196591,whitesmoke
ENSG00000157916,chocolate
ENSG00000105254,whitesmoke
ENSG00000108344,whitesmoke
ENSG00000129351,whitesmoke
ENSG00000241494,brown
ENSG00000149547,whitesmoke
ENSG00000197324,whitesmoke
ENSG00000070961,yellow
ENSG00000137710,peachpuff
ENSG00000141867,whitesmoke
ENSG00000177156,whitesmoke
ENSG00000188612,whitesmoke
ENSG00000263266,brown
ENSG00000266944,brown
ENSG00000070087,blanchedalmond
ENSG00000111639,salmon
ENSG00000117899,lightgreen
ENSG00000103363,sandybrown
ENSG00000152795,whitesmoke
ENSG00000183287,whitesmoke
ENSG00000128656,whitesmoke
ENSG00000213553,whitesmoke
ENSG00000175416,whitesmoke
ENSG00000126457,whitesmoke
ENSG00000144381,whitesmoke
ENSG00000173221,lightsalmon
ENSG00000067167,whitesmoke
ENSG00000100300,whitesmoke
ENSG00000145425,lightsalmon
ENSG00000013364,lightyellow
ENSG00000143252,chocolate
ENSG00000108946,yellow
ENSG00000197301,whitesmoke
ENSG00000163535,brown
ENSG00000135390,whitesmoke
ENSG00000176619,whitesmoke
ENSG00000112335,whitesmoke
ENSG00000170043,whitesmoke
ENSG00000170955,whitesmoke
ENSG00000126458,darkorange
ENSG00000130635,whitesmoke
ENSG00000020129,brown
ENSG00000113407,whitesmoke
ENSG00000072501,lightgreen
ENSG00000129680,yellow
ENSG00000132424,lightgreen
ENSG00000151366,brown
ENSG00000140612,darkorange
ENSG00000065534,oldlace
ENSG00000079246,darkorange
ENSG00000087365,lightgreen
ENSG00000140374,whitesmoke
ENSG00000172115,brown
ENSG00000011426,saddlebrown
ENSG00000048649,whitesmoke
ENSG00000065000,peachpuff
ENSG00000164294,darkorange
ENSG00000198121,papayawhip
ENSG00000089157,oldlace
ENSG00000133816,saddlebrown
ENSG00000106636,whitesmoke
ENSG00000113758,whitesmoke
ENSG00000171530,whitesmoke
ENSG00000255302,whitesmoke
ENSG00000130726,whitesmoke
ENSG00000136450,burlywood
ENSG00000070814,brown
ENSG00000149480,whitesmoke
ENSG00000161970,salmon
ENSG00000173230,whitesmoke
ENSG00000174780,peachpuff
ENSG00000187498,whitesmoke
ENSG00000170017,whitesmoke
ENSG00000102189,greenyellow
ENSG00000167470,whitesmoke
ENSG00000197879,whitesmoke
ENSG00000198791,whitesmoke
ENSG00000119326,brown
ENSG00000100387,whitesmoke
ENSG00000101224,darkorange
ENSG00000113810,peachpuff
ENSG00000123384,whitesmoke
ENSG00000143621,whitesmoke
ENSG00000146674,whitesmoke
ENSG00000163017,lightyellow
ENSG00000197157,whitesmoke
ENSG00000117592,papayawhip
ENSG00000126698,whitesmoke
ENSG00000164292,lightgreen
ENSG00000113312,goldenrod
ENSG00000123983,whitesmoke
ENSG00000169432,whitesmoke
ENSG00000108774,whitesmoke
ENSG00000134369,whitesmoke
ENSG00000163584,darkolivegreen
ENSG00000171848,moccasin
ENSG00000118181,lightsalmon
ENSG00000101294,whitesmoke
ENSG00000225972,burlywood
ENSG00000130522,lightyellow
ENSG00000005022,seashell
ENSG00000105887,moccasin
ENSG00000104979,moccasin
ENSG00000225921,brown
ENSG00000149948,cornsilk
ENSG00000155254,whitesmoke
ENSG00000115738,yellow
ENSG00000129353,whitesmoke
ENSG00000109099,whitesmoke
ENSG00000110237,whitesmoke
ENSG00000169020,brown
ENSG00000088930,brown
ENSG00000124831,whitesmoke
ENSG00000133216,whitesmoke
ENSG00000124191,whitesmoke
ENSG00000260032,whitesmoke
ENSG00000105220,whitesmoke
ENSG00000128272,tan
ENSG00000198363,salmon
ENSG00000187173,bisque
ENSG00000143774,darkorange
ENSG00000145907,whitesmoke
ENSG00000089063,lightgreen
ENSG00000112655,whitesmoke
ENSG00000215193,whitesmoke
ENSG00000148154,whitesmoke
ENSG00000152492,brown
ENSG00000083312,whitesmoke
ENSG00000108848,whitesmoke
ENSG00000167797,darkorange
ENSG00000067900,peachpuff
ENSG00000134825,whitesmoke
ENSG00000164733,brown
ENSG00000125356,brown
ENSG00000068878,whitesmoke
ENSG00000071626,whitesmoke
ENSG00000060138,whitesmoke
ENSG00000116871,whitesmoke
ENSG00000134186,burlywood
ENSG00000154723,brown
ENSG00000166226,bisque
ENSG00000129083,chocolate
ENSG00000139218,whitesmoke
ENSG00000203875,olive
ENSG00000089006,yellow
ENSG00000100664,goldenrod
ENSG00000142192,peachpuff
ENSG00000161544,whitesmoke
ENSG00000161057,salmon
ENSG00000165283,whitesmoke
ENSG00000125676,whitesmoke
ENSG00000173905,burlywood
ENSG00000226360,brown
ENSG00000095139,blanchedalmond
ENSG00000164985,lightgreen
ENSG00000151893,whitesmoke
ENSG00000105176,whitesmoke
ENSG00000147416,whitesmoke
ENSG00000106261,whitesmoke
ENSG00000173113,blanchedalmond
ENSG00000119681,whitesmoke
ENSG00000198604,brown
ENSG00000088325,whitesmoke
ENSG00000141756,whitesmoke
ENSG00000279225,brown
ENSG00000113643,whitesmoke
ENSG00000072958,whitesmoke
ENSG00000119383,whitesmoke
ENSG00000131051,palegoldenrod
ENSG00000167325,greenyellow
ENSG00000196576,whitesmoke
ENSG00000106263,burlywood
ENSG00000111669,blanchedalmond
ENSG00000131981,papayawhip
ENSG00000168385,saddlebrown
ENSG00000090863,whitesmoke
ENSG00000091640,whitesmoke
ENSG00000119392,whitesmoke
ENSG00000189043,sandybrown
ENSG00000143198,palegoldenrod
ENSG00000180304,whitesmoke
ENSG00000105576,whitesmoke
ENSG00000035862,darkgreen
ENSG00000183255,chocolate
ENSG00000111832,brown
ENSG00000112851,whitesmoke
ENSG00000130826,whitesmoke
ENSG00000157110,whitesmoke
ENSG00000175193,whitesmoke
ENSG00000196923,whitesmoke
ENSG00000228474,sandybrown
ENSG00000146535,whitesmoke
ENSG00000102024,salmon
ENSG00000165732,whitesmoke
ENSG00000121067,whitesmoke
ENSG00000127483,whitesmoke
ENSG00000033867,whitesmoke
ENSG00000049245,oldlace
ENSG00000143878,whitesmoke
ENSG00000049656,whitesmoke
ENSG00000108854,yellow
ENSG00000163479,brown
ENSG00000185651,chocolate
ENSG00000134318,whitesmoke
ENSG00000234797,yellow
ENSG00000077097,whitesmoke
ENSG00000132485,lightgreen
ENSG00000170606,moccasin
ENSG00000114251,lemonchiffon
ENSG00000115415,whitesmoke
ENSG00000222041,whitesmoke
ENSG00000127603,whitesmoke
ENSG00000154096,darkorange
ENSG00000077782,whitesmoke
ENSG00000117411,whitesmoke
ENSG00000144283,whitesmoke
ENSG00000196535,whitesmoke
ENSG00000125520,lemonchiffon
ENSG00000170275,darkorange
ENSG00000111775,brown
ENSG00000130816,whitesmoke
ENSG00000228300,whitesmoke
ENSG00000017797,whitesmoke
ENSG00000102317,ivory
ENSG00000104408,gold
ENSG00000166949,whitesmoke
ENSG00000167468,lightyellow
ENSG00000178741,salmon
ENSG00000180340,whitesmoke
ENSG00000102119,whitesmoke
ENSG00000111186,lawngreen
ENSG00000130164,whitesmoke
ENSG00000159202,whitesmoke
ENSG00000003436,seashell
ENSG00000136153,yellow
ENSG00000150459,darkorange
ENSG00000167081,whitesmoke
ENSG00000092108,lawngreen
ENSG00000103342,whitesmoke
ENSG00000127946,whitesmoke
ENSG00000164442,lawngreen
ENSG00000100216,whitesmoke
ENSG00000114125,lightsalmon
ENSG00000163527,yellow
ENSG00000050165,lemonchiffon
ENSG00000149136,whitesmoke
ENSG00000185630,whitesmoke
ENSG00000102900,whitesmoke
ENSG00000173141,salmon
ENSG00000183291,salmon
ENSG00000008018,lawngreen
ENSG00000035403,ivory
ENSG00000065308,whitesmoke
ENSG00000139343,gold
ENSG00000169871,brown
ENSG00000136240,blanchedalmond
ENSG00000168066,moccasin
ENSG00000172965,whitesmoke
ENSG00000182158,whitesmoke
ENSG00000242802,yellow
ENSG00000125952,whitesmoke
ENSG00000239524,whitesmoke
ENSG00000153786,whitesmoke
ENSG00000197702,honeydew
ENSG00000215301,chocolate
ENSG00000244754,lightgreen
ENSG00000100280,whitesmoke
ENSG00000139112,whitesmoke
ENSG00000141367,peachpuff
ENSG00000142949,lightgreen
ENSG00000272047,darkorange
ENSG00000025772,yellow
ENSG00000084754,moccasin
ENSG00000087077,wheat
ENSG00000115541,blanchedalmond
ENSG00000152518,whitesmoke
ENSG00000005483,whitesmoke
ENSG00000164713,palegreen
ENSG00000175203,lightgreen
ENSG00000082153,brown
ENSG00000110955,lightsalmon
ENSG00000117298,whitesmoke
ENSG00000119707,palegoldenrod
ENSG00000162407,lightyellow
ENSG00000243147,lightgreen
ENSG00000133639,whitesmoke
ENSG00000138180,whitesmoke
ENSG00000142871,whitesmoke
ENSG00000102054,whitesmoke
ENSG00000107833,whitesmoke
ENSG00000142864,whitesmoke
ENSG00000049323,whitesmoke
ENSG00000060237,lightgreen
ENSG00000091436,yellow
ENSG00000184007,moccasin
ENSG00000163159,chocolate
ENSG00000170860,salmon
ENSG00000172354,whitesmoke
ENSG00000116729,bisque
ENSG00000198860,chocolate
ENSG00000102144,sandybrown
ENSG00000130779,whitesmoke
ENSG00000198959,saddlebrown
ENSG00000092201,whitesmoke
ENSG00000113013,chocolate
ENSG00000143256,chocolate
ENSG00000214748,moccasin
ENSG00000068912,peachpuff
ENSG00000164932,whitesmoke
ENSG00000159692,burlywood
ENSG00000178719,yellow
ENSG00000185112,whitesmoke
