gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,significant,direction
ENSG00000197632,1916.6261437064156,-0.9886539346313279,0.19851045284469168,-4.980362094105037,6.346541437591792e-07,0.00012308764532573862,MB1_vs_CTR,True,up_in_CTR
ENSG00000172380,2116.331860827972,-0.6173589487542166,0.1244853733953698,-4.959289046701603,7.075163020437297e-07,0.00013351023840187353,MB1_vs_CTR,True,up_in_CTR
ENSG00000203950,2313.983041388872,0.6279467389295855,0.12678238083942278,4.952949572109048,7.309692277555059e-07,0.00013430597758391953,MB1_vs_CTR,True,up_in_MB1
ENSG00000124795,6743.749359533965,-0.5786389118642057,0.11766999933594309,-4.917471871587379,8.766904917089959e-07,0.00015695007725928742,MB1_vs_CTR,True,up_in_CTR
ENSG00000197170,983.9300799204581,-0.7210333664799493,0.14809410391615674,-4.868751337245413,1.1230561898214361e-06,0.00019602945793333168,MB1_vs_CTR,True,up_in_CTR
ENSG00000090857,1266.9330199656035,0.7482018769187723,0.15394455244507096,4.860203657974442,1.1726505613768004e-06,0.00019857231202714145,MB1_vs_CTR,True,up_in_MB1
ENSG00000065308,4676.17540603297,0.43937594382448797,0.09047085509304295,4.85654682242829,1.1945054576253138e-06,0.00019857231202714145,MB1_vs_CTR,True,up_in_MB1
ENSG00000049656,3807.9390537910162,0.5173709548499933,0.10698557817403674,4.83589436707413,1.3254830121005397e-06,0.00021522145094153415,MB1_vs_CTR,True,up_in_MB1
ENSG00000110047,2790.603078950266,0.5786583963887765,0.11983370211565329,4.828845192734717,1.373271134976786e-06,0.00021621333503028727,MB1_vs_CTR,True,up_in_MB1
ENSG00000072110,21271.977211499157,0.4956267714258851,0.10270081485436196,4.825928325191226,1.3935262211920548e-06,0.00021621333503028727,MB1_vs_CTR,True,up_in_MB1
ENSG00000126767,959.4194848838148,0.9252121250163682,0.1930658530744461,4.792210068652621,1.649540516167769e-06,0.0002503715626931166,MB1_vs_CTR,True,up_in_MB1
ENSG00000136824,2028.6597520092043,-0.6461402058951444,0.13502816617515342,-4.785225365921032,1.7079557981010127e-06,0.0002509222822569603,MB1_vs_CTR,True,up_in_CTR
ENSG00000164932,1682.657917996815,0.6734005621952279,0.14078378468138228,4.78322531049473,1.7250457674497414e-06,0.0002509222822569603,MB1_vs_CTR,True,up_in_MB1
ENSG00000198604,1176.9006483208839,-0.8894753842968424,0.1866118967516646,-4.766445225518068,1.8750467410700465e-06,0.0002594443966697702,MB1_vs_CTR,True,up_in_CTR
ENSG00000128606,1007.3025382750507,-0.6628104198719089,0.13909403477355012,-4.765196587696856,1.8866960792871968e-06,0.0002594443966697702,MB1_vs_CTR,True,up_in_CTR
ENSG00000142156,18781.17286812299,0.5313720750708617,0.11153205287036824,4.764299243092622,1.8951108894526327e-06,0.0002594443966697702,MB1_vs_CTR,True,up_in_MB1
ENSG00000148908,812.6612862014459,-0.6672828946129954,0.14065798798062565,-4.744009950610892,2.095285494622223e-06,0.0002813323716048531,MB1_vs_CTR,True,up_in_CTR
ENSG00000170759,5680.410799089124,-0.42800324449680716,0.09053738257213143,-4.727364899861287,2.274522999012398e-06,0.000299636218473671,MB1_vs_CTR,True,up_in_CTR
ENSG00000149257,6847.4940929199365,0.6388376346560396,0.1359663515138451,4.698498029425968,2.6208171777701926e-06,0.00033526393123975944,MB1_vs_CTR,True,up_in_MB1
ENSG00000099250,1844.0101576611312,-0.7014326343983088,0.1493385294209413,-4.696930103156278,2.641007765423484e-06,0.00033526393123975944,MB1_vs_CTR,True,up_in_CTR
ENSG00000159674,16014.627214830864,0.6848559619670154,0.14676735270251828,4.6662690942933684,3.06717965299571e-06,0.00037930348299831934,MB1_vs_CTR,True,up_in_MB1
ENSG00000132646,1680.8733550022364,-0.6323883405730404,0.13558032067843914,-4.664307750627756,3.0965767016476945e-06,0.00037930348299831934,MB1_vs_CTR,True,up_in_CTR
ENSG00000117411,3000.9948234254857,0.5988031515405974,0.1285853875300616,4.656852252365028,3.210806934914095e-06,0.00038651472447534844,MB1_vs_CTR,True,up_in_MB1
ENSG00000198355,2235.15804112669,0.681282794977368,0.1465280840092341,4.649503196495997,3.3273552680338513e-06,0.00039375583866800595,MB1_vs_CTR,True,up_in_MB1
ENSG00000137807,1020.7678268888397,-0.7883298348730228,0.17101141855441793,-4.609808172675712,4.030406839114359e-06,0.00046900500917827423,MB1_vs_CTR,True,up_in_CTR
ENSG00000070614,4072.7930544885858,0.7568779933272967,0.1643628831603535,4.604920397927564,4.126236634200444e-06,0.0004722849865571721,MB1_vs_CTR,True,up_in_MB1
ENSG00000128050,1924.2375809325295,-0.5621154749602757,0.12263213766812456,-4.583753375330623,4.567028705782292e-06,0.0005100693197724617,MB1_vs_CTR,True,up_in_CTR
ENSG00000116260,7623.763251225541,0.4636378549666814,0.10118373774437645,4.582138052045318,4.602458771937137e-06,0.0005100693197724617,MB1_vs_CTR,True,up_in_MB1
ENSG00000113719,7124.6429646875695,0.43859353682996327,0.09595996369674696,4.570588815727445,4.8635573985129404e-06,0.0005305837149440211,MB1_vs_CTR,True,up_in_MB1
ENSG00000169925,1391.8270019949357,0.7275309366158103,0.16051317028711448,4.532531102055084,5.828109149671617e-06,0.0006174450509893305,MB1_vs_CTR,True,up_in_MB1
ENSG00000136877,605.5115774207524,0.9479471295832569,0.20915723711452508,4.532222468898858,5.836633251975911e-06,0.0006174450509893305,MB1_vs_CTR,True,up_in_MB1
ENSG00000172663,402.37001325325747,0.725713347640284,0.1603755987041547,4.525085820437119,6.037100260545007e-06,0.0006227352660408559,MB1_vs_CTR,True,up_in_MB1
ENSG00000054983,364.4770711247502,0.9682133036389208,0.2140118943864369,4.524109776303544,6.065024074875137e-06,0.0006227352660408559,MB1_vs_CTR,True,up_in_MB1
ENSG00000101333,1235.7610234346491,-0.6238004446803707,0.13843458302397005,-4.506102673580916,6.602914716865547e-06,0.0006681384138138442,MB1_vs_CTR,True,up_in_CTR
ENSG00000030582,3583.315617995248,1.0168661546888442,0.22643758990531507,4.490712673253796,7.098525645339082e-06,0.000695116655271714,MB1_vs_CTR,True,up_in_MB1
ENSG00000185787,7888.12714510741,0.5702914163143722,0.12703573250055336,4.48922051369986,7.148426863437618e-06,0.000695116655271714,MB1_vs_CTR,True,up_in_MB1
ENSG00000130164,2409.191405006886,0.5935402069967654,0.13223187404166076,4.488631892260452,7.168203835514667e-06,0.000695116655271714,MB1_vs_CTR,True,up_in_MB1
ENSG00000174705,329.8011167088069,1.1202055902437533,0.25045379734934275,4.472703556900943,7.723681749489766e-06,0.0007384649875239803,MB1_vs_CTR,True,up_in_MB1
ENSG00000129250,6453.089476573153,0.5371322244813793,0.12016733309898532,4.4698688955585615,7.82675581162626e-06,0.0007384649875239803,MB1_vs_CTR,True,up_in_MB1
ENSG00000186298,1389.3947560578501,-0.6022543677078863,0.13495956412649637,-4.462480088801996,8.101645878671537e-06,0.0007542092203317956,MB1_vs_CTR,True,up_in_CTR
ENSG00000077549,15211.86078574096,0.6247255757346714,0.140312404465437,4.452390208226809,8.491966376007042e-06,0.0007801435425958048,MB1_vs_CTR,True,up_in_MB1
ENSG00000126950,1030.5756282938896,0.7085803677600095,0.15941631884751856,4.444842114550177,8.795643781989215e-06,0.0007975478556603726,MB1_vs_CTR,True,up_in_MB1
ENSG00000137575,4024.1814611743466,0.5543468939269695,0.1251127533257473,4.430778471349402,9.389350900936081e-06,0.000840467281927381,MB1_vs_CTR,True,up_in_MB1
ENSG00000124145,4596.413424286838,0.5236063309667621,0.11839364310546495,4.422588217007007,9.752550817538429e-06,0.0008619279722538394,MB1_vs_CTR,True,up_in_MB1
ENSG00000082153,1349.8884392038826,-0.6174492987875165,0.13981209588090218,-4.4162795421755625,1.0041421080841352e-05,0.0008763650248304291,MB1_vs_CTR,True,up_in_CTR
ENSG00000102858,491.65497764613093,0.8384739173921406,0.19032440780859727,4.405498627561028,1.055408204000249e-05,0.000906514386103898,MB1_vs_CTR,True,up_in_MB1
ENSG00000066279,2673.6255449153177,-0.6092601362041391,0.13835477524771833,-4.40360757417505,1.0646545353841255e-05,0.000906514386103898,MB1_vs_CTR,True,up_in_CTR
ENSG00000132535,1633.8053438364716,0.828375870826106,0.18836897147025392,4.397623793135793,1.0944246481484735e-05,0.0009206352883581497,MB1_vs_CTR,True,up_in_MB1
ENSG00000071575,400.33360258857914,0.868673889741609,0.1987993517782112,4.369601218371867,1.2447363517026891e-05,0.001023648071711293,MB1_vs_CTR,True,up_in_MB1
ENSG00000089597,4782.589328160444,0.8033622706719032,0.18386337882903184,4.369343562531404,1.2462057590297894e-05,0.001023648071711293,MB1_vs_CTR,True,up_in_MB1
ENSG00000129084,1772.361118555287,-0.5659048401223485,0.12988280277824443,-4.357042102706598,1.318319162808396e-05,0.0010702912086893279,MB1_vs_CTR,True,up_in_CTR
ENSG00000008083,1022.8066510726973,0.5606030075242804,0.1288344949450448,4.3513424550110535,1.3530652714998655e-05,0.0010858737615646046,MB1_vs_CTR,True,up_in_MB1
ENSG00000183258,984.5440202757154,0.7636821882867099,0.17571338296929556,4.346181123950911,1.3852819391186494e-05,0.0010990952839689103,MB1_vs_CTR,True,up_in_MB1
ENSG00000172809,12095.784091059157,-0.4863308216964705,0.11228325235436118,-4.331285490035781,1.482413240241737e-05,0.0011629448588053716,MB1_vs_CTR,True,up_in_CTR
ENSG00000010610,839.6363264032592,-0.740352576194117,0.1711630280557701,-4.325423455075168,1.5223912717512536e-05,0.0011810373177074725,MB1_vs_CTR,True,up_in_CTR
ENSG00000173821,1382.68781725169,0.4860921692070586,0.11322792809496939,4.293041278644179,1.7624222431595094e-05,0.001352223307883483,MB1_vs_CTR,True,up_in_MB1
ENSG00000177479,1254.9674832231206,0.6908423409903814,0.16116783788420352,4.286477687233978,1.815284259994854e-05,0.0013776429025308772,MB1_vs_CTR,True,up_in_MB1
ENSG00000170004,2244.982467401529,0.6207025510644336,0.14498207035360397,4.281236635334088,1.8585759242342085e-05,0.0013953308712906713,MB1_vs_CTR,True,up_in_MB1
ENSG00000100554,1669.9370153636708,-0.5083623877501352,0.11880994697322575,-4.278786420674833,1.879150677227889e-05,0.0013957691519579914,MB1_vs_CTR,True,up_in_CTR
ENSG00000257704,738.7518045884927,0.8395205854378519,0.19712379777004793,4.258849489178283,2.0548176195735198e-05,0.0015036433771933087,MB1_vs_CTR,True,up_in_MB1
ENSG00000084623,2680.196103420813,-0.5476810855849829,0.12863977862704332,-4.2574784520800355,2.067455803645913e-05,0.0015036433771933087,MB1_vs_CTR,True,up_in_CTR
ENSG00000149357,4966.330221982852,0.5213286500313941,0.12305568318099441,4.236526396465626,2.270042450179899e-05,0.0016339625141397994,MB1_vs_CTR,True,up_in_MB1
ENSG00000105849,728.2840025240362,-0.6422336825022705,0.15173987500680694,-4.23246481831793,2.3114407920961477e-05,0.0016467836337158473,MB1_vs_CTR,True,up_in_CTR
ENSG00000205339,2573.1398757539487,-0.45296563073677043,0.10715769053732846,-4.227094000117328,2.3672879005255213e-05,0.0016695357698453728,MB1_vs_CTR,True,up_in_CTR
ENSG00000164111,9280.1440512066,-0.5283873279111497,0.12546455495991446,-4.211447034423132,2.5374005174688177e-05,0.0017716130412967284,MB1_vs_CTR,True,up_in_CTR
ENSG00000004478,290.65531224709986,-0.9270347761564037,0.22042183494748127,-4.20573023710325,2.6024050147746605e-05,0.0017990090904115527,MB1_vs_CTR,True,up_in_CTR
ENSG00000183741,6834.745580677326,0.37233528460920884,0.08870008171476064,4.197688180339616,2.696535665736844e-05,0.0018387496243896084,MB1_vs_CTR,True,up_in_MB1
ENSG00000164163,1011.0224017585778,-0.5870597950445967,0.13989787053126237,-4.196345468413752,2.712563897337864e-05,0.0018387496243896084,MB1_vs_CTR,True,up_in_CTR
ENSG00000133302,286.0586793352364,-0.8975980936465632,0.21420862601338841,-4.190298543768549,2.7858766428319146e-05,0.001870287569255041,MB1_vs_CTR,True,up_in_CTR
ENSG00000140497,1728.4065379902697,0.6756678539020547,0.1615047497629429,4.183578841450805,2.86955507472156e-05,0.0019081174792100887,MB1_vs_CTR,True,up_in_MB1
ENSG00000184840,12487.574386504091,0.5300666602090786,0.12729353582195324,4.164128655758987,3.125438506765543e-05,0.002058661476814813,MB1_vs_CTR,True,up_in_MB1
ENSG00000088298,215.84565276939807,1.0423019378562652,0.25090445117767296,4.154178743995977,3.264579154621813e-05,0.002130214173604626,MB1_vs_CTR,True,up_in_MB1
ENSG00000134375,1498.4820515704566,-0.5473095981757828,0.1323292102729585,-4.135969655126293,3.534589008227982e-05,0.0022850463384673863,MB1_vs_CTR,True,up_in_CTR
ENSG00000174695,1381.0189695713343,-0.5227899692527086,0.12651395370034266,-4.13227121563977,3.591962269670593e-05,0.0023008330795266127,MB1_vs_CTR,True,up_in_CTR
ENSG00000173465,340.2778195858065,-1.0904309592779078,0.2640997801107973,-4.1288597772419235,3.645666418637579e-05,0.002307331288444528,MB1_vs_CTR,True,up_in_CTR
ENSG00000139734,912.8581662030289,-0.6872378059149488,0.1665045125105993,-4.127442527248027,3.668200702053031e-05,0.002307331288444528,MB1_vs_CTR,True,up_in_CTR
ENSG00000070081,2435.3226709801606,-0.48366060737857214,0.11741833412799817,-4.119123397299539,3.8031645213005645e-05,0.0023708655971179057,MB1_vs_CTR,True,up_in_CTR
ENSG00000102024,1708.3474074472535,-0.625159407490911,0.15190271018540083,-4.115525040520273,3.862990539181583e-05,0.002386849552616444,MB1_vs_CTR,True,up_in_CTR
ENSG00000006016,779.3993250496987,0.6809220881918303,0.16558448153693758,4.112233718230016,3.918493086749181e-05,0.0023999051519019983,MB1_vs_CTR,True,up_in_MB1
ENSG00000185344,244.18001292560993,0.9560292745081851,0.2331556977719814,4.100389926748221,4.124545842532053e-05,0.0025041373106572864,MB1_vs_CTR,True,up_in_MB1
ENSG00000214357,1332.745787913101,0.8038956443958508,0.19722486356128205,4.076036002154783,4.580992931837834e-05,0.0027444034343686,MB1_vs_CTR,True,up_in_MB1
ENSG00000163507,764.1152053045535,-0.8356014385355013,0.20504911584067353,-4.075128220424891,4.5989000547282464e-05,0.0027444034343686,MB1_vs_CTR,True,up_in_CTR
ENSG00000137710,3792.864331110631,-0.4205363490154607,0.1033520241219522,-4.068970613669267,4.7221301978617744e-05,0.0027940604272432973,MB1_vs_CTR,True,up_in_CTR
ENSG00000041357,2443.6760321853685,-0.5483574785463508,0.13490997898476542,-4.064617626308233,4.8111270973907125e-05,0.0028217039629920035,MB1_vs_CTR,True,up_in_CTR
ENSG00000164898,395.3537703594768,0.9046952175489673,0.22268019059233396,4.062755717706452,4.849677392710404e-05,0.0028217039629920035,MB1_vs_CTR,True,up_in_MB1
ENSG00000131844,295.5427226431381,-0.9836622741608223,0.2429539322556552,-4.048760458528967,5.1489611062207535e-05,0.002971078218482091,MB1_vs_CTR,True,up_in_CTR
ENSG00000130635,2451.9585743316047,0.6270126679847412,0.1550820921482243,4.043101684399868,5.2748730476574164e-05,0.002991875593296247,MB1_vs_CTR,True,up_in_MB1
ENSG00000178498,982.516110469243,0.7292419051889593,0.18040777505638386,4.0421866793770125,5.295504628090218e-05,0.002991875593296247,MB1_vs_CTR,True,up_in_MB1
ENSG00000242732,508.96184805504373,0.8020759220446092,0.1984872425201728,4.040944454972173,5.323636766228553e-05,0.002991875593296247,MB1_vs_CTR,True,up_in_MB1
ENSG00000071242,1033.0841616740909,0.6306469296929641,0.1561198469325472,4.039505175568356,5.356408610169448e-05,0.002991875593296247,MB1_vs_CTR,True,up_in_MB1
ENSG00000197728,3114.912091489919,-1.016007684345571,0.252022051183851,-4.03142375666322,5.5439981807662537e-05,0.00306892025410666,MB1_vs_CTR,True,up_in_CTR
ENSG00000100364,596.9645303074934,0.743090742976482,0.1844262602662765,4.029202467715823,5.596640112814378e-05,0.00306892025410666,MB1_vs_CTR,True,up_in_MB1
ENSG00000072571,784.9828984220891,-0.6331837220291751,0.1571969856147426,-4.027963510578872,5.626207283380872e-05,0.00306892025410666,MB1_vs_CTR,True,up_in_CTR
ENSG00000196700,211.4289050453906,1.3270637974669242,0.32981187566012493,4.023699252220011,5.7291069861533846e-05,0.0031008236416529404,MB1_vs_CTR,True,up_in_MB1
ENSG00000136104,280.2221014742261,-0.924767074467986,0.23045580401704177,-4.012774069251045,6.000934301722944e-05,0.003222963330356123,MB1_vs_CTR,True,up_in_CTR
ENSG00000124767,1669.8580819983688,-0.473585096143395,0.11819335811496805,-4.006867252919012,6.152942151172957e-05,0.003249122059564029,MB1_vs_CTR,True,up_in_CTR
ENSG00000113810,4180.507835979944,-0.5341565524173629,0.13335385499199714,-4.005557637980686,6.187134409801915e-05,0.003249122059564029,MB1_vs_CTR,True,up_in_CTR
ENSG00000135404,64117.5555868175,0.5148526958409787,0.12853717626529584,4.005476942937834,6.189247120051789e-05,0.003249122059564029,MB1_vs_CTR,True,up_in_MB1
ENSG00000138663,404.97785267279966,-0.9584924157700635,0.23949381038382642,-4.002159447185416,6.276697464674263e-05,0.0032704404252504255,MB1_vs_CTR,True,up_in_CTR
ENSG00000103187,8493.43940930486,0.6065642286381195,0.15171626568821253,3.9980171268165217,6.387533039095558e-05,0.0033035374577011253,MB1_vs_CTR,True,up_in_MB1
ENSG00000177469,37010.12370449971,0.5623344950307496,0.14078162450135112,3.9943742446682218,6.486533804113267e-05,0.0033077981976512892,MB1_vs_CTR,True,up_in_MB1
ENSG00000099910,558.3099307870049,0.7806556958023005,0.19544592592618787,3.9942285422573764,6.490523533059677e-05,0.0033077981976512892,MB1_vs_CTR,True,up_in_MB1
ENSG00000161544,2763.968708059079,0.5954113256905527,0.14917506775974707,3.991359512230881,6.569560143462011e-05,0.00332381658852549,MB1_vs_CTR,True,up_in_MB1
ENSG00000123091,971.4458729823231,-0.4961033759968089,0.12439914009498049,-3.9879968271326236,6.663355465503488e-05,0.0033470178316651333,MB1_vs_CTR,True,up_in_CTR
ENSG00000177830,899.2697506409953,0.7044345271631728,0.17698607812328399,3.9801691445610863,6.886625054845205e-05,0.0034344582952092304,MB1_vs_CTR,True,up_in_MB1
ENSG00000139112,1756.2213537444843,0.7012209815163469,0.17658911104752317,3.9709185767837987,7.159604728272736e-05,0.003518004431706952,MB1_vs_CTR,True,up_in_MB1
ENSG00000148688,548.5610349783115,-0.7312780325993878,0.18426003183032172,-3.9687284612693157,7.225716178970697e-05,0.003518004431706952,MB1_vs_CTR,True,up_in_CTR
ENSG00000130176,1203.6027442126424,0.6850912509524505,0.1726498321437858,3.9680968260768106,7.244889918763319e-05,0.003518004431706952,MB1_vs_CTR,True,up_in_MB1
ENSG00000125952,1933.8659941946974,0.5551822737411519,0.1399240006760707,3.9677415672699334,7.255695190000015e-05,0.003518004431706952,MB1_vs_CTR,True,up_in_MB1
ENSG00000165458,821.6844395137923,0.8696114002962352,0.21950774958200153,3.9616432766141334,7.443569360123267e-05,0.0035842069843021137,MB1_vs_CTR,True,up_in_MB1
ENSG00000137492,321.2844919780567,-0.8084616513803771,0.2044313905138935,-3.9546845000079998,7.663571375302702e-05,0.003660478694139327,MB1_vs_CTR,True,up_in_CTR
ENSG00000055044,530.5719070876238,-0.7479520428732966,0.18919503291532228,-3.953338686264858,7.706822802040692e-05,0.003660478694139327,MB1_vs_CTR,True,up_in_CTR
ENSG00000152332,1631.5636433104373,-0.523352743888754,0.13244526695552386,-3.951464298565685,7.767446114901436e-05,0.003664345187448772,MB1_vs_CTR,True,up_in_CTR
ENSG00000172115,2515.178884640139,-0.6100636620469615,0.15504560016481703,-3.934737015422881,8.328784229138599e-05,0.003902790032741322,MB1_vs_CTR,True,up_in_CTR
ENSG00000180398,3283.69462935225,-0.600259924238773,0.15274414229771321,-3.9298392410283594,8.500267292030892e-05,0.0039413424850672195,MB1_vs_CTR,True,up_in_CTR
ENSG00000163359,13096.323715498023,0.4450445481559164,0.11326680989406925,3.929169971080993,8.523957537169151e-05,0.0039413424850672195,MB1_vs_CTR,True,up_in_MB1
ENSG00000183023,519.3693217867298,0.6463034924740128,0.1646152082892909,3.926146916743039,8.631744516977936e-05,0.0039649236985223645,MB1_vs_CTR,True,up_in_MB1
ENSG00000164548,2339.7889647683737,0.6327013168296721,0.16134157092735774,3.921502147233579,8.799866419121533e-05,0.004015729891392585,MB1_vs_CTR,True,up_in_MB1
ENSG00000088930,2048.6823752543337,-0.4881969840314378,0.12462176958240796,-3.917429399914037,8.949824508701251e-05,0.0040336239332130295,MB1_vs_CTR,True,up_in_CTR
ENSG00000101856,972.5266795073766,-0.5815061008209104,0.14846026286306496,-3.9169141264236687,8.968967937056683e-05,0.0040336239332130295,MB1_vs_CTR,True,up_in_CTR
ENSG00000113328,785.8180063120194,-0.6975732733991855,0.1782198272636542,-3.9141170997052535,9.07355966780393e-05,0.0040336239332130295,MB1_vs_CTR,True,up_in_CTR
ENSG00000140854,485.4631711444702,0.7044622274592445,0.17999445882481474,3.913799525044737,9.085507585357968e-05,0.0040336239332130295,MB1_vs_CTR,True,up_in_MB1
ENSG00000143756,218.27640134901512,-1.0792254144503377,0.2758280293825081,-3.9126749259905984,9.127937287992819e-05,0.0040336239332130295,MB1_vs_CTR,True,up_in_CTR
ENSG00000106355,1130.0894276300023,-0.5577623861216342,0.1427077787334605,-3.908423150243151,9.290048842552075e-05,0.004079441573503056,MB1_vs_CTR,True,up_in_CTR
ENSG00000179222,4366.988038067665,0.49656144459741597,0.12717700453020941,3.904490803441306,9.442398254060804e-05,0.004120426538115784,MB1_vs_CTR,True,up_in_MB1
