gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,significant,direction
ENSG00000185112,1161.6775496484256,1.476934069948578,0.1884630184407262,7.836731482750239,4.624254590396899e-15,4.102176247141089e-11,MA100_vs_CTR,True,up_in_MA100
ENSG00000135046,4815.356288677479,-0.9701545331743894,0.1366943221375026,-7.097255526081751,1.272586418446744e-12,5.1420061278951815e-09,MA100_vs_CTR,True,up_in_CTR
ENSG00000040275,2053.584630920412,1.2147089803914008,0.17220234703482462,7.053962976159374,1.7389266580639774e-12,5.1420061278951815e-09,MA100_vs_CTR,True,up_in_MA100
ENSG00000214357,1332.745787913101,1.3135363499823478,0.19671853853299429,6.677237233348178,2.4348863619966206e-11,5.3999692293180055e-08,MA100_vs_CTR,True,up_in_MA100
ENSG00000147133,1810.4761484837784,1.2812419446841476,0.1929406086670317,6.640602792412964,3.124028754607286e-11,5.542651816424248e-08,MA100_vs_CTR,True,up_in_MA100
ENSG00000131747,19915.80713610476,1.038222664566741,0.1572110056741007,6.604007525522624,4.001891976517753e-11,5.916797287281498e-08,MA100_vs_CTR,True,up_in_MA100
ENSG00000159202,2393.4921894892345,1.2680027019769624,0.19434742374421377,6.524412197229932,6.826872728731522e-11,8.65159828236819e-08,MA100_vs_CTR,True,up_in_MA100
ENSG00000084623,2680.196103420813,-0.8190878251508023,0.12875028019639875,-6.361833340489404,1.9935969266699874e-10,1.973660648278389e-07,MA100_vs_CTR,True,up_in_CTR
ENSG00000178741,2251.551244499593,-0.8764463046880435,0.13808063607566215,-6.34735129846729,2.190535390935372e-10,1.973660648278389e-07,MA100_vs_CTR,True,up_in_CTR
ENSG00000180035,124.08641272993388,-1.7591975957088908,0.27725909232966717,-6.344959081151308,2.2248457313475244e-10,1.973660648278389e-07,MA100_vs_CTR,True,up_in_CTR
ENSG00000124145,4596.413424286838,0.7370685386250809,0.11825119404333913,6.2330748081490395,4.5736761950672846e-10,3.688461956949262e-07,MA100_vs_CTR,True,up_in_MA100
ENSG00000105849,728.2840025240362,-0.9412456632649335,0.15216791187965328,-6.185572579909928,6.187745671832514e-10,4.574290987902186e-07,MA100_vs_CTR,True,up_in_CTR
ENSG00000089597,4782.589328160444,1.133050217646513,0.18375663275124016,6.166037114863632,7.00226557343153e-10,4.778238300147007e-07,MA100_vs_CTR,True,up_in_MA100
ENSG00000196396,3192.7096209888164,0.9550660174269292,0.1575979700167528,6.060141620640195,1.3600174996092774e-09,8.61765374216707e-07,MA100_vs_CTR,True,up_in_MA100
ENSG00000197958,5865.852436328154,-1.0370119893385996,0.17396712175171067,-5.960965376082061,2.507520993714225e-09,1.4829479156825926e-06,MA100_vs_CTR,True,up_in_CTR
ENSG00000072110,21271.977211499157,0.6104410582876615,0.10267551480610908,5.945342075376096,2.7588011595611445e-09,1.529582817904182e-06,MA100_vs_CTR,True,up_in_MA100
ENSG00000177469,37010.12370449971,0.8319212401742514,0.14076466565306855,5.910014678148146,3.420772485177947e-09,1.78503957153021e-06,MA100_vs_CTR,True,up_in_MA100
ENSG00000129084,1772.361118555287,-0.7594436268725372,0.12995577130764313,-5.84386225583405,5.100420732948141e-09,2.5136573512212752e-06,MA100_vs_CTR,True,up_in_CTR
ENSG00000107949,1416.0376483098114,1.2678844549149524,0.21869587337588986,5.797477727143664,6.7319718208050834e-09,3.143122211703258e-06,MA100_vs_CTR,True,up_in_MA100
ENSG00000119681,5298.756043026825,0.5348607479526981,0.09283288159239357,5.761544172474798,8.334784321311174e-09,3.696893585717571e-06,MA100_vs_CTR,True,up_in_MA100
ENSG00000162604,1167.8365327586332,0.6727246768154951,0.11726152990418036,5.736959746007138,9.639115487318482e-09,3.889106207335711e-06,MA100_vs_CTR,True,up_in_MA100
ENSG00000122565,10607.247831257295,0.9214035638062349,0.16061120644544977,5.736857247997709,9.644948321653213e-09,3.889106207335711e-06,MA100_vs_CTR,True,up_in_MA100
ENSG00000136104,280.2221014742261,-1.3178441776138086,0.23178604598295502,-5.6856061892126135,1.3034945864652666e-08,5.0154224048266625e-06,MA100_vs_CTR,True,up_in_CTR
ENSG00000183023,519.3693217867298,0.929319608454168,0.16364887074856024,5.678741345438487,1.3568948000883767e-08,5.0154224048266625e-06,MA100_vs_CTR,True,up_in_MA100
ENSG00000123136,1051.1636992078504,-0.8620555385013646,0.15264708064658947,-5.647376516143188,1.6291477276545802e-08,5.682657412085068e-06,MA100_vs_CTR,True,up_in_CTR
ENSG00000100234,5268.974729121822,0.5433721220310473,0.09628150996699625,5.643577071208237,1.6655291704904947e-08,5.682657412085068e-06,MA100_vs_CTR,True,up_in_MA100
ENSG00000134419,4715.482206051732,-0.9415059060916665,0.16702669519677693,-5.636858856498733,1.7317993786246598e-08,5.68992306954791e-06,MA100_vs_CTR,True,up_in_CTR
ENSG00000205730,886.8197443853627,1.197466939989946,0.2130928801331689,5.619460111673411,1.9155509624622175e-08,6.068875924286546e-06,MA100_vs_CTR,True,up_in_MA100
ENSG00000148296,125.32604362624113,2.348818060819621,0.4202637168733591,5.588914689790854,2.2849316405861938e-08,6.989527097806939e-06,MA100_vs_CTR,True,up_in_MA100
ENSG00000108298,12971.711607578027,-0.8384659301227946,0.15023590337399445,-5.580995696052316,2.3914556254648018e-08,7.03948580636583e-06,MA100_vs_CTR,True,up_in_CTR
ENSG00000167863,2715.4211783640603,-1.0759135707090044,0.19295156084031617,-5.5760811989461665,2.4599713673468686e-08,7.03948580636583e-06,MA100_vs_CTR,True,up_in_CTR
ENSG00000070614,4072.7930544885858,0.9132202555317018,0.1642703020330506,5.559253524401296,2.709309069716802e-08,7.510712736705547e-06,MA100_vs_CTR,True,up_in_MA100
ENSG00000162909,3785.8113509676964,-0.771090664511154,0.1400060137329055,-5.5075538825224415,3.638540604276455e-08,9.781058697132253e-06,MA100_vs_CTR,True,up_in_CTR
ENSG00000126950,1030.5756282938896,0.872225586454433,0.15903520157396972,5.48448128352733,4.1468438450242545e-08,1.0819603455650048e-05,MA100_vs_CTR,True,up_in_MA100
ENSG00000168028,5151.861286618799,-0.8947366159107725,0.16393311495428617,-5.4579370138868875,4.816984611487022e-08,1.220899156814325e-05,MA100_vs_CTR,True,up_in_CTR
ENSG00000171246,1437.5152313339233,-0.7240433657959339,0.13285907886938628,-5.4497093609066845,5.045220018031217e-08,1.2432262994431924e-05,MA100_vs_CTR,True,up_in_CTR
ENSG00000182742,470.7170575356244,1.346088057019148,0.2473364327730117,5.442336342962036,5.258626553939946e-08,1.2607912475676017e-05,MA100_vs_CTR,True,up_in_MA100
ENSG00000135111,2674.8948451906413,0.741069820330226,0.1365921867323783,5.425418818297314,5.781880455429337e-08,1.3497647768450961e-05,MA100_vs_CTR,True,up_in_MA100
ENSG00000034152,7660.3722083708635,0.7952165434303144,0.147127406506086,5.404951819071316,6.482581609786012e-08,1.4745379861644029e-05,MA100_vs_CTR,True,up_in_MA100
ENSG00000049245,1298.757702555745,-0.7234220713502247,0.13462216281409115,-5.3737219505918,7.712776260135952e-08,1.7105009550916508e-05,MA100_vs_CTR,True,up_in_CTR
ENSG00000164111,9280.1440512066,-0.671097857623181,0.12546524195894754,-5.348874693461042,8.850278902364918e-08,1.914898149826322e-05,MA100_vs_CTR,True,up_in_CTR
ENSG00000077549,15211.86078574096,0.7471138581972895,0.14028542490490667,5.325669852757157,1.0058167598075975e-07,2.1244286848221898e-05,MA100_vs_CTR,True,up_in_MA100
ENSG00000198242,7348.759557066615,0.7207681078819969,0.1357870382263632,5.3080773930752025,1.1078760317873433e-07,2.269029682048947e-05,MA100_vs_CTR,True,up_in_MA100
ENSG00000048828,5242.95320993994,0.6570239211336784,0.12384503958637612,5.305209827765729,1.1254346298067147e-07,2.269029682048947e-05,MA100_vs_CTR,True,up_in_MA100
ENSG00000125844,6798.541616970312,0.9014886296294105,0.17016826219236883,5.297630815611853,1.1731485567707743e-07,2.3126668549141196e-05,MA100_vs_CTR,True,up_in_MA100
ENSG00000102699,284.08905682995237,-1.2036306069256746,0.2286233668603121,-5.2646876102611495,1.4042793176465225e-07,2.7081221362700655e-05,MA100_vs_CTR,True,up_in_CTR
ENSG00000114391,6442.21641779238,-0.9255877928434261,0.1764876426208966,-5.24449065723899,1.56714646282072e-07,2.9579055897197037e-05,MA100_vs_CTR,True,up_in_CTR
ENSG00000241685,1501.9652323913397,-0.9840677819201603,0.18794890245841966,-5.23582616896562,1.6424848526645125e-07,3.035517318330602e-05,MA100_vs_CTR,True,up_in_CTR
ENSG00000087460,5336.872231517368,-0.910547916901972,0.17446501861620392,-5.2190858896764665,1.7980836923515835e-07,3.25526539486753e-05,MA100_vs_CTR,True,up_in_CTR
ENSG00000153140,3844.045427066833,1.219038370012235,0.2356000236904355,5.174186109649883,2.2890657434387872e-07,4.009290433527571e-05,MA100_vs_CTR,True,up_in_MA100
ENSG00000143742,780.4455517808592,-1.0706036102556822,0.20696418661452234,-5.172893087293971,2.3049691366238996e-07,4.009290433527571e-05,MA100_vs_CTR,True,up_in_CTR
ENSG00000126453,1219.2387920694762,0.7579788383165194,0.1466970386166617,5.166967550703023,2.3792254968344662e-07,4.058867188926644e-05,MA100_vs_CTR,True,up_in_MA100
ENSG00000101856,972.5266795073766,-0.7666763525256,0.14855900287113152,-5.160753220662489,2.459582277376103e-07,4.116783845774228e-05,MA100_vs_CTR,True,up_in_CTR
ENSG00000145425,2692.3438674236004,-0.926906842718198,0.17982666039350303,-5.154446179948556,2.5438160531820855e-07,4.1789244829219035e-05,MA100_vs_CTR,True,up_in_CTR
ENSG00000173726,1809.6278630235136,-0.5873303933479521,0.11420991502247912,-5.142551706061177,2.7103181470490683e-07,4.371496778631324e-05,MA100_vs_CTR,True,up_in_CTR
ENSG00000114125,1259.962499274774,-0.8891969747952589,0.1737443717241489,-5.117846212636013,3.0904442483770693e-07,4.8654123666810826e-05,MA100_vs_CTR,True,up_in_CTR
ENSG00000196700,211.4289050453906,1.679405411022919,0.32844759337292945,5.113160957511023,3.168121249981997e-07,4.8654123666810826e-05,MA100_vs_CTR,True,up_in_MA100
ENSG00000137193,321.1353262732337,1.4287224177953493,0.27970045970376656,5.108044582080855,3.255098589930882e-07,4.8654123666810826e-05,MA100_vs_CTR,True,up_in_MA100
ENSG00000171421,1133.7983849008726,-0.933278809842495,0.18271255245159337,-5.1079074607627275,3.25746105498657e-07,4.8654123666810826e-05,MA100_vs_CTR,True,up_in_CTR
ENSG00000110395,1043.9187418376503,0.8034142852772997,0.1573742037915115,5.1051205719944965,3.305836654796642e-07,4.8654123666810826e-05,MA100_vs_CTR,True,up_in_MA100
ENSG00000134684,979.2351924014159,-0.5965901108107595,0.11691293846472184,-5.102857892762476,3.3456223015166955e-07,4.8654123666810826e-05,MA100_vs_CTR,True,up_in_CTR
ENSG00000062485,1223.496151961003,-0.8874824749997037,0.17415948156013372,-5.095803381185847,3.47265404748191e-07,4.9686958153567784e-05,MA100_vs_CTR,True,up_in_CTR
ENSG00000203879,1001.0057321867884,-0.8341671086456233,0.16488557015514005,-5.059066768915917,4.2131333409872034e-07,5.9324929949043617e-05,MA100_vs_CTR,True,up_in_CTR
ENSG00000176261,579.1207263435269,-1.0281021855933599,0.20404001310201483,-5.038728286492193,4.686352221708775e-07,6.495723524809147e-05,MA100_vs_CTR,True,up_in_CTR
ENSG00000128050,1924.2375809325295,-0.616924581705276,0.12253107118160379,-5.034841985433471,4.782431647520932e-07,6.512531770872123e-05,MA100_vs_CTR,True,up_in_CTR
ENSG00000150779,573.3588111418472,-1.370739444373766,0.2723861309424909,-5.032339347201091,4.845306018234248e-07,6.512531770872123e-05,MA100_vs_CTR,True,up_in_CTR
ENSG00000167526,15531.83266257678,-0.6630903341163223,0.13186576729694088,-5.0285252018679545,4.942665605389816e-07,6.544236803792993e-05,MA100_vs_CTR,True,up_in_CTR
ENSG00000143398,866.6648518673825,1.026054703062125,0.20449228845613085,5.0175716199794085,5.232869649841726e-07,6.826586274080288e-05,MA100_vs_CTR,True,up_in_MA100
ENSG00000162244,3918.172865713884,-0.7911039034771216,0.15790242374733668,-5.010080812584519,5.440718401140574e-07,6.994871440075076e-05,MA100_vs_CTR,True,up_in_CTR
ENSG00000124380,1982.3886350785388,0.8603041963319145,0.17220007446385538,4.995957167907564,5.854465464322354e-07,7.419280447714801e-05,MA100_vs_CTR,True,up_in_MA100
ENSG00000117411,3000.9948234254857,0.6413971595819824,0.12848382402689854,4.9920459983172965,5.97430217939384e-07,7.464511920197571e-05,MA100_vs_CTR,True,up_in_MA100
ENSG00000159228,1646.3513737488458,-0.7335709598683288,0.14722984166714934,-4.982488275214975,6.277179531498254e-07,7.73400828110014e-05,MA100_vs_CTR,True,up_in_CTR
ENSG00000130638,1293.029330192923,-0.8477908701652656,0.17047334290026925,-4.97315800665235,6.587092879494723e-07,8.004671360821602e-05,MA100_vs_CTR,True,up_in_CTR
ENSG00000173821,1382.68781725169,0.5608930206787548,0.1129235901572041,4.967013711642712,6.799178246487303e-07,8.066321283086476e-05,MA100_vs_CTR,True,up_in_MA100
ENSG00000188010,275.59787704007414,-1.1869393148719274,0.2389924828308079,-4.96642949105729,6.81968319503422e-07,8.066321283086476e-05,MA100_vs_CTR,True,up_in_CTR
ENSG00000008441,5189.567813353778,0.864758087249127,0.1745950838089698,4.952934918804971,7.310242956355265e-07,8.532784903398363e-05,MA100_vs_CTR,True,up_in_MA100
ENSG00000179218,1752.4759535443907,1.2448686469254175,0.25182468656363205,4.943394009192419,7.677409820771571e-07,8.844974353255144e-05,MA100_vs_CTR,True,up_in_MA100
ENSG00000111875,194.0957574042168,-1.2471141529965977,0.2525232696691058,-4.938610824383651,7.868105866955487e-07,8.94845732637976e-05,MA100_vs_CTR,True,up_in_CTR
ENSG00000147274,4113.766057007396,0.7638075836652597,0.15477212402043566,4.935046207445009,8.013178621513728e-07,8.998089563474466e-05,MA100_vs_CTR,True,up_in_MA100
ENSG00000239672,2042.827863101842,-0.557963307441229,0.11338133516536414,-4.921121334719265,8.604975959227718e-07,9.541842716788636e-05,MA100_vs_CTR,True,up_in_CTR
ENSG00000116539,1265.161192847071,0.9229054658144786,0.18773403792133986,4.916026289282574,8.831854269706328e-07,9.672515953896893e-05,MA100_vs_CTR,True,up_in_MA100
ENSG00000136295,2235.948871934839,0.7370987667799983,0.15047709243222,4.898411810502071,9.661438362604873e-07,0.00010452026794471688,MA100_vs_CTR,True,up_in_MA100
ENSG00000138814,2977.0772278934305,0.6545320417491108,0.13391690813428964,4.887598219432882,1.0207357469378108e-06,0.00010864834830985834,MA100_vs_CTR,True,up_in_MA100
ENSG00000106829,967.1346708953014,0.9501715142496898,0.19446623699408905,4.886048750347193,1.0287973461873634e-06,0.00010864834830985834,MA100_vs_CTR,True,up_in_MA100
ENSG00000183955,592.4761918430049,0.8246143866512621,0.16889022837764986,4.8825464597476245,1.0472455415050737e-06,0.00010929547292578245,MA100_vs_CTR,True,up_in_MA100
ENSG00000124299,764.7406632951643,-0.694421257820808,0.1427618695248458,-4.864192799744425,1.149248490403758e-06,0.0001185463181206016,MA100_vs_CTR,True,up_in_CTR
ENSG00000169925,1391.8270019949357,0.7768310027108013,0.16032896370509625,4.845231858042059,1.264639046113652e-06,0.0001289495744606231,MA100_vs_CTR,True,up_in_MA100
ENSG00000147684,299.42705462999464,-1.2558023595670622,0.259318376987775,-4.842704840876991,1.2808348164566236e-06,0.00012911688246348532,MA100_vs_CTR,True,up_in_CTR
ENSG00000137288,1130.7482704767017,-0.8787325624293105,0.18192115354447225,-4.830293483239686,1.363319517881982e-06,0.00013588772408012432,MA100_vs_CTR,True,up_in_CTR
ENSG00000197728,3114.912091489919,-1.212046309703462,0.25204616938468766,-4.808826544209707,1.5181886785819696e-06,0.00014964279741889612,MA100_vs_CTR,True,up_in_CTR
ENSG00000133639,2773.9411290937933,0.6179772918131632,0.12866540067388288,4.802979577854788,1.5632183447088274e-06,0.0001515881606975884,MA100_vs_CTR,True,up_in_MA100
ENSG00000071082,14905.507900754295,-1.0136327432918337,0.21109233648829887,-4.801845297439402,1.5721013171207454e-06,0.0001515881606975884,MA100_vs_CTR,True,up_in_CTR
ENSG00000011405,1098.6657039290528,0.8081634581179763,0.16937612592792045,4.771413052993653,1.8293794818561045e-06,0.00017449919767253228,MA100_vs_CTR,True,up_in_MA100
ENSG00000169607,1754.8619375331546,-0.772619865872167,0.1621250982455278,-4.765578397381046,1.8831265727666125e-06,0.00017771506198949595,MA100_vs_CTR,True,up_in_CTR
ENSG00000185896,9880.606499531195,0.600169022221953,0.1260847038424325,4.760046254079968,1.935485976298578e-06,0.00018073364311310198,MA100_vs_CTR,True,up_in_MA100
ENSG00000106355,1130.0894276300023,-0.6774806941294576,0.1426758667295739,-4.748390247479948,2.0504210669034333e-06,0.00018947172171354537,MA100_vs_CTR,True,up_in_CTR
ENSG00000197632,1916.6261437064156,-0.9412722214496542,0.1983440576990038,-4.745653751210828,2.0783397291081755e-06,0.00019007166739091366,MA100_vs_CTR,True,up_in_CTR
ENSG00000169908,4774.425066767185,-0.741571084945602,0.15647305713798082,-4.739289296889439,2.144691197778025e-06,0.00019413832260702915,MA100_vs_CTR,True,up_in_CTR
ENSG00000107984,814.4568068556881,-0.9039841296005516,0.19082767293065267,-4.7371752519827774,2.16717744271838e-06,0.0001941922332763106,MA100_vs_CTR,True,up_in_CTR
ENSG00000154188,1378.339209689766,0.7569461658904474,0.15986511778829138,4.734905127289042,2.191575907930263e-06,0.00019441469879249364,MA100_vs_CTR,True,up_in_MA100
ENSG00000083312,4267.71576288473,0.7291668551074261,0.1540660396244182,4.732820139240206,2.2142168189341123e-06,0.0001944783901065793,MA100_vs_CTR,True,up_in_MA100
ENSG00000157193,314.2485993822479,1.195982154407784,0.25285016722769277,4.730003414752723,2.2451606064968587e-06,0.00019491061487456892,MA100_vs_CTR,True,up_in_MA100
ENSG00000087263,981.4846459458522,0.7101014398295271,0.15017829896527285,4.728389152907709,2.263081200775628e-06,0.00019491061487456892,MA100_vs_CTR,True,up_in_MA100
ENSG00000172340,878.8140501867082,0.7050256063961907,0.14926164472897177,4.723421128558319,2.319099235706837e-06,0.00019781470499957067,MA100_vs_CTR,True,up_in_MA100
ENSG00000168916,255.87996825046505,1.1862861745569595,0.2516354105639428,4.714305398824279,2.425366688188073e-06,0.00020381361364987815,MA100_vs_CTR,True,up_in_MA100
ENSG00000111639,3350.4538764289623,-0.7158456242462221,0.15187243483034124,-4.713466436788894,2.435378542090755e-06,0.00020381361364987815,MA100_vs_CTR,True,up_in_CTR
ENSG00000123091,971.4458729823231,-0.5845278034299801,0.1242797581695636,-4.7033226652442295,2.5596141981282154e-06,0.00021003872106377817,MA100_vs_CTR,True,up_in_CTR
ENSG00000243927,823.2229742485591,-0.6941936298385459,0.14760782612227952,-4.702959511533422,2.5641728283303615e-06,0.00021003872106377817,MA100_vs_CTR,True,up_in_CTR
ENSG00000137106,1112.7360395652522,-0.673758357870801,0.14330281796297098,-4.701640675655786,2.580793664293971e-06,0.00021003872106377817,MA100_vs_CTR,True,up_in_CTR
ENSG00000144713,14179.115011365027,-0.5579511780252986,0.11890024338858463,-4.692599124476362,2.6975575729994426e-06,0.00021754575663707323,MA100_vs_CTR,True,up_in_CTR
ENSG00000143442,831.0128758435567,0.8503391805557461,0.18142094514032364,4.687105890105657,2.7709561503072246e-06,0.00022091385217444816,MA100_vs_CTR,True,up_in_MA100
ENSG00000119523,739.7179580409919,0.6307193670867358,0.13463424822964387,4.684687405918634,2.8038752026891286e-06,0.00022091385217444816,MA100_vs_CTR,True,up_in_MA100
ENSG00000140262,2312.792863782215,0.6402635734032227,0.13669317759403762,4.683946811923042,2.8140305823145803e-06,0.00022091385217444816,MA100_vs_CTR,True,up_in_MA100
ENSG00000164896,1819.0409885827448,0.9329743982415263,0.19932478166227283,4.680674377069265,2.8593278448685955e-06,0.00022211429962409974,MA100_vs_CTR,True,up_in_MA100
ENSG00000179820,4780.2713032777465,0.4928051815934152,0.10531734914524961,4.679240273259796,2.879398540950453e-06,0.00022211429962409974,MA100_vs_CTR,True,up_in_MA100
ENSG00000155115,1920.0393604812828,-0.6963560430743294,0.14902245973114017,-4.672826125207331,2.9708325881028616e-06,0.00022719186111259037,MA100_vs_CTR,True,up_in_CTR
ENSG00000184752,1321.7087687647838,-0.9002668165607399,0.1929512053840277,-4.665774514178096,3.0745671837804784e-06,0.0002321356621326216,MA100_vs_CTR,True,up_in_CTR
ENSG00000238227,1599.6385624850307,0.8151367723011426,0.1747781870829318,4.663835836186825,3.1036900919919342e-06,0.0002321356621326216,MA100_vs_CTR,True,up_in_MA100
ENSG00000116906,477.61885646101945,-0.8248491130146153,0.17690346467963533,-4.66270750834859,3.1207615117956978e-06,0.0002321356621326216,MA100_vs_CTR,True,up_in_CTR
ENSG00000165283,2685.720596747721,0.5856018364420859,0.12562699503317487,4.661433128185892,3.1401509926631265e-06,0.0002321356621326216,MA100_vs_CTR,True,up_in_MA100
ENSG00000088247,15337.842456190008,0.7664605433761952,0.1644889708070001,4.659647024453126,3.1675208310946517e-06,0.00023222377927802196,MA100_vs_CTR,True,up_in_MA100
ENSG00000119335,13287.43113382751,0.45241150935983687,0.09775191334106818,4.628160144357673,3.68928686801232e-06,0.00026825953939456793,MA100_vs_CTR,True,up_in_MA100
ENSG00000130255,15320.95639628158,-0.6523697716937408,0.14107228843186229,-4.624365131843979,3.75747470177645e-06,0.0002709964071500723,MA100_vs_CTR,True,up_in_CTR
