gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,significant,direction
ENSG00000173120,1915.3378766584226,0.6111807765513412,0.12990453036901575,4.704845741831935,2.540579766871341e-06,0.0008571525274998231,MA1_vs_CTR,True,up_in_MA1
ENSG00000241468,1525.032129069108,-0.5970513069300315,0.12947736448781252,-4.611240808706999,4.00272520890429e-06,0.0012539966261610152,MA1_vs_CTR,True,up_in_CTR
ENSG00000172717,1707.97439592111,0.8662544108949682,0.18888722750780537,4.58609310075861,4.516172772039726e-06,0.0013205289185444157,MA1_vs_CTR,True,up_in_MA1
ENSG00000214357,1332.745787913101,0.9011458454151662,0.1970901533904971,4.572251986783505,4.825101760750832e-06,0.001322681020165822,MA1_vs_CTR,True,up_in_MA1
ENSG00000137575,4024.1814611743466,0.5677749003888094,0.1250826867661181,4.5391965512417025,5.6468980842397445e-06,0.001397248804504114,MA1_vs_CTR,True,up_in_MA1
ENSG00000171848,2803.2247511362443,-0.3872824010643952,0.08554018001004715,-4.527491069330305,5.968812281576832e-06,0.001397248804504114,MA1_vs_CTR,True,up_in_CTR
ENSG00000113719,7124.6429646875695,0.4336344005596482,0.09594453804783849,4.519636129192009,6.194600635280976e-06,0.001397248804504114,MA1_vs_CTR,True,up_in_MA1
ENSG00000084623,2680.196103420813,-0.5805807699537516,0.1286270850762941,-4.513674313690502,6.3714035773101405e-06,0.001397248804504114,MA1_vs_CTR,True,up_in_CTR
ENSG00000176393,606.7907258460334,0.7019861583442862,0.15667213601853358,4.480606291480219,7.4431300708011966e-06,0.0015401267747245132,MA1_vs_CTR,True,up_in_MA1
ENSG00000165283,2685.720596747721,0.5612621567959837,0.12570693408622763,4.464846437277602,8.012620026874942e-06,0.0015401267747245132,MA1_vs_CTR,True,up_in_MA1
ENSG00000160953,675.8789210669365,0.7958491744391979,0.178417787067156,4.460593237487259,8.173309036679765e-06,0.0015401267747245132,MA1_vs_CTR,True,up_in_MA1
ENSG00000185112,1161.6775496484256,0.8427248932142161,0.1892052218237922,4.454025555378435,8.427506291242206e-06,0.0015401267747245132,MA1_vs_CTR,True,up_in_MA1
ENSG00000129250,6453.089476573153,0.5290509303186507,0.12015535400436281,4.403057480896282,1.0673587141098364e-05,0.0018725741280342968,MA1_vs_CTR,True,up_in_MA1
ENSG00000112655,2004.3494291316717,1.5287325082193217,0.3490465894009827,4.379737704479108,1.1882224467276988e-05,0.0020044398659029563,MA1_vs_CTR,True,up_in_MA1
ENSG00000136295,2235.948871934839,0.6558690591231673,0.15058964279563666,4.355339762730157,1.3286067734730403e-05,0.0021054349385184,MA1_vs_CTR,True,up_in_MA1
ENSG00000288920,7002.637913775246,-0.6169971715310171,0.14174719768761013,-4.352799784379425,1.344098911958851e-05,0.0021054349385184,MA1_vs_CTR,True,up_in_CTR
ENSG00000110237,1823.590207346855,0.6718053354582353,0.15618594386573134,4.301317511873972,1.6978556900902023e-05,0.002567860364391596,MA1_vs_CTR,True,up_in_MA1
ENSG00000130164,2409.191405006886,0.5653409227517021,0.13221724139010033,4.275848722964142,1.9041049162734792e-05,0.002745196173924587,MA1_vs_CTR,True,up_in_MA1
ENSG00000162909,3785.8113509676964,-0.5978661997899074,0.13996130588506966,-4.271653483148049,1.940289133416831e-05,0.002745196173924587,MA1_vs_CTR,True,up_in_CTR
ENSG00000164294,1782.6885966583498,-0.5391057007721437,0.12663404361332645,-4.257194079802805,2.070086390778169e-05,0.0027594756800092485,MA1_vs_CTR,True,up_in_CTR
ENSG00000109390,1564.2792342961523,-0.5297973818935595,0.12446687634927708,-4.2565331229720105,2.076212891935823e-05,0.0027594756800092485,MA1_vs_CTR,True,up_in_CTR
ENSG00000128050,1924.2375809325295,-0.5148020305910427,0.12251689654756535,-4.201885985507138,2.647004485889341e-05,0.00341463578679725,MA1_vs_CTR,True,up_in_CTR
ENSG00000106355,1130.0894276300023,-0.5983230982007526,0.14269508619462892,-4.193018233190385,2.7526730898768558e-05,0.00344949262062854,MA1_vs_CTR,True,up_in_CTR
ENSG00000099814,1235.056190851541,0.671551365206987,0.16059107890473623,4.181747639950511,2.8927694760584884e-05,0.0034603190882589825,MA1_vs_CTR,True,up_in_MA1
ENSG00000065308,4676.17540603297,0.37816835949100014,0.09047766744820675,4.179687321266098,2.9191018300406372e-05,0.0034603190882589825,MA1_vs_CTR,True,up_in_MA1
ENSG00000221823,3062.339934357226,0.7338853896379849,0.17720339150964337,4.141486138531649,3.450627298812241e-05,0.003924387015922028,MA1_vs_CTR,True,up_in_MA1
ENSG00000109536,1083.5973769639663,-0.5239865413365491,0.12673898080265694,-4.134375533226351,3.559210819246805e-05,0.003924387015922028,MA1_vs_CTR,True,up_in_CTR
ENSG00000241685,1501.9652323913397,-0.7762773267103292,0.1878195844028944,-4.133101077708307,3.5790123264222784e-05,0.003924387015922028,MA1_vs_CTR,True,up_in_CTR
ENSG00000115875,2654.0407067654146,-0.4338640341258,0.1051705040454836,-4.12533949574079,3.7018827688969965e-05,0.00396011166448347,MA1_vs_CTR,True,up_in_CTR
ENSG00000110395,1043.9187418376503,0.6491797538490118,0.157691069955699,4.116781971429259,3.841992096383097e-05,0.003974388096012604,MA1_vs_CTR,True,up_in_MA1
ENSG00000197728,3114.912091489919,-1.0363090622064195,0.25200969589646666,-4.112179329132507,3.919416592094659e-05,0.003974388096012604,MA1_vs_CTR,True,up_in_CTR
ENSG00000125743,4429.924010870994,-0.4480690016184995,0.10906626073049779,-4.10822740797611,3.9870742413259134e-05,0.003974388096012604,MA1_vs_CTR,True,up_in_CTR
ENSG00000171202,502.9239213629308,-0.880150437668185,0.21467565861158747,-4.099907941871699,4.13314514491473e-05,0.004028438801243557,MA1_vs_CTR,True,up_in_CTR
ENSG00000147133,1810.4761484837784,0.7902222532216394,0.1933037854290191,4.087981264659755,4.35143285995926e-05,0.0041489966356046334,MA1_vs_CTR,True,up_in_MA1
ENSG00000119408,1290.7622219230373,0.5417643909872739,0.13304468445554044,4.072048373855292,4.66014977294786e-05,0.004348812107265811,MA1_vs_CTR,True,up_in_MA1
ENSG00000105971,2114.3371154134456,-0.5444373317472255,0.13471206043260797,-4.041489158423121,5.3112837050213996e-05,0.0048531854854633035,MA1_vs_CTR,True,up_in_CTR
ENSG00000049656,3807.9390537910162,0.4317027407824271,0.10700667795667897,4.03435326678583,5.47528920021481e-05,0.004853421339715582,MA1_vs_CTR,True,up_in_MA1
ENSG00000116260,7623.763251225541,0.4076371010024164,0.10118560639061738,4.028607581089866,5.6108184046780934e-05,0.004853421339715582,MA1_vs_CTR,True,up_in_MA1
ENSG00000087460,5336.872231517368,-0.7022809782286918,0.17442862544573007,-4.026179627535919,5.669038872419636e-05,0.004853421339715582,MA1_vs_CTR,True,up_in_CTR
ENSG00000204628,14108.386330048,-0.4155737004556154,0.1033500621951429,-4.021029998713885,5.794422453628382e-05,0.004853421339715582,MA1_vs_CTR,True,up_in_CTR
ENSG00000163565,1997.929957400034,0.5280765258800837,0.13142167282136336,4.018184478581997,5.864827428292883e-05,0.004853421339715582,MA1_vs_CTR,True,up_in_MA1
ENSG00000131469,17241.620473205832,-0.4916493240337814,0.12303402366383201,-3.9960436096694956,6.440987386233727e-05,0.005161008111914063,MA1_vs_CTR,True,up_in_CTR
ENSG00000106366,16255.392177173242,-0.39864555484482556,0.09989669344327654,-3.990578077253227,6.591244588766575e-05,0.005161008111914063,MA1_vs_CTR,True,up_in_CTR
ENSG00000008952,4767.269298328555,-0.6585067300989128,0.16503475473650853,-3.9901094236197254,6.604281977955406e-05,0.005161008111914063,MA1_vs_CTR,True,up_in_CTR
ENSG00000119681,5298.756043026825,0.37056320550344435,0.09295590923313436,3.986440545421035,6.707192484703639e-05,0.005161008111914063,MA1_vs_CTR,True,up_in_MA1
ENSG00000011405,1098.6657039290528,0.6729619830271751,0.1696350809046639,3.96711564281556,7.27476990984081e-05,0.005501231176648584,MA1_vs_CTR,True,up_in_MA1
ENSG00000152492,2333.059650736175,-0.41907004028887623,0.10627281265137242,-3.9433419501527074,8.035395421555173e-05,0.005973431240498473,MA1_vs_CTR,True,up_in_CTR
ENSG00000172809,12095.784091059157,-0.44139377299314353,0.11226389360391818,-3.931751864499186,8.432908373096735e-05,0.006164456020733713,MA1_vs_CTR,True,up_in_CTR
ENSG00000111775,1701.6139077812204,-0.48967363571632216,0.12488127324584708,-3.9211134142773183,8.814076394199544e-05,0.006337465420485115,MA1_vs_CTR,True,up_in_CTR
ENSG00000072952,1116.921870785837,0.6806256142011962,0.17389752313013157,3.913946570083509,9.07997355340065e-05,0.0064233490330992335,MA1_vs_CTR,True,up_in_MA1
ENSG00000148908,812.6612862014459,-0.5477388312950121,0.14023744810161962,-3.9057957678900905,9.391580850750985e-05,0.006538329144665686,MA1_vs_CTR,True,up_in_CTR
ENSG00000100526,958.6543003570636,-0.6619733474764987,0.16995965022986906,-3.894885324729635,9.824519848133715e-05,0.006732866258424137,MA1_vs_CTR,True,up_in_CTR
ENSG00000126351,979.447276509621,0.6599712443724796,0.16962146844831835,3.8908473697924912,9.989475702665331e-05,0.006734463898222281,MA1_vs_CTR,True,up_in_MA1
ENSG00000244187,545.9435386358576,0.9941483772824846,0.2557385384677537,3.8873623945725244,0.00010133940202523268,0.006734463898222281,MA1_vs_CTR,True,up_in_MA1
ENSG00000049245,1298.757702555745,-0.5211109203854988,0.13444655448509388,-3.8759708077403685,0.00010620041706196682,0.006832612964913037,MA1_vs_CTR,True,up_in_CTR
ENSG00000177954,11551.325631239146,-0.8631083947630691,0.22284399390616091,-3.8731508066873097,0.0001074373008016152,0.006832612964913037,MA1_vs_CTR,True,up_in_CTR
ENSG00000099795,950.8150786334278,-0.7966761268501487,0.20569831933734115,-3.8730317749636822,0.00010748980724555392,0.006832612964913037,MA1_vs_CTR,True,up_in_CTR
ENSG00000099194,875.3011678945354,0.7114838221808993,0.18424034559686714,3.8617156295271164,0.00011259357591247234,0.006892461617211933,MA1_vs_CTR,True,up_in_MA1
ENSG00000089693,3830.512547984568,-0.46960410231813726,0.12160556180489739,-3.8616992129978795,0.00011260114339558485,0.006892461617211933,MA1_vs_CTR,True,up_in_CTR
ENSG00000117395,2501.0852319504597,-0.6267182101446502,0.16239708931341681,-3.859171446940906,0.00011377210241828183,0.006892461617211933,MA1_vs_CTR,True,up_in_CTR
ENSG00000119326,1715.175616327873,-0.4612630248786446,0.11958651800410096,-3.85714905473564,0.00011471721341916807,0.006892461617211933,MA1_vs_CTR,True,up_in_CTR
ENSG00000162878,815.8019905933106,0.6951886547652479,0.18139571283192693,3.832442585946771,0.00012687721593629615,0.0075200468796837155,MA1_vs_CTR,True,up_in_MA1
ENSG00000162604,1167.8365327586332,0.4503682638667136,0.11778785264772434,3.823554413659774,0.00013154154521985507,0.007617237726117413,MA1_vs_CTR,True,up_in_MA1
ENSG00000242732,508.96184805504373,0.7587228819985716,0.19847750399730896,3.8227147496214924,0.0001319904393946474,0.007617237726117413,MA1_vs_CTR,True,up_in_MA1
ENSG00000149483,848.0120031282312,-0.4976009121663783,0.13062921120466012,-3.8092621671486193,0.00013938210666763223,0.007888833823227925,MA1_vs_CTR,True,up_in_CTR
ENSG00000177700,8570.620699869107,-0.36022509648984596,0.09460563316905797,-3.807649549220103,0.0001402938983610985,0.007888833823227925,MA1_vs_CTR,True,up_in_CTR
ENSG00000184220,840.3976656539048,-0.6425450975342036,0.1691739078450114,-3.7981335639705796,0.00014578976157062252,0.008006912372748674,MA1_vs_CTR,True,up_in_CTR
ENSG00000141552,2840.1085780596745,-0.4053301878259605,0.10673043818600328,-3.797700025550123,0.00014604491331962925,0.008006912372748674,MA1_vs_CTR,True,up_in_CTR
ENSG00000101856,972.5266795073766,-0.5596525002186807,0.14832282574458117,-3.773205488833044,0.00016116344021336777,0.008726701836738654,MA1_vs_CTR,True,up_in_CTR
ENSG00000184076,1378.8638665379724,-0.588039617668779,0.15721293603508177,-3.740402237240573,0.00018372599784812968,0.00982710032392557,MA1_vs_CTR,True,up_in_CTR
ENSG00000108107,6325.310310169002,-0.5996551994582852,0.16053104558869125,-3.7354469178174248,0.00018738210424558606,0.009901902520736632,MA1_vs_CTR,True,up_in_CTR
ENSG00000141027,2310.312586658005,-0.4412169936898898,0.1183408702007986,-3.7283568469729937,0.00019273233935299531,0.01006338143335997,MA1_vs_CTR,True,up_in_CTR
ENSG00000079950,582.9965547855642,-0.5851085217254973,0.15768957487896124,-3.7105085873597714,0.00020684327965275583,0.010673113230082201,MA1_vs_CTR,True,up_in_CTR
ENSG00000137807,1020.7678268888397,-0.6267393071364684,0.17064554567732332,-3.672755152493584,0.00023994936966381655,0.012237417852854645,MA1_vs_CTR,True,up_in_CTR
ENSG00000128965,1091.087286202163,0.6974636845230118,0.1901368452113507,3.668219506575545,0.00024424545191142335,0.012313339679120723,MA1_vs_CTR,True,up_in_MA1
ENSG00000128245,2198.5331695551663,-0.3692416540024234,0.10101707446971989,-3.6552400269036154,0.00025694146741739304,0.01275022474529838,MA1_vs_CTR,True,up_in_CTR
ENSG00000140374,2066.6718301665105,0.46690659000902435,0.1277983074709624,3.6534645821902774,0.0002587254907276689,0.01275022474529838,MA1_vs_CTR,True,up_in_MA1
ENSG00000130309,2464.326696142199,0.4562822849604635,0.12527634746998964,3.642206164014859,0.0002703114458277946,0.01317317779334119,MA1_vs_CTR,True,up_in_MA1
ENSG00000136193,1367.7713186571991,-0.4766035984509503,0.13119037736443717,-3.6329158283231453,0.00028023645351597673,0.013402672854755332,MA1_vs_CTR,True,up_in_CTR
ENSG00000173692,5164.082554103694,-0.32470159468868515,0.08939793998726392,-3.632092582166253,0.0002811322167436139,0.013402672854755332,MA1_vs_CTR,True,up_in_CTR
ENSG00000169607,1754.8619375331546,-0.587303839575112,0.16203634695485225,-3.6245191317399352,0.00028949959051600304,0.013653174236593435,MA1_vs_CTR,True,up_in_CTR
ENSG00000114391,6442.21641779238,-0.6386319835712797,0.17643483983644412,-3.619647821049938,0.00029500424822858794,0.013764772688623262,MA1_vs_CTR,True,up_in_CTR
ENSG00000149577,580.8663970198791,0.6913566323095466,0.19142900704378685,3.6115562786751956,0.0003043650143147719,0.013936609978724463,MA1_vs_CTR,True,up_in_MA1
ENSG00000197958,5865.852436328154,-0.6278411949136011,0.1738700238985882,-3.61098009211638,0.00030504207887769,0.013936609978724463,MA1_vs_CTR,True,up_in_CTR
ENSG00000117000,490.45476694569425,0.8542258205865841,0.2371925410056672,3.601402543961845,0.0003165050681624465,0.01418448711768424,MA1_vs_CTR,True,up_in_MA1
ENSG00000100364,596.9645303074934,0.6643590979689309,0.18449042757625306,3.601049153048008,0.0003169356446723793,0.01418448711768424,MA1_vs_CTR,True,up_in_MA1
ENSG00000110321,21554.410098404875,0.3570192811802194,0.0992214568048744,3.5982064028985343,0.000320419292003901,0.014195545603324342,MA1_vs_CTR,True,up_in_MA1
ENSG00000141905,8956.887799157652,-0.3594599976293637,0.10049860545065191,-3.5767660259312777,0.00034787127802179393,0.015257634254035882,MA1_vs_CTR,True,up_in_CTR
ENSG00000078808,4632.2671424260325,0.6322704785350327,0.17690544508545714,3.574058889083961,0.00035148982285908216,0.015263706564949846,MA1_vs_CTR,True,up_in_MA1
ENSG00000172115,2515.178884640139,-0.5523543729827236,0.15496461536298914,-3.5643903073542864,0.0003647029282094684,0.01568222591300714,MA1_vs_CTR,True,up_in_CTR
ENSG00000198355,2235.15804112669,0.5204667900430318,0.14660268496871529,3.5501859338667527,0.00038495915864366704,0.01611346681884743,MA1_vs_CTR,True,up_in_MA1
ENSG00000125952,1933.8659941946974,0.49660937318502696,0.13993235611039467,3.5489245446081434,0.0003868079039512579,0.01611346681884743,MA1_vs_CTR,True,up_in_MA1
ENSG00000097007,1226.4940133345328,0.6152742530406484,0.1735115120170925,3.5460140130646676,0.0003911054088519472,0.01611346681884743,MA1_vs_CTR,True,up_in_MA1
ENSG00000178999,1937.6173736329947,0.4291633236749754,0.12107840996559317,3.5445074294990384,0.0003933474188355444,0.01611346681884743,MA1_vs_CTR,True,up_in_MA1
ENSG00000138778,2525.936852726996,-0.3990921279240976,0.11269353810121566,-3.541393185877731,0.0003980199758290914,0.01611346681884743,MA1_vs_CTR,True,up_in_CTR
ENSG00000134248,1484.3954509783455,-0.44764004122388057,0.12641787004099084,-3.5409554130182217,0.00039868094453767426,0.01611346681884743,MA1_vs_CTR,True,up_in_CTR
ENSG00000277443,4559.795472397197,-0.45608532862122525,0.12884538203091014,-3.5397879336630775,0.00040044867379260594,0.01611346681884743,MA1_vs_CTR,True,up_in_CTR
ENSG00000260027,480.28162299747754,-0.7187366751544408,0.20347943192905077,-3.5322325619871497,0.000412066792544251,0.01642526564295321,MA1_vs_CTR,True,up_in_CTR
ENSG00000109881,1288.4411254980462,-0.5849381687075195,0.16572359548370294,-3.5296010022003266,0.000416186809667134,0.01642526564295321,MA1_vs_CTR,True,up_in_CTR
ENSG00000204899,672.1439555514694,-0.6096702727167156,0.17283131680568203,-3.527545146243264,0.00041943222800062914,0.01642526564295321,MA1_vs_CTR,True,up_in_CTR
ENSG00000054116,2600.6027609893067,0.5865466903247392,0.16646076010728914,3.5236333772998005,0.00042567279522296017,0.01652213168006994,MA1_vs_CTR,True,up_in_MA1
ENSG00000134375,1498.4820515704566,-0.4648388036972955,0.13214049441195605,-3.5177619530325974,0.0004352025740479382,0.01665983268572405,MA1_vs_CTR,True,up_in_CTR
ENSG00000100234,5268.974729121822,0.33876564531004116,0.09641269124490702,3.51370385927212,0.0004419051782249903,0.01665983268572405,MA1_vs_CTR,True,up_in_MA1
ENSG00000090487,1606.8732447462123,0.4934012719807084,0.1404711735878615,3.5124734803478894,0.0004439563081642496,0.01665983268572405,MA1_vs_CTR,True,up_in_MA1
ENSG00000041357,2443.6760321853685,-0.47345609933055377,0.13480330194176238,-3.512199571603194,0.0004444141414112434,0.01665983268572405,MA1_vs_CTR,True,up_in_CTR
ENSG00000064393,2985.868137232439,0.4038007484612159,0.11513236844852713,3.5072738787767173,0.0004527229345506175,0.01682748127914414,MA1_vs_CTR,True,up_in_MA1
ENSG00000008083,1022.8066510726973,0.4508340080589316,0.12894788271526175,3.496249791510324,0.00047184677237390897,0.017390923896066928,MA1_vs_CTR,True,up_in_MA1
ENSG00000165119,18961.842701778744,0.4204634425637648,0.1204424262374986,3.490991137414148,0.0004812322164008899,0.017589037509452524,MA1_vs_CTR,True,up_in_MA1
ENSG00000196776,1564.50820978092,-0.39300259490713035,0.11310289251814332,-3.4747351385738177,0.0005113579774885307,0.018535670159212363,MA1_vs_CTR,True,up_in_CTR
ENSG00000173821,1382.68781725169,0.3925599338327505,0.11330015714455334,3.464778370359233,0.0005306686148068511,0.019077971676580728,MA1_vs_CTR,True,up_in_MA1
ENSG00000180398,3283.69462935225,-0.5265286697062375,0.15267574314069696,-3.4486727156194004,0.0005633490620319316,0.020088203138797167,MA1_vs_CTR,True,up_in_CTR
ENSG00000087302,1887.6854387169149,-0.3652341679493779,0.10598330785139844,-3.446148033626964,0.0005686387686404169,0.0201133035423941,MA1_vs_CTR,True,up_in_CTR
ENSG00000129625,2682.090296917219,-0.4090711342948561,0.11923029206942491,-3.4309329214480484,0.0006015093203917223,0.021101720483022255,MA1_vs_CTR,True,up_in_CTR
ENSG00000169180,2242.218730255478,0.5316549701307307,0.15505466891875655,3.428822710326125,0.0006062053763932521,0.021101720483022255,MA1_vs_CTR,True,up_in_MA1
ENSG00000198763,37494.99886582763,-0.9511513064100012,0.2780572482415408,-3.4207031552860716,0.0006245946617962042,0.021570647138883084,MA1_vs_CTR,True,up_in_CTR
ENSG00000088930,2048.6823752543337,-0.42515338042672823,0.1245016226863543,-3.4148420820006398,0.0006381900022400357,0.02186737453188286,MA1_vs_CTR,True,up_in_CTR
ENSG00000242265,541.9968251353124,-0.5957277533937333,0.1745605088679684,-3.412729243613293,0.000643158074467143,0.02186737453188286,MA1_vs_CTR,True,up_in_CTR
ENSG00000146247,1524.7762391874749,-0.47330317955550844,0.13883899428475857,-3.4090075485908833,0.0006519967555913181,0.021967041593344065,MA1_vs_CTR,True,up_in_CTR
ENSG00000071243,589.3063013994245,0.6623070306971754,0.19437923747005195,3.4072930798445853,0.0006561063494592048,0.021967041593344065,MA1_vs_CTR,True,up_in_MA1
ENSG00000012983,1152.381292253538,0.4569854092999327,0.13453287370414344,3.396830802149573,0.000681711041415793,0.022651398694315667,MA1_vs_CTR,True,up_in_MA1
ENSG00000163191,11100.596363441693,-0.5036231529595342,0.1489719658248857,-3.3806572274916182,0.0007231269016094289,0.023846876619992144,MA1_vs_CTR,True,up_in_CTR
ENSG00000166949,3037.5765637140757,0.4580196292804186,0.13571948874670153,3.3747520972116107,0.0007388221210034043,0.024182640468066653,MA1_vs_CTR,True,up_in_MA1
ENSG00000239672,2042.827863101842,-0.3819236304968328,0.11327864781428408,-3.3715412203982313,0.0007474885189612262,0.024285071438251392,MA1_vs_CTR,True,up_in_CTR
ENSG00000196396,3192.7096209888164,0.5313509168246672,0.15782969175538908,3.3666093554068177,0.0007609840349264376,0.024541735126377615,MA1_vs_CTR,True,up_in_MA1
ENSG00000144827,539.2395140515617,0.5801644939271512,0.1726402732205659,3.3605397112985953,0.0007779034690487619,0.024904267264582988,MA1_vs_CTR,True,up_in_MA1
ENSG00000138182,2488.2053138741917,-0.3566444689917722,0.10630972855361624,-3.3547679393415266,0.0007943158783473138,0.02524543074225593,MA1_vs_CTR,True,up_in_CTR
ENSG00000172380,2116.331860827972,-0.4158632987849001,0.12419720796146026,-3.3484110118960726,0.0008127637739508889,0.02559715084058729,MA1_vs_CTR,True,up_in_CTR
ENSG00000166130,2101.7150315577296,-0.40390336114317343,0.12067797808027006,-3.346951677252277,0.0008170545183953991,0.02559715084058729,MA1_vs_CTR,True,up_in_CTR
ENSG00000213741,52412.16091656066,0.36870598303509877,0.11029754647399195,3.3428303241726165,0.0008292858981482228,0.02577350755322258,MA1_vs_CTR,True,up_in_MA1
ENSG00000154803,563.828650621415,0.7068548380311032,0.21156276660021475,3.341111715403261,0.0008344364050518939,0.02577350755322258,MA1_vs_CTR,True,up_in_MA1
ENSG00000213699,1066.3381660463467,0.5545157035929139,0.1664052108606057,3.332321750773902,0.0008612462175568642,0.026415565805625218,MA1_vs_CTR,True,up_in_MA1
ENSG00000077549,15211.86078574096,0.46674667704127515,0.14032499856539962,3.3261833729771535,0.0008804398571367655,0.02671095185884765,MA1_vs_CTR,True,up_in_MA1
ENSG00000166250,2301.9906819737193,-0.3195970652008232,0.09610912773931474,-3.3253560064315066,0.0008830570039974713,0.02671095185884765,MA1_vs_CTR,True,up_in_CTR
ENSG00000198467,12337.358510627879,-0.37800433123571436,0.11381288538169607,-3.3212788689786334,0.000896059568728212,0.026918611427684504,MA1_vs_CTR,True,up_in_CTR
ENSG00000129084,1772.361118555287,-0.42786218055454267,0.12965663536805255,-3.2999636257718907,0.0009669736065199157,0.0288068127567876,MA1_vs_CTR,True,up_in_CTR
ENSG00000010256,1627.0530373995134,-0.3860137717014971,0.11702727453021625,-3.298494075428792,0.0009720493132705345,0.0288068127567876,MA1_vs_CTR,True,up_in_CTR
ENSG00000141568,814.3406741156923,0.5233519655433975,0.15952936482993396,3.28059956924743,0.0010358669478718458,0.03049202975413366,MA1_vs_CTR,True,up_in_MA1
ENSG00000105825,1285.6086156786057,-0.5603807327276041,0.17140676415631245,-3.2693034926939717,0.0010781259468582809,0.031293063896482114,MA1_vs_CTR,True,up_in_CTR
ENSG00000109861,4650.635727310149,-0.3498418919806821,0.10710029935691212,-3.2664884606422318,0.0010889024562899736,0.031293063896482114,MA1_vs_CTR,True,up_in_CTR
ENSG00000134057,2591.0461621686522,-0.4090018168739718,0.125227102985606,-3.266080641672145,0.0010904719054510286,0.031293063896482114,MA1_vs_CTR,True,up_in_CTR
ENSG00000143106,929.8768183288712,-0.6178267150563089,0.18918180024676445,-3.2657830417642173,0.0010916185080168178,0.031293063896482114,MA1_vs_CTR,True,up_in_CTR
ENSG00000135111,2674.8948451906413,0.4458601207246033,0.13681844704498541,3.2587719737675873,0.0011189556543563669,0.03186843831173393,MA1_vs_CTR,True,up_in_MA1
ENSG00000153071,4703.121079538283,0.34394013432057,0.10611947520762392,3.2410651640299517,0.0011908395876780325,0.0336253864015372,MA1_vs_CTR,True,up_in_MA1
ENSG00000186480,786.2413110444137,0.43522252420781415,0.1343346751568247,3.23983754529296,0.0011959781757044695,0.0336253864015372,MA1_vs_CTR,True,up_in_MA1
ENSG00000117280,655.2715815803994,0.5224893281713372,0.16157112734627702,3.2338038160218145,0.0012215333423995776,0.03401336193399107,MA1_vs_CTR,True,up_in_MA1
ENSG00000110047,2790.603078950266,0.3877342250167591,0.1199328636715018,3.2329272656973314,0.0012252875480097103,0.03401336193399107,MA1_vs_CTR,True,up_in_MA1
ENSG00000173660,3806.728267979088,-0.40647883317501116,0.1258298672851116,-3.230384343122536,0.00123623909683248,0.03410153885979407,MA1_vs_CTR,True,up_in_CTR
ENSG00000155438,851.5564808502407,-0.4583311075777875,0.14222263375270078,-3.222631275235288,0.0012701894682913483,0.034819068799536584,MA1_vs_CTR,True,up_in_CTR
ENSG00000129116,4600.320197488117,0.3596468518085013,0.11186832507717705,3.2149122779873918,0.0013048439047994645,0.03545242868354729,MA1_vs_CTR,True,up_in_MA1
ENSG00000013375,485.46357487435154,-0.5928343136972797,0.18445957460130577,-3.2138983025339964,0.0013094604301720613,0.03545242868354729,MA1_vs_CTR,True,up_in_CTR
